Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
13985;21:2;76;0;21;42;50;1.000000
14084;22:42;77;0;21;42;50;1.000000
14196;0:36;78;0;21;42;50;1.000000
14287;2:9;74;0;21;42;50;1.000000
14368;3:31;77;0;21;42;50;1.000000
14469;5:14;76;0;21;42;50;1.000000
14564;6:50;77;0;21;36;50;1.200000
14662;8:30;78;0;21;42;50;1.000000
14746;9:55;77;0;21;42;50;1.000000
14829;11:20;77;0;21;42;50;1.000000
14918;12:50;78;0;21;42;50;1.000000
15005;14:19;78;0;21;42;50;1.000000
15090;15:45;78;0;21;42;50;1.000000
15177;17:14;77;0;21;42;50;1.000000
15261;18:39;77;0;21;42;50;1.000000
15342;20:2;75;0;21;42;50;1.000000
15444;21:45;77;0;21;42;50;1.000000
15571;23:54;78;0;21;42;50;1.000000
15725;2:31;78;0;21;42;50;1.000000
15875;5:4;77;0;21;42;50;1.000000
15959;6:29;77;0;21;38;50;1.100000
16141;9:34;77;0;21;42;50;1.000000
16242;11:17;76;0;21;42;50;1.000000
16345;13:2;74;0;21;44;50;1.000000
16426;14:24;78;0;21;42;50;1.000000
16518;15:57;78;0;21;42;50;1.000000
16602;17:23;78;0;21;42;50;1.000000
16682;18:44;77;0;21;42;50;1.000000
16787;20:31;77;0;21;42;50;1.000000
16889;22:15;77;0;21;42;50;1.000000
16977;23:44;77;0;21;42;50;1.000000
17092;1:41;77;0;21;42;50;1.000000
17204;3:35;77;0;21;38;50;1.100000
17294;5:7;76;0;21;36;50;1.200000
17374;6:28;76;0;21;36;50;1.200000
17478;8:14;77;0;21;42;50;1.000000
17559;9:36;78;0;21;42;50;1.000000
17649;11:8;75;0;21;42;50;1.000000
17740;12:40;77;0;21;42;50;1.000000
17819;14:1;76;0;21;42;50;1.000000
17898;15:21;76;0;21;42;50;1.000000
17983;16:47;78;0;21;42;50;1.000000
18069;18:15;78;0;21;44;50;1.000000
18153;19:40;78;0;21;42;50;1.000000
18233;21:2;76;0;21;42;50;1.000000
18317;22:27;77;0;21;42;50;1.000000
18408;23:59;77;0;21;42;50;1.000000
18499;1:32;75;0;21;42;50;1.000000
18590;3:5;76;0;21;42;50;1.000000
18708;5:5;75;0;21;44;50;1.000000
18867;7:46;78;0;21;42;50;1.000000
18948;9:9;77;0;21;44;50;1.000000
19029;10:31;78;0;21;44;50;1.000000
19110;11:53;77;0;21;44;50;1.000000
19201;13:26;78;0;21;44;50;1.000000
19300;15:7;77;0;21;44;50;1.000000
19384;16:32;77;0;21;44;50;1.000000
19464;17:53;76;0;21;44;50;1.000000
19546;19:17;76;0;21;44;50;1.000000
19628;20:40;78;0;21;44;50;1.000000
19765;22:59;76;0;21;44;50;1.000000
19866;0:42;77;0;21;44;50;1.000000
20023;3:22;77;0;21;44;50;1.000000
20131;5:12;76;0;21;44;50;1.000000
20264;7:27;77;0;21;44;50;1.000000
20376;9:21;77;0;21;44;50;1.000000
20457;10:43;78;0;21;44;50;1.000000
20535;12:3;74;0;21;44;50;1.000000
20627;13:36;78;0;21;44;50;1.000000
20721;15:12;77;0;21;44;50;1.000000
20808;16:40;76;0;21;44;50;1.000000
20910;18:24;77;0;21;44;50;1.000000
20991;19:46;78;0;21;44;50;1.000000
21071;21:8;77;0;21;44;50;1.000000
21183;23:2;76;0;21;44;50;1.000000
21289;0:49;77;0;21;44;50;1.000000
21416;2:58;78;0;21;44;50;1.000000
21510;4:34;77;0;21;44;50;1.000000
21588;5:53;74;0;21;38;50;1.200000
21794;9:23;78;0;21;44;50;1.000000
21873;10:43;76;0;21;44;50;1.000000
21982;12:34;77;0;21;42;50;1.000000
22069;14:3;77;0;21;44;50;1.000000
22184;16:0;77;0;21;44;50;1.000000
22267;17:24;76;0;21;44;50;1.000000
22356;18:54;78;0;21;44;50;1.000000
22450;20:30;78;0;21;44;50;1.000000
22544;22:6;77;0;21;44;50;1.000000
22633;23:36;75;0;21;44;50;1.000000
22717;1:2;77;0;21;44;50;1.000000
22796;2:22;76;0;21;44;50;1.000000
22884;3:51;77;0;21;44;50;1.000000
23009;5:58;77;0;21;44;50;1.000000
23103;7:34;77;0;21;44;50;1.000000
23219;9:32;77;0;21;44;50;1.000000
23313;11:8;76;0;21;44;50;1.000000
23419;12:55;77;0;21;44;50;1.000000
23502;14:20;77;0;21;44;50;1.000000
23583;15:42;77;0;21;44;50;1.000000
23661;17:2;74;0;21;44;50;1.000000
23742;18:24;77;0;21;44;50;1.000000
23837;20:1;77;0;21;44;50;1.000000
24041;23:28;78;0;21;44;50;1.000000
24146;1:15;77;0;21;44;50;1.000000
24353;4:45;77;0;21;42;50;1.000000
24463;6:37;78;0;21;42;50;1.000000
24610;9:7;77;0;21;42;50;1.000000
24694;10:32;77;0;21;42;50;1.000000
24780;11:59;76;0;21;42;50;1.000000
24868;13:29;78;0;21;42;50;1.000000
24949;14:51;77;0;21;42;50;1.000000
25030;16:14;77;0;21;42;50;1.000000
25125;17:50;78;0;21;42;50;1.000000
25209;19:16;77;0;21;42;50;1.000000
25290;20:38;78;0;21;42;50;1.000000
25370;22:0;76;0;21;42;50;1.000000
25564;1:17;77;0;21;42;50;1.000000
25687;3:22;78;0;21;42;50;1.000000
25789;5:6;73;0;21;42;50;1.000000
25881;6:39;77;0;21;42;50;1.000000
25990;8:30;78;0;21;42;50;1.000000
26092;10:14;77;0;21;42;50;1.000000
26179;11:42;76;0;21;42;50;1.000000
26263;13:8;76;0;21;42;50;1.000000
26352;14:38;78;0;21;42;50;1.000000
26433;16:1;77;0;21;42;50;1.000000
26513;17:22;77;0;21;42;50;1.000000
26598;18:48;78;0;21;42;50;1.000000
26678;20:10;76;0;21;42;50;1.000000
26852;23:7;72;0;21;42;50;1.000000
26948;0:44;78;0;21;42;50;1.000000
27038;2:16;76;0;21;42;50;1.000000
27138;3:57;78;0;21;42;50;1.000000
27232;5:33;77;0;21;42;50;1.000000
27336;7:19;77;0;21;42;50;1.000000
27458;9:23;77;0;21;42;50;1.000000
27540;10:46;78;0;21;42;50;1.000000
27619;12:7;76;0;21;42;50;1.000000
27700;13:29;77;0;21;42;50;1.000000
27816;15:27;78;0;21;42;50;1.000000
27891;16:43;72;0;21;42;50;1.000000
27988;18:22;75;0;21;42;50;1.000000
28080;19:55;78;0;21;42;50;1.000000
28210;22:8;75;0;21;42;50;1.000000
28294;23:33;73;0;21;42;50;1.000000
28374;0:54;76;0;21;44;50;1.000000
28497;2:59;77;0;21;44;50;1.000000
28594;4:38;77;0;21;42;50;1.000000
28674;6:0;76;0;21;36;50;1.200000
28784;7:51;78;0;21;42;50;1.000000
28865;9:14;72;0;21;42;50;1.000000
28943;10:33;71;0;21;44;50;1.000000
29038;12:10;76;0;21;44;50;1.000000
29122;13:35;77;0;21;44;50;1.000000
29234;15:29;78;0;21;44;50;1.000000
29315;16:51;78;0;21;44;50;1.000000
29394;18:12;76;0;21;44;50;1.000000
29476;19:35;78;0;21;42;50;1.000000
29565;21:6;75;0;21;42;50;1.000000
29657;22:39;78;0;21;42;50;1.000000
29786;0:50;77;0;21;42;50;1.000000
29897;2:43;76;0;21;42;50;1.000000
30038;5:7;76;0;21;38;50;1.100000
30165;7:16;74;0;21;40;50;1.000000
30286;9:19;76;0;21;42;50;1.000000
30365;10:39;72;0;21;42;50;1.000000
30449;12:5;77;0;21;44;50;1.000000
30533;13:30;77;0;21;44;50;1.000000
30617;14:55;77;0;21;44;50;1.000000
30696;16:16;73;0;21;44;50;1.000000
30790;17:51;77;0;21;42;50;1.000000
30873;19:16;76;0;21;42;50;1.000000
30956;20:40;76;0;21;42;50;1.000000
31039;22:5;76;0;21;42;50;1.000000
31127;23:34;77;0;21;42;50;1.000000
31207;0:55;76;0;21;42;50;1.000000
31300;2:30;76;0;21;42;50;1.000000
31409;4:21;78;0;21;40;50;1.000000
31535;6:29;77;0;21;38;50;1.100000
