Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
0;0:0;0;0;0;0;60;1.000000
0;0:0;0;0;0;0;60;0.000000
217;3:40;217;0;61;62;60;1.000000
468;7:55;217;0;61;62;60;1.000000
688;11:39;214;0;61;62;60;1.000000
918;15:33;216;0;61;62;60;1.000000
1151;19:30;216;0;61;62;60;1.000000
1372;23:15;218;0;61;62;60;1.000000
1649;3:56;218;0;61;62;60;1.000000
1905;8:17;216;0;61;59;60;1.200000
2125;12:1;217;0;61;62;60;1.000000
2357;15:56;218;0;61;62;60;1.000000
2585;19:48;218;0;61;61;60;1.000000
2806;23:33;214;0;61;61;60;1.000000
3052;3:43;218;0;61;62;60;1.000000
3279;7:34;217;0;61;61;60;1.000000
3535;11:54;217;0;61;61;60;1.000000
3761;15:44;216;0;61;61;60;1.000000
3990;19:37;215;0;61;61;60;1.000000
4217;23:28;216;0;61;61;60;1.000000
4515;4:31;217;0;61;61;60;1.000000
4739;8:19;217;0;61;61;60;1.000000
4956;12:0;214;0;61;61;60;1.000000
5177;15:44;217;0;61;61;60;1.000000
5412;19:43;218;0;61;61;60;1.000000
5633;23:28;217;0;61;61;60;1.000000
5904;4:4;215;0;61;61;60;1.000000
6197;9:2;216;0;61;61;60;1.000000
6422;12:50;218;0;61;61;60;1.000000
6643;16:35;217;0;61;61;60;1.000000
6868;20:24;218;0;61;61;60;1.000000
7162;1:23;216;0;61;61;60;1.000000
7399;5:24;216;0;61;61;60;1.000000
7637;9:26;217;0;61;59;60;1.200000
7864;13:17;216;0;61;61;60;1.000000
8096;17:13;214;0;61;61;60;1.000000
8322;21:3;216;0;61;61;60;1.000000
8565;1:10;218;0;61;61;60;1.000000
8795;5:4;216;0;61;61;60;1.000000
9062;9:35;213;0;61;61;60;1.000000
9286;13:23;217;0;61;61;60;1.000000
9506;17:7;216;0;61;61;60;1.000000
9741;21:6;217;0;61;61;60;1.000000
9959;0:47;214;0;61;61;60;1.000000
10190;4:42;214;0;61;61;60;1.000000
10462;9:19;216;0;61;58;60;1.200000
10687;13:8;218;0;61;61;60;1.000000
10907;16:51;217;0;61;61;60;1.000000
11137;20:45;216;0;61;61;60;1.000000
11365;0:37;217;0;61;61;60;1.000000
11587;4:23;219;0;61;61;60;1.000000
11812;8:12;218;0;61;61;60;1.000000
12039;12:3;216;0;61;61;60;1.000000
12257;15:44;215;0;61;61;60;1.000000
12476;19:27;216;0;61;61;60;1.000000
12696;23:11;216;0;61;61;60;1.000000
12993;4:13;216;0;61;61;60;1.000000
13219;8:3;215;0;61;61;60;1.000000
13457;12:5;217;0;61;61;60;1.000000
13677;15:48;217;0;61;61;60;1.000000
13905;19:40;217;0;61;61;60;1.000000
14129;23:28;217;0;61;61;60;1.000000
14427;4:31;214;0;61;59;60;1.000000
14697;9:6;217;0;61;59;60;1.200000
14942;13:15;217;0;61;61;60;1.000000
15167;17:4;218;0;61;61;60;1.000000
15385;20:45;215;0;61;61;60;1.000000
15631;0:55;219;0;61;61;60;1.000000
15872;5:1;217;0;61;62;60;1.000000
16096;8:48;217;0;61;62;60;1.000000
16332;12:48;215;0;61;62;60;1.000000
16585;17:6;219;0;61;61;60;1.000000
16805;20:49;216;0;61;61;60;1.000000
17047;0:55;218;0;61;62;60;1.000000
17271;4:43;218;0;61;59;60;1.200000
17511;8:47;216;0;61;59;60;1.200000
17733;12:33;215;0;61;62;60;1.000000
17963;16:27;215;0;61;62;60;1.000000
18185;20:13;219;0;61;62;60;1.000000
18461;0:53;214;0;61;62;60;1.000000
18681;4:37;216;0;61;62;60;1.000000
18913;8:33;218;0;61;60;60;1.100000
19138;12:22;218;0;61;62;60;1.000000
19363;16:11;218;0;61;62;60;1.000000
19583;19:54;217;0;61;62;60;1.000000
19800;23:35;214;0;61;62;60;1.000000
20031;3:30;217;0;61;62;60;1.000000
20289;7:52;217;0;61;62;60;1.000000
20519;11:46;217;0;61;62;60;1.000000
20739;15:30;217;0;61;62;60;1.000000
20959;19:14;217;0;61;62;60;1.000000
21181;22:59;219;0;61;62;60;1.000000
21401;2:43;218;0;61;62;60;1.000000
21678;7:25;213;0;61;59;60;1.200000
21933;11:44;217;0;61;62;60;1.000000
22153;15:28;216;0;61;62;60;1.000000
22372;19:11;215;0;61;62;60;1.000000
22597;22:59;218;0;61;62;60;1.000000
22821;2:47;215;0;61;62;60;1.000000
23040;6:30;215;0;61;61;60;1.000000
23275;10:29;217;0;61;62;60;1.000000
23495;14:13;216;0;61;61;60;1.000000
23714;17:55;215;0;61;62;60;1.000000
23935;21:40;217;0;61;61;60;1.000000
24160;1:29;218;0;61;62;60;1.000000
24388;5:21;217;0;61;61;60;1.000000
24646;9:43;219;0;61;61;60;1.000000
24864;13:25;215;0;61;61;60;1.000000
25100;17:25;218;0;61;61;60;1.000000
25350;21:39;218;0;61;61;60;1.000000
25575;1:28;217;0;61;61;60;1.000000
25814;5:31;214;0;61;61;60;1.000000
26046;9:27;217;0;61;61;60;1.000000
26282;13:27;218;0;61;61;60;1.000000
26520;17:29;217;0;61;61;60;1.000000
26762;21:35;216;0;61;61;60;1.000000
26986;1:23;213;0;61;61;60;1.000000
27228;5:29;217;0;61;61;60;1.000000
27451;9:16;216;0;61;61;60;1.000000
27671;13:0;216;0;61;61;60;1.000000
27894;16:46;212;0;61;61;60;1.000000
