Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
0;0:0;0;0;0;0;50;1.000000
0;0:0;0;0;0;0;50;0.000000
90;1:31;76;0;21;44;50;1.000000
181;3:4;74;0;21;42;50;1.000000
259;4:23;75;0;21;42;50;1.000000
336;5:41;74;0;21;42;50;1.000000
420;7:7;73;0;21;42;50;1.000000
542;9:11;74;0;21;42;50;1.000000
623;10:33;74;0;21;42;50;1.000000
701;11:52;74;0;21;42;50;1.000000
778;13:11;74;0;21;42;50;1.000000
877;14:51;74;0;21;42;50;1.000000
955;16:11;74;0;21;42;50;1.000000
1061;17:58;75;0;21;42;50;1.000000
1148;19:27;75;0;21;42;50;1.000000
1234;20:54;75;0;21;42;50;1.000000
1319;22:21;75;0;21;42;50;1.000000
1397;23:40;75;0;21;42;50;1.000000
1516;1:41;75;0;21;42;50;1.000000
1601;3:8;75;0;21;42;50;1.000000
1707;4:55;75;0;21;42;50;1.000000
1794;6:24;74;0;21;42;50;1.000000
1872;7:43;74;0;21;42;50;1.000000
1953;9:6;74;0;21;42;50;1.000000
2043;10:37;76;0;21;42;50;1.000000
2121;11:56;75;0;21;42;50;1.000000
2209;13:26;75;0;21;42;50;1.000000
2308;15:7;74;0;21;42;50;1.000000
2387;16:27;76;0;21;42;50;1.000000
2465;17:46;75;0;21;42;50;1.000000
2547;19:10;75;0;21;42;50;1.000000
2625;20:29;75;0;21;42;50;1.000000
2727;22:13;74;0;21;42;50;1.000000
2903;1:12;74;0;21;42;50;1.000000
3039;3:30;75;0;21;42;50;1.000000
3161;5:34;75;0;21;42;50;1.000000
3239;6:53;75;0;21;42;50;1.000000
3338;8:34;75;0;21;42;50;1.000000
3417;9:54;76;0;21;42;50;1.000000
3497;11:16;75;0;21;42;50;1.000000
3579;12:39;75;0;21;42;50;1.000000
3658;13:59;75;0;21;42;50;1.000000
3739;15:22;75;0;21;42;50;1.000000
3827;16:51;74;0;21;42;50;1.000000
3912;18:18;76;0;21;42;50;1.000000
3994;19:41;75;0;21;42;50;1.000000
4071;21:0;74;0;21;42;50;1.000000
4150;22:20;75;0;21;42;50;1.000000
4242;23:53;75;0;21;42;50;1.000000
4341;1:34;76;0;21;42;50;1.000000
4514;4:30;75;0;21;42;50;1.000000
4593;5:50;75;0;21;42;50;1.000000
4705;7:44;75;0;21;42;50;1.000000
4794;9:15;75;0;21;42;50;1.000000
4876;10:38;76;0;21;42;50;1.000000
4957;12:1;74;0;21;42;50;1.000000
5049;13:34;75;0;21;42;50;1.000000
5131;14:57;75;0;21;42;50;1.000000
5209;16:17;75;0;21;42;50;1.000000
5288;17:37;75;0;21;42;50;1.000000
5369;19:0;74;0;21;42;50;1.000000
5448;20:20;76;0;21;42;50;1.000000
5553;22:7;74;0;21;42;50;1.000000
5635;23:30;75;0;21;42;50;1.000000
5737;1:14;74;0;21;42;50;1.000000
5826;2:44;75;0;21;42;50;1.000000
5927;4:27;75;0;21;42;50;1.000000
6083;7:6;74;0;21;42;50;1.000000
6219;9:24;75;0;21;42;50;1.000000
6298;10:44;75;0;21;42;50;1.000000
6375;12:3;74;0;21;42;50;1.000000
6461;13:30;76;0;21;42;50;1.000000
6539;14:49;75;0;21;42;50;1.000000
6617;16:9;74;0;21;42;50;1.000000
6695;17:28;75;0;21;42;50;1.000000
6784;18:58;75;0;21;42;50;1.000000
6865;20:21;75;0;21;42;50;1.000000
6991;22:29;76;0;21;44;50;1.000000
7096;0:16;75;0;21;44;50;1.000000
7182;1:43;76;0;21;44;50;1.000000
7259;3:2;74;0;21;44;50;1.000000
7443;6:9;74;0;21;44;50;1.000000
7559;8:7;74;0;21;44;50;1.000000
7645;9:34;75;0;21;44;50;1.000000
7727;10:57;75;0;21;44;50;1.000000
7805;12:17;75;0;21;44;50;1.000000
7887;13:40;75;0;21;44;50;1.000000
7965;15:0;74;0;21;44;50;1.000000
8052;16:28;76;0;21;44;50;1.000000
8146;18:4;76;0;21;44;50;1.000000
8233;19:32;76;0;21;44;50;1.000000
8321;21:2;77;0;21;44;50;1.000000
8471;23:34;77;0;21;44;50;1.000000
8555;1:0;77;0;21;44;50;1.000000
8636;2:22;78;0;21;44;50;1.000000
8721;3:48;78;0;21;44;50;1.000000
8804;5:13;76;0;21;44;50;1.000000
8886;6:36;76;0;21;44;50;1.000000
8964;7:55;74;0;21;44;50;1.000000
9044;9:17;76;0;21;44;50;1.000000
9133;10:47;78;0;21;44;50;1.000000
9213;12:9;77;0;21;44;50;1.000000
9316;13:53;77;0;21;44;50;1.000000
9396;15:15;76;0;21;44;50;1.000000
9478;16:38;78;0;21;44;50;1.000000
9559;18:1;77;0;21;44;50;1.000000
9639;19:22;77;0;21;44;50;1.000000
9728;20:52;78;0;21;44;50;1.000000
9864;23:11;76;0;21;44;50;1.000000
9980;1:9;74;0;21;44;50;1.000000
10073;2:43;76;0;21;44;50;1.000000
10161;4:13;74;0;21;44;50;1.000000
10282;6:16;78;0;21;44;50;1.000000
10375;7:50;78;0;21;44;50;1.000000
10467;9:24;78;0;21;44;50;1.000000
10573;11:12;78;0;21;44;50;1.000000
10655;12:35;79;0;21;44;50;1.000000
10739;14:1;77;0;21;44;50;1.000000
10821;15:24;78;0;21;44;50;1.000000
10910;16:54;78;0;21;44;50;1.000000
10991;18:17;75;0;21;44;50;1.000000
11079;19:46;74;0;21;44;50;1.000000
11163;21:12;77;0;21;44;50;1.000000
11269;22:59;78;0;21;44;50;1.000000
11377;0:49;76;0;21;42;50;1.000000
11499;2:53;78;0;21;42;50;1.000000
11622;4:58;78;0;21;42;50;1.000000
11711;6:29;75;0;21;42;50;1.000000
11802;8:2;67;0;21;44;50;1.000000
11887;9:28;74;0;21;42;50;1.000000
11966;10:48;75;0;21;42;50;1.000000
12051;12:15;74;0;21;42;50;1.000000
12140;13:45;75;0;21;42;50;1.000000
12219;15:6;75;0;21;42;50;1.000000
12299;16:27;77;0;21;42;50;1.000000
12379;17:48;77;0;21;42;50;1.000000
12467;19:18;77;0;21;42;50;1.000000
12559;20:51;77;0;21;42;50;1.000000
12661;22:35;78;0;21;42;50;1.000000
12745;0:1;76;0;21;42;50;1.000000
12844;1:41;77;0;21;42;50;1.000000
12989;4:9;77;0;21;42;50;1.000000
13087;5:48;74;0;21;42;50;1.000000
13175;7:18;75;0;21;42;50;1.000000
13260;8:44;78;0;21;42;50;1.000000
13349;10:15;75;0;21;44;50;1.000000
13449;11:56;79;0;21;44;50;1.000000
13536;13:25;78;0;21;44;50;1.000000
13617;14:47;77;0;21;44;50;1.000000
13700;16:12;76;0;21;44;50;1.000000
13789;17:42;78;0;21;44;50;1.000000
13869;19:4;77;0;21;44;50;1.000000
13954;20:30;78;0;21;44;50;1.000000
14089;22:47;75;0;21;44;50;1.000000
14166;0:6;73;0;21;44;50;1.000000
14271;1:52;78;0;21;44;50;1.000000
14419;4:23;78;0;21;44;50;1.000000
14525;6:11;77;0;21;44;50;1.000000
14632;8:0;78;0;21;44;50;1.000000
14724;9:33;78;0;21;44;50;1.000000
14809;11:0;77;0;21;44;50;1.000000
14890;12:22;77;0;21;44;50;1.000000
14996;14:10;77;0;21;44;50;1.000000
15089;15:44;78;0;21;44;50;1.000000
15169;17:6;73;0;21;42;50;1.000000
15247;18:25;75;0;21;44;50;1.000000
15328;19:47;78;0;21;44;50;1.000000
15437;21:38;78;0;21;44;50;1.000000
15554;23:37;78;0;21;44;50;1.000000
15674;1:39;78;0;21;44;50;1.000000
15793;3:40;77;0;21;44;50;1.000000
15875;5:4;78;0;21;44;50;1.000000
15956;6:26;78;0;21;44;50;1.000000
16095;8:47;79;0;21;44;50;1.000000
16187;10:21;75;0;21;44;50;1.000000
16265;11:40;75;0;21;44;50;1.000000
16343;13:0;75;0;21;44;50;1.000000
16431;14:29;77;0;21;44;50;1.000000
16511;15:50;77;0;21;44;50;1.000000
16609;17:30;78;0;21;44;50;1.000000
16691;18:53;78;0;21;44;50;1.000000
16771;20:15;77;0;21;44;50;1.000000
16887;22:13;76;0;21;44;50;1.000000
16992;0:0;76;0;21;44;50;1.000000
17102;1:51;78;0;21;44;50;1.000000
17226;3:57;75;0;21;44;50;1.000000
17307;5:20;75;0;21;44;50;1.000000
17452;7:47;77;0;21;44;50;1.000000
17547;9:24;78;0;21;44;50;1.000000
17627;10:45;77;0;21;44;50;1.000000
17712;12:12;77;0;21;44;50;1.000000
17794;13:35;78;0;21;44;50;1.000000
17880;15:3;76;0;21;42;50;1.000000
17969;16:33;78;0;21;44;50;1.000000
18053;17:58;77;0;21;42;50;1.000000
18134;19:21;78;0;21;42;50;1.000000
18225;20:53;77;0;21;42;50;1.000000
18324;22:34;75;0;21;42;50;1.000000
18575;2:49;74;0;21;44;50;1.000000
18673;4:29;75;0;21;42;50;1.000000
18751;5:48;74;0;21;42;50;1.000000
18843;7:22;76;0;21;42;50;1.000000
18955;9:16;75;0;21;42;50;1.000000
19041;10:43;75;0;21;44;50;1.000000
19148;12:32;77;0;21;44;50;1.000000
19227;13:52;77;0;21;44;50;1.000000
19305;15:12;75;0;21;44;50;1.000000
19384;16:32;75;0;21;44;50;1.000000
19464;17:53;76;0;21;44;50;1.000000
19548;19:19;78;0;21;44;50;1.000000
19630;20:42;78;0;21;44;50;1.000000
19712;22:6;75;0;21;44;50;1.000000
19801;23:36;78;0;21;44;50;1.000000
19881;0:57;77;0;21;44;50;1.000000
19969;2:27;78;0;21;44;50;1.000000
20068;4:8;77;0;21;42;50;1.000000
