ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
627;0.126804;0.030000;506.067874;1.800000;1;0.331370;gr_sensing_SM_con03,
631;0.123763;0.030000;506.161637;1.800000;1;0.331370;gr_sensing_SM_con03,
635;0.131124;0.030000;506.262761;1.800000;1;0.331370;gr_sensing_SM_con03,
638;0.128224;0.030000;506.360985;1.800000;1;0.331370;gr_sensing_SM_con03,
642;0.125778;0.030000;506.456763;1.800000;1;0.331370;gr_sensing_SM_con03,
646;0.120025;0.030000;506.546788;1.800000;1;0.331370;gr_sensing_SM_con03,
649;0.120941;0.030000;506.637729;1.800000;1;0.331370;gr_sensing_SM_con03,
652;0.134562;0.030000;506.742291;1.800000;1;0.331370;gr_sensing_SM_con03,
656;0.137995;0.030000;506.850286;1.800000;1;0.331370;gr_sensing_SM_con03,
659;0.140283;0.030000;506.960569;1.800000;1;0.331370;gr_sensing_SM_con03,
663;0.136093;0.030000;507.066662;1.800000;1;0.331370;gr_sensing_SM_con03,
666;0.146050;0.030000;507.182712;1.800000;1;0.331370;gr_sensing_SM_con03,
670;0.147768;0.030000;507.300480;1.800000;1;0.331370;gr_sensing_SM_con03,
674;0.154909;0.030000;507.425389;1.800000;1;0.331370;gr_sensing_SM_con03,
677;0.151968;0.030000;507.547357;1.800000;1;0.331370;gr_sensing_SM_con03,
681;0.159008;0.030000;507.676365;1.800000;1;0.331370;gr_sensing_SM_con03,
685;0.166114;0.030000;507.812478;1.800000;1;0.331370;gr_sensing_SM_con03,
688;0.167409;0.030000;507.949887;6.800000;2;0.499766;gr_sensing_SM_con03,gr_sensing_LC_con02,
692;0.168898;0.530000;507.588786;6.800000;2;0.499766;gr_sensing_SM_con03,gr_sensing_LC_con02,
696;0.175475;0.530000;507.234260;6.800000;2;0.499766;gr_sensing_SM_con03,gr_sensing_LC_con02,
699;0.170384;0.530000;506.874644;5.000000;1;0.168396;gr_sensing_LC_con02,
703;0.184955;0.500000;506.559599;6.794000;2;0.208081;gr_sensing_LC_con02,gr_sensing_SM_con03,
706;0.185378;0.530000;506.214977;6.794000;2;0.208081;gr_sensing_LC_con02,gr_sensing_SM_con03,
709;0.196029;0.530000;505.881006;6.794000;2;0.208081;gr_sensing_LC_con02,gr_sensing_SM_con03,
713;0.196433;0.530000;505.547439;6.794000;2;0.208081;gr_sensing_LC_con02,gr_sensing_SM_con03,
716;0.194394;0.530000;505.211833;6.794000;2;0.208081;gr_sensing_LC_con02,gr_sensing_SM_con03,
720;0.206198;0.530000;504.888030;6.794000;2;0.208081;gr_sensing_LC_con02,gr_sensing_SM_con03,
724;0.196301;0.530000;504.554332;6.794000;2;0.208081;gr_sensing_LC_con02,gr_sensing_SM_con03,
727;0.200444;0.530000;504.224776;6.794000;2;0.208081;gr_sensing_LC_con02,gr_sensing_SM_con03,
731;0.205119;0.530000;503.899894;6.794000;2;0.208081;gr_sensing_LC_con02,gr_sensing_SM_con03,
734;0.222723;0.030000;504.092618;1.794000;1;0.039685;gr_sensing_SM_con03,
738;0.211626;0.030000;504.274244;1.794000;1;0.039685;gr_sensing_SM_con03,
742;0.217139;0.030000;504.461383;1.794000;1;0.039685;gr_sensing_SM_con03,
745;0.228267;0.030000;504.659649;1.794000;1;0.039685;gr_sensing_SM_con03,
749;0.223456;0.030000;504.853105;1.794000;1;0.039685;gr_sensing_SM_con03,
752;0.240366;0.030000;505.063471;1.794000;1;0.039685;gr_sensing_SM_con03,
756;0.232665;0.030000;505.266135;1.794000;1;0.039685;gr_sensing_SM_con03,
760;0.248128;0.030000;505.484263;1.794000;1;0.039685;gr_sensing_SM_con03,
763;0.238755;0.030000;505.693018;1.794000;1;0.039685;gr_sensing_SM_con03,
767;0.242810;0.030000;505.905828;1.794000;1;0.039685;gr_sensing_SM_con03,
770;0.253944;0.030000;506.129772;1.794000;1;0.039685;gr_sensing_SM_con03,
773;0.254693;0.030000;506.354465;1.794000;1;0.039685;gr_sensing_SM_con03,
777;0.259130;0.030000;506.583595;1.794000;1;0.039685;gr_sensing_SM_con03,
780;0.247780;0.030000;506.801375;1.794000;1;0.039685;gr_sensing_SM_con03,
784;0.264443;0.030000;507.035818;1.794000;1;0.039685;gr_sensing_SM_con03,
788;0.253636;0.030000;507.259454;6.794000;2;0.085817;gr_sensing_SM_con03,gr_sensing_LC_con02,
791;0.255482;0.530000;506.984936;6.794000;2;0.085817;gr_sensing_SM_con03,gr_sensing_LC_con02,
795;0.268216;0.530000;506.723152;6.794000;2;0.085817;gr_sensing_SM_con03,gr_sensing_LC_con02,
799;0.274918;0.530000;506.468070;6.794000;2;0.085817;gr_sensing_SM_con03,gr_sensing_LC_con02,
802;0.259328;0.530000;506.197399;6.794000;2;0.085817;gr_sensing_SM_con03,gr_sensing_LC_con02,
806;0.262041;0.530000;505.929439;6.794000;2;0.085817;gr_sensing_SM_con03,gr_sensing_LC_con02,
809;0.261085;0.530000;505.660524;6.794000;2;0.085817;gr_sensing_SM_con03,gr_sensing_LC_con02,
813;0.267489;0.530000;505.398013;6.794000;2;0.085817;gr_sensing_SM_con03,gr_sensing_LC_con02,
817;0.266879;0.530000;505.134892;6.794000;2;0.085817;gr_sensing_SM_con03,gr_sensing_LC_con02,
820;0.274222;0.530000;504.879114;6.794000;2;0.085817;gr_sensing_SM_con03,gr_sensing_LC_con02,
824;0.285279;0.530000;504.634393;6.794000;2;0.085817;gr_sensing_SM_con03,gr_sensing_LC_con02,
826;0.289848;0.530000;504.394241;1.794000;1;0.039685;gr_sensing_SM_con03,
830;0.292441;0.030000;504.656682;1.794000;1;0.039685;gr_sensing_SM_con03,
834;0.295272;0.030000;504.921953;1.794000;1;0.039685;gr_sensing_SM_con03,
837;0.322522;0.030000;505.214475;1.794000;1;0.039685;gr_sensing_SM_con03,
841;0.336018;0.030000;505.520493;1.794000;1;0.039685;gr_sensing_SM_con03,
844;0.340842;0.030000;505.831336;1.794000;1;0.039685;gr_sensing_SM_con03,
848;0.337223;0.030000;506.138559;1.794000;1;0.039685;gr_sensing_SM_con03,
852;0.351025;0.030000;506.459583;1.794000;1;0.039685;gr_sensing_SM_con03,
855;0.369714;0.030000;506.799297;1.794000;1;0.039685;gr_sensing_SM_con03,
859;0.373588;0.030000;507.142885;1.794000;1;0.039685;gr_sensing_SM_con03,
862;0.388895;0.030000;507.501780;1.794000;1;0.039685;gr_sensing_SM_con03,
866;0.391678;0.030000;507.863458;1.794000;1;0.039685;gr_sensing_SM_con03,
870;0.424567;0.030000;508.258025;1.794000;1;0.039685;gr_sensing_SM_con03,
873;0.433643;0.030000;508.661668;1.794000;1;0.039685;gr_sensing_SM_con03,
877;0.435870;0.030000;509.067538;1.794000;1;0.039685;gr_sensing_SM_con03,
880;0.432492;0.030000;509.470030;1.794000;1;0.039685;gr_sensing_SM_con03,
884;0.465627;0.030000;509.905657;1.794000;1;0.039685;gr_sensing_SM_con03,
887;0.460113;0.030000;510.335769;1.794000;1;0.039685;gr_sensing_SM_con03,
890;0.467982;0.030000;510.773752;1.794000;1;0.039685;gr_sensing_SM_con03,
894;0.475515;0.030000;511.219267;6.794000;2;0.482877;gr_sensing_SM_con03,gr_sensing_LC_con02,
898;0.480030;0.530000;511.169297;6.794000;2;0.482877;gr_sensing_SM_con03,gr_sensing_LC_con02,
901;0.463143;0.530000;511.102440;6.794000;2;0.482877;gr_sensing_SM_con03,gr_sensing_LC_con02,
905;0.481193;0.530000;511.053633;6.794000;2;0.482877;gr_sensing_SM_con03,gr_sensing_LC_con02,
909;0.461477;0.530000;510.985110;6.794000;2;0.482877;gr_sensing_SM_con03,gr_sensing_LC_con02,
912;0.441133;0.530000;510.896243;6.794000;2;0.482877;gr_sensing_SM_con03,gr_sensing_LC_con02,
916;0.476648;0.530000;510.842891;6.794000;2;0.482877;gr_sensing_SM_con03,gr_sensing_LC_con02,
919;0.450803;0.530000;510.763693;6.794000;2;0.482877;gr_sensing_SM_con03,gr_sensing_LC_con02,
923;0.441105;0.530000;510.674798;5.000000;1;0.443192;gr_sensing_LC_con02,
927;0.444838;0.500000;510.619636;5.000000;1;0.443192;gr_sensing_LC_con02,
930;0.467960;0.500000;510.587595;5.000000;1;0.443192;gr_sensing_LC_con02,
934;0.453835;0.500000;510.541430;5.000000;1;0.443192;gr_sensing_LC_con02,
938;0.441363;0.500000;510.482793;0.000000;0;0.000000;
941;0.429611;0.000000;510.912404;5.000000;1;0.523028;gr_sensing_LC_con02,
944;0.428742;0.500000;510.841146;5.000000;1;0.523028;gr_sensing_LC_con02,
947;0.438257;0.500000;510.779403;5.000000;1;0.523028;gr_sensing_LC_con02,
951;0.439945;0.500000;510.719347;5.000000;1;0.523028;gr_sensing_LC_con02,
954;0.436268;0.500000;510.655615;5.000000;1;0.523028;gr_sensing_LC_con02,
958;0.421969;0.500000;510.577584;5.000000;1;0.523028;gr_sensing_LC_con02,
961;0.440867;0.500000;510.518452;5.000000;1;0.523028;gr_sensing_LC_con02,
965;0.412490;0.500000;510.430942;5.000000;1;0.523028;gr_sensing_LC_con02,
968;0.398723;0.500000;510.329665;5.000000;1;0.523028;gr_sensing_LC_con02,
971;0.429323;0.500000;510.258988;5.000000;1;0.523028;gr_sensing_LC_con02,
975;0.412979;0.500000;510.171967;5.000000;1;0.523028;gr_sensing_LC_con02,
978;0.398231;0.500000;510.070198;5.000000;1;0.523028;gr_sensing_LC_con02,
982;0.387590;0.500000;509.957788;0.000000;0;0.000000;
985;0.403557;0.000000;510.361346;0.000000;0;0.000000;
988;0.401862;0.000000;510.763208;5.000000;1;0.517437;gr_sensing_LC_con02,
992;0.384208;0.500000;510.647415;5.000000;1;0.517437;gr_sensing_LC_con02,
995;0.395634;0.500000;510.543049;5.000000;1;0.517437;gr_sensing_LC_con02,
999;0.373725;0.500000;510.416774;5.000000;1;0.517437;gr_sensing_LC_con02,
1002;0.390883;0.500000;510.307657;5.000000;1;0.517437;gr_sensing_LC_con02,
1004;0.389204;0.500000;510.196861;5.000000;1;0.517437;gr_sensing_LC_con02,
1008;0.377203;0.500000;510.074064;5.000000;1;0.517437;gr_sensing_LC_con02,
1011;0.376453;0.500000;509.950517;5.000000;1;0.517437;gr_sensing_LC_con02,
1015;0.372269;0.500000;509.822786;5.000000;1;0.517437;gr_sensing_LC_con02,
1018;0.337915;0.500000;509.660701;5.000000;1;0.517437;gr_sensing_LC_con02,
1022;0.341121;0.500000;509.501822;5.000000;1;0.517437;gr_sensing_LC_con02,
1026;0.332200;0.500000;509.334022;5.000000;1;0.517437;gr_sensing_LC_con02,
1029;0.356752;0.500000;509.190773;0.000000;0;0.000000;
1033;0.347393;0.000000;509.538166;0.000000;0;0.000000;
1037;0.338526;0.000000;509.876692;0.000000;0;0.000000;
1040;0.331583;0.000000;510.208276;5.000000;1;0.493758;gr_sensing_LC_con02,
1044;0.324127;0.500000;510.032402;5.000000;1;0.493758;gr_sensing_LC_con02,
1047;0.323089;0.500000;509.855491;5.000000;1;0.493758;gr_sensing_LC_con02,
1051;0.319881;0.500000;509.675372;5.000000;1;0.493758;gr_sensing_LC_con02,
1055;0.289410;0.500000;509.464782;5.000000;1;0.493758;gr_sensing_LC_con02,
1058;0.297716;0.500000;509.262498;5.000000;1;0.493758;gr_sensing_LC_con02,
1062;0.274804;0.500000;509.037303;5.000000;1;0.493758;gr_sensing_LC_con02,
1064;0.266432;0.500000;508.803735;5.000000;1;0.493758;gr_sensing_LC_con02,
1068;0.268643;0.500000;508.572378;5.000000;1;0.493758;gr_sensing_LC_con02,
1072;0.249301;0.500000;508.321679;5.000000;1;0.493758;gr_sensing_LC_con02,
1075;0.241002;0.500000;508.062681;5.000000;1;0.493758;gr_sensing_LC_con02,
1079;0.214169;0.500000;507.776850;5.000000;1;0.493758;gr_sensing_LC_con02,
1082;0.213809;0.500000;507.490659;0.000000;0;0.000000;
1086;0.180238;0.000000;507.670896;0.000000;0;0.000000;
1089;0.183203;0.000000;507.854099;0.000000;0;0.000000;
1093;0.162146;0.000000;508.016245;4.900000;1;0.356122;gr_sensing_LC_con02,
1096;0.147573;0.500000;507.663818;4.900000;1;0.356122;gr_sensing_LC_con02,
1100;0.123662;0.500000;507.287479;4.900000;1;0.356122;gr_sensing_LC_con02,
1104;0.120000;0.500000;506.907480;4.900000;1;0.356122;gr_sensing_LC_con02,
1107;0.102654;0.500000;506.510134;4.900000;1;0.356122;gr_sensing_LC_con02,
