Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
0;0:0;0;0;0;0;50;1.000000
0;0:0;0;0;0;0;50;0.000000
190;3:13;76;0;21;44;50;1.000000
307;5:12;77;0;21;42;50;1.000000
449;7:36;78;0;21;42;50;1.000000
555;9:24;78;0;21;42;50;1.000000
642;10:52;79;0;21;42;50;1.000000
759;12:51;78;0;21;42;50;1.000000
840;14:14;77;0;21;42;50;1.000000
923;15:38;79;0;21;42;50;1.000000
1021;17:18;74;0;21;42;50;1.000000
1103;18:41;78;0;21;44;50;1.000000
1187;20:7;77;0;21;42;50;1.000000
1284;21:45;78;0;21;44;50;1.000000
1365;23:8;77;0;21;44;50;1.000000
1512;1:37;79;0;21;44;50;1.000000
1648;3:55;79;0;21;44;50;1.000000
1740;5:29;79;0;21;36;50;1.200000
1836;7:7;77;0;21;40;50;1.100000
1918;8:30;78;0;21;44;50;1.000000
2001;9:54;79;0;21;44;50;1.000000
2078;11:13;73;0;21;44;50;1.000000
2171;12:47;79;0;21;44;50;1.000000
2252;14:10;78;0;21;44;50;1.000000
2342;15:41;79;0;21;44;50;1.000000
2423;17:4;77;0;21;44;50;1.000000
2519;18:41;78;0;21;44;50;1.000000
2601;20:5;78;0;21;44;50;1.000000
2684;21:29;79;0;21;44;50;1.000000
2780;23:7;78;0;21;44;50;1.000000
2937;1:46;78;0;21;44;50;1.000000
3038;3:29;80;0;21;44;50;1.000000
3127;5:0;75;0;21;44;50;1.000000
3209;6:23;79;0;21;44;50;1.000000
3298;7:53;79;0;21;42;50;1.000000
3383;9:20;78;0;21;44;50;1.000000
3474;10:52;80;0;21;44;50;1.000000
3558;12:18;77;0;21;44;50;1.000000
3644;13:45;78;0;21;44;50;1.000000
3729;15:12;78;0;21;44;50;1.000000
3822;16:46;79;0;21;44;50;1.000000
3904;18:10;78;0;21;44;50;1.000000
3990;19:37;79;0;21;44;50;1.000000
4097;21:26;79;0;21;44;50;1.000000
4197;23:8;74;0;21;44;50;1.000000
4362;1:55;79;0;21;44;50;1.000000
4462;3:37;79;0;21;44;50;1.000000
4558;5:15;78;0;21;38;50;1.100000
4690;7:29;79;0;21;44;50;1.000000
4804;9:25;78;0;21;44;50;1.000000
4887;10:49;79;0;21;44;50;1.000000
4976;12:20;79;0;21;44;50;1.000000
5061;13:46;78;0;21;44;50;1.000000
5147;15:14;78;0;21;44;50;1.000000
5232;16:40;78;0;21;44;50;1.000000
5315;18:5;76;0;21;44;50;1.000000
5397;19:28;79;0;21;44;50;1.000000
5493;21:6;77;0;21;44;50;1.000000
5576;22:30;79;0;21;44;50;1.000000
5675;0:11;77;0;21;44;50;1.000000
5812;2:30;79;0;21;42;50;1.000000
5922;4:22;79;0;21;44;50;1.000000
6051;6:33;79;0;21;36;50;1.200000
6216;9:21;80;0;21;44;50;1.000000
6297;10:43;78;0;21;44;50;1.000000
6376;12:4;75;0;21;44;50;1.000000
6459;13:28;80;0;21;44;50;1.000000
6545;14:55;79;0;21;44;50;1.000000
6626;16:18;78;0;21;44;50;1.000000
6729;18:3;77;0;21;44;50;1.000000
6815;19:30;79;0;21;44;50;1.000000
6901;20:57;79;0;21;44;50;1.000000
7021;23:0;78;0;21;42;50;1.000000
7130;0:50;80;0;21;42;50;1.000000
7244;2:46;79;0;21;42;50;1.000000
7326;4:10;78;0;21;42;50;1.000000
7490;6:56;78;0;21;42;50;1.000000
7572;8:20;79;0;21;44;50;1.000000
7665;9:54;79;0;21;44;50;1.000000
7757;11:28;79;0;21;44;50;1.000000
7847;12:59;79;0;21;44;50;1.000000
7936;14:30;79;0;21;44;50;1.000000
8018;15:53;78;0;21;44;50;1.000000
8100;17:17;78;0;21;44;50;1.000000
8190;18:48;79;0;21;44;50;1.000000
8271;20:11;77;0;21;44;50;1.000000
8354;21:35;79;0;21;42;50;1.000000
8455;23:18;76;0;21;42;50;1.000000
8590;1:35;79;0;21;42;50;1.000000
8711;3:38;79;0;21;42;50;1.000000
8844;5:53;79;0;21;42;50;1.000000
8932;7:23;78;0;21;42;50;1.000000
9046;9:19;78;0;21;42;50;1.000000
9129;10:43;79;0;21;44;50;1.000000
9211;12:7;79;0;21;44;50;1.000000
9293;13:30;79;0;21;44;50;1.000000
9375;14:53;78;0;21;44;50;1.000000
9456;16:16;77;0;21;44;50;1.000000
9542;17:43;75;0;21;44;50;1.000000
9624;19:7;78;0;21;44;50;1.000000
9706;20:30;79;0;21;44;50;1.000000
9810;22:16;78;0;21;44;50;1.000000
9896;23:43;79;0;21;42;50;1.000000
9983;1:12;76;0;21;44;50;1.000000
10066;2:36;79;0;21;42;50;1.000000
10291;6:25;80;0;21;42;50;1.000000
10403;8:19;77;0;21;44;50;1.000000
10489;9:46;78;0;21;44;50;1.000000
10568;11:7;76;0;21;44;50;1.000000
10650;12:30;75;0;21;44;50;1.000000
10731;13:52;78;0;21;44;50;1.000000
10818;15:21;78;0;21;44;50;1.000000
10920;17:5;76;0;21;44;50;1.000000
11001;18:27;77;0;21;44;50;1.000000
11091;19:58;79;0;21;44;50;1.000000
11171;21:20;78;0;21;44;50;1.000000
11300;23:31;79;0;21;44;50;1.000000
11448;2:2;77;0;21;44;50;1.000000
11569;4:5;77;0;21;42;50;1.000000
11697;6:15;75;0;21;38;50;1.200000
11824;8:24;78;0;21;44;50;1.000000
11924;10:6;78;0;21;44;50;1.000000
12006;11:29;79;0;21;44;50;1.000000
12087;12:51;78;0;21;44;50;1.000000
12186;14:32;78;0;21;44;50;1.000000
12272;15:59;79;0;21;44;50;1.000000
12368;17:37;79;0;21;44;50;1.000000
12457;19:8;78;0;21;44;50;1.000000
12558;20:50;79;0;21;44;50;1.000000
12669;22:43;79;0;21;42;50;1.000000
12776;0:32;78;0;21;44;50;1.000000
12932;3:11;77;0;21;42;50;1.000000
13058;5:19;78;0;21;42;50;1.000000
13161;7:4;78;0;21;42;50;1.000000
13261;8:45;78;0;21;44;50;1.000000
13353;10:19;78;0;21;44;50;1.000000
13453;12:1;78;0;21;44;50;1.000000
13536;13:25;79;0;21;44;50;1.000000
13632;15:3;78;0;21;44;50;1.000000
13714;16:26;79;0;21;44;50;1.000000
13793;17:46;75;0;21;44;50;1.000000
13874;19:9;77;0;21;44;50;1.000000
13956;20:32;79;0;21;44;50;1.000000
14085;22:43;79;0;21;44;50;1.000000
14173;0:13;77;0;21;42;50;1.000000
14270;1:51;79;0;21;42;50;1.000000
14434;4:38;79;0;21;38;50;1.200000
14548;6:34;79;0;21;38;50;1.200000
14630;7:57;78;0;21;44;50;1.000000
14716;9:25;80;0;21;44;50;1.000000
14798;10:48;79;0;21;44;50;1.000000
14876;12:8;75;0;21;44;50;1.000000
14959;13:32;80;0;21;44;50;1.000000
15051;15:6;78;0;21;44;50;1.000000
15137;16:33;79;0;21;44;50;1.000000
15225;18:3;77;0;21;42;50;1.000000
15319;19:38;79;0;21;42;50;1.000000
15411;21:12;78;0;21;42;50;1.000000
15504;22:46;79;0;21;42;50;1.000000
15600;0:24;79;0;21;44;50;1.000000
15757;3:4;78;0;21;42;50;1.000000
15839;4:27;79;0;21;42;50;1.000000
15942;6:12;74;0;21;42;50;1.000000
16039;7:50;79;0;21;44;50;1.000000
16127;9:20;78;0;21;44;50;1.000000
16217;10:51;79;0;21;44;50;1.000000
16317;12:33;79;0;21;44;50;1.000000
16409;14:7;78;0;21;44;50;1.000000
16494;15:33;78;0;21;44;50;1.000000
16576;16:56;79;0;21;42;50;1.000000
16669;18:31;79;0;21;42;50;1.000000
16751;19:54;79;0;21;42;50;1.000000
16833;21:18;78;0;21;42;50;1.000000
16922;22:48;79;0;21;44;50;1.000000
17022;0:30;76;0;21;44;50;1.000000
17158;2:48;79;0;21;42;50;1.000000
17246;4:18;77;0;21;42;50;1.000000
17329;5:42;79;0;21;42;50;1.000000
17418;7:13;78;0;21;42;50;1.000000
17554;9:31;79;0;21;42;50;1.000000
17639;10:57;78;0;21;42;50;1.000000
17728;12:28;79;0;21;42;50;1.000000
17818;13:59;79;0;21;42;50;1.000000
17903;15:26;79;0;21;44;50;1.000000
17993;16:57;79;0;21;44;50;1.000000
18074;18:20;75;0;21;44;50;1.000000
18174;20:2;78;0;21;44;50;1.000000
18291;22:1;77;0;21;42;50;1.000000
18382;23:33;80;0;21;42;50;1.000000
18477;1:10;77;0;21;42;50;1.000000
18599;3:14;78;0;21;38;50;1.200000
18713;5:10;78;0;21;38;50;1.200000
18800;6:38;79;0;21;38;50;1.200000
18979;9:40;80;0;21;44;50;1.000000
19059;11:2;77;0;21;44;50;1.000000
19137;12:21;75;0;21;44;50;1.000000
19223;13:48;79;0;21;44;50;1.000000
19305;15:12;78;0;21;44;50;1.000000
19391;16:39;79;0;21;44;50;1.000000
19472;18:2;78;0;21;44;50;1.000000
19554;19:25;78;0;21;44;50;1.000000
19637;20:49;79;0;21;42;50;1.000000
19718;22:12;77;0;21;42;50;1.000000
19819;23:54;79;0;21;42;50;1.000000
19987;2:45;79;0;21;42;50;1.000000
20098;4:38;79;0;21;42;50;1.000000
20177;5:58;75;0;21;44;50;1.000000
20287;7:50;79;0;21;44;50;1.000000
20386;9:31;79;0;21;44;50;1.000000
20489;11:16;78;0;21;44;50;1.000000
20575;12:43;79;0;21;44;50;1.000000
20664;14:14;78;0;21;44;50;1.000000
20761;15:52;79;0;21;44;50;1.000000
20853;17:26;78;0;21;44;50;1.000000
20936;18:50;79;0;21;44;50;1.000000
21029;20:25;79;0;21;42;50;1.000000
21111;21:48;79;0;21;42;50;1.000000
21526;4:50;80;0;21;44;50;1.000000
