Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
30324;9:57;221;0;61;62;60;1.000000
30549;13:46;222;0;61;62;60;1.000000
30773;17:34;221;0;61;62;60;1.000000
30998;21:23;218;0;61;62;60;1.000000
31229;1:18;220;0;61;62;60;1.000000
31472;5:25;221;0;61;62;60;1.000000
31711;9:28;221;0;61;59;60;1.200000
31940;13:21;218;0;61;62;60;1.000000
32165;17:10;221;0;61;62;60;1.000000
32391;20:59;222;0;61;62;60;1.000000
32647;1:20;221;0;61;62;60;1.000000
32924;6:2;220;0;61;62;60;1.000000
33160;10:2;219;0;61;62;60;1.000000
33385;13:50;221;0;61;62;60;1.000000
33609;17:38;221;0;61;62;60;1.000000
33833;21:26;221;0;61;62;60;1.000000
34044;1:1;186;0;61;61;60;1.000000
34279;4:59;208;0;61;61;60;1.000000
34574;10:0;209;0;61;61;60;1.000000
34740;12:48;162;0;61;59;60;1.000000
