ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
0;0.000000;0.000000;510.000000;0.000000;0;0.000000;
3;0.000000;0.000000;510.000000;4.700000;1;0.470000;gr_sensing_LC_con02,
6;0.000000;0.500000;509.500000;4.700000;1;0.470000;gr_sensing_LC_con02,
10;0.000000;0.500000;509.000000;4.700000;1;0.470000;gr_sensing_LC_con02,
14;0.000000;0.500000;508.500000;4.700000;1;0.470000;gr_sensing_LC_con02,
17;0.000000;0.500000;508.000000;4.700000;1;0.470000;gr_sensing_LC_con02,
21;0.000000;0.500000;507.500000;4.700000;1;0.470000;gr_sensing_LC_con02,
25;0.000000;0.500000;507.000000;4.700000;1;0.470000;gr_sensing_LC_con02,
28;0.000000;0.500000;506.500000;4.700000;1;0.470000;gr_sensing_LC_con02,
32;0.000000;0.500000;506.000000;4.700000;1;0.470000;gr_sensing_LC_con02,
36;0.000000;0.500000;505.500000;4.700000;1;0.470000;gr_sensing_LC_con02,
39;0.000000;0.500000;505.000000;4.700000;1;0.470000;gr_sensing_LC_con02,
43;0.000000;0.500000;504.500000;4.700000;1;0.470000;gr_sensing_LC_con02,
46;0.000000;0.500000;504.000000;0.000000;0;0.000000;
50;0.000000;0.000000;504.000000;0.000000;0;0.000000;
54;0.000000;0.000000;504.000000;0.000000;0;0.000000;
57;0.000000;0.000000;504.000000;0.000000;0;0.000000;
60;0.000000;0.000000;504.000000;0.000000;0;0.000000;
64;0.000000;0.000000;504.000000;0.000000;0;0.000000;
67;0.000000;0.000000;504.000000;0.000000;0;0.000000;
71;0.000000;0.000000;504.000000;0.000000;0;0.000000;
74;0.000000;0.000000;504.000000;0.000000;0;0.000000;
78;0.000000;0.000000;504.000000;0.000000;0;0.000000;
81;0.000000;0.000000;504.000000;0.000000;0;0.000000;
85;0.000000;0.000000;504.000000;0.000000;0;0.000000;
89;0.000000;0.000000;504.000000;0.000000;0;0.000000;
92;0.000000;0.000000;504.000000;0.000000;0;0.000000;
96;0.000000;0.000000;504.000000;0.000000;0;0.000000;
99;0.000000;0.000000;504.000000;0.000000;0;0.000000;
103;0.000000;0.000000;504.000000;0.000000;0;0.000000;
106;0.000000;0.000000;504.000000;0.000000;0;0.000000;
110;0.000000;0.000000;504.000000;0.000000;0;0.000000;
114;0.000000;0.000000;504.000000;0.000000;0;0.000000;
117;0.000000;0.000000;504.000000;0.000000;0;0.000000;
120;0.000000;0.000000;504.000000;0.000000;0;0.000000;
123;0.000000;0.000000;504.000000;0.000000;0;0.000000;
127;0.000000;0.000000;504.000000;0.000000;0;0.000000;
130;0.000000;0.000000;504.000000;0.000000;0;0.000000;
134;0.000000;0.000000;504.000000;0.000000;0;0.000000;
