ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
543;0.204651;0.090000;506.406331;3.285000;2;0.939497;gr_sensing_SM_con03,gr_sensing_TC_con01,
546;0.209762;0.090000;506.526092;3.285000;2;0.939497;gr_sensing_SM_con03,gr_sensing_TC_con01,
550;0.210032;0.090000;506.646124;3.285000;2;0.939497;gr_sensing_SM_con03,gr_sensing_TC_con01,
553;0.221798;0.030000;506.837923;1.800000;1;0.442456;gr_sensing_SM_con03,
557;0.221302;0.030000;507.029224;1.800000;1;0.442456;gr_sensing_SM_con03,
560;0.223538;0.030000;507.222762;3.285000;2;1.148475;gr_sensing_SM_con03,gr_sensing_TC_con01,
563;0.228368;0.090000;507.361130;3.285000;2;1.148475;gr_sensing_SM_con03,gr_sensing_TC_con01,
567;0.247736;0.090000;507.518866;3.285000;2;1.148475;gr_sensing_SM_con03,gr_sensing_TC_con01,
570;0.250340;0.090000;507.679206;3.285000;2;1.148475;gr_sensing_SM_con03,gr_sensing_TC_con01,
574;0.254060;0.090000;507.843266;3.285000;2;1.148475;gr_sensing_SM_con03,gr_sensing_TC_con01,
576;0.258930;0.060000;508.042196;1.485000;1;0.706019;gr_sensing_TC_con01,
579;0.264310;0.060000;508.246505;1.485000;1;0.706019;gr_sensing_TC_con01,
582;0.268416;0.060000;508.454921;1.485000;1;0.706019;gr_sensing_TC_con01,
586;0.263785;0.060000;508.658707;1.485000;1;0.706019;gr_sensing_TC_con01,
589;0.272750;0.060000;508.871457;1.485000;1;0.706019;gr_sensing_TC_con01,
591;0.286311;0.060000;509.097768;1.485000;1;0.706019;gr_sensing_TC_con01,
595;0.303871;0.060000;509.341639;1.485000;1;0.706019;gr_sensing_TC_con01,
598;0.308595;0.060000;509.590233;1.485000;1;0.706019;gr_sensing_TC_con01,
602;0.294640;0.060000;509.824873;1.485000;1;0.706019;gr_sensing_TC_con01,
605;0.293189;0.060000;510.058062;1.485000;1;0.706019;gr_sensing_TC_con01,
608;0.321155;0.060000;510.319217;1.485000;1;0.706019;gr_sensing_TC_con01,
612;0.321264;0.060000;510.580481;1.485000;1;0.706019;gr_sensing_TC_con01,
615;0.316421;0.060000;510.836902;1.485000;1;0.706019;gr_sensing_TC_con01,
618;0.324030;0.060000;511.100932;1.485000;1;0.706019;gr_sensing_TC_con01,
621;0.340070;0.060000;511.381002;1.485000;1;0.706019;gr_sensing_TC_con01,
622;0.319634;0.060000;511.640636;1.485000;1;0.706019;gr_sensing_TC_con01,
623;0.334758;0.060000;511.915394;0.000000;0;0.000000;
624;0.346404;0.000000;512.261798;1.485000;1;0.865371;gr_sensing_TC_con01,
627;0.332115;0.060000;512.533913;1.485000;1;0.865371;gr_sensing_TC_con01,
630;0.351555;0.060000;512.825468;1.485000;1;0.865371;gr_sensing_TC_con01,
632;0.342805;0.060000;513.108273;1.485000;1;0.865371;gr_sensing_TC_con01,
634;0.344882;0.060000;513.393155;1.485000;1;0.865371;gr_sensing_TC_con01,
636;0.364765;0.060000;513.697920;1.485000;1;0.865371;gr_sensing_TC_con01,
638;0.351826;0.060000;513.989746;1.485000;1;0.865371;gr_sensing_TC_con01,
641;0.350464;0.060000;514.280210;1.485000;1;0.865371;gr_sensing_TC_con01,
643;0.361115;0.060000;514.581325;1.485000;1;0.865371;gr_sensing_TC_con01,
646;0.360410;0.060000;514.881735;1.485000;1;0.865371;gr_sensing_TC_con01,
649;0.360347;0.060000;515.182081;1.485000;1;0.865371;gr_sensing_TC_con01,
649;0.366070;0.060000;515.488151;1.485000;1;0.865371;gr_sensing_TC_con01,
649;0.362000;0.060000;515.790151;1.485000;1;0.865371;gr_sensing_TC_con01,
650;0.390551;0.060000;516.120702;1.485000;1;0.865371;gr_sensing_TC_con01,
650;0.389974;0.060000;516.450675;1.485000;1;0.865371;gr_sensing_TC_con01,
650;0.391985;0.060000;516.782660;1.485000;1;0.865371;gr_sensing_TC_con01,
650;0.390827;0.060000;517.113487;1.485000;1;0.865371;gr_sensing_TC_con01,
650;0.393176;0.060000;517.446663;1.485000;1;0.865371;gr_sensing_TC_con01,
651;0.387510;0.060000;517.774173;1.485000;1;0.865371;gr_sensing_TC_con01,
651;0.398219;0.060000;518.112392;1.485000;1;0.865371;gr_sensing_TC_con01,
652;0.392450;0.060000;518.444842;1.485000;1;0.865371;gr_sensing_TC_con01,
653;0.374594;0.060000;518.759436;1.485000;1;0.865371;gr_sensing_TC_con01,
655;0.383851;0.000000;519.143287;0.000000;0;0.000000;
656;0.380390;0.000000;519.523677;0.000000;0;0.000000;
658;0.391453;0.000000;519.915130;0.000000;0;0.000000;
659;0.392015;0.000000;520.307145;1.485000;1;0.915434;gr_sensing_TC_con01,
661;0.410834;0.060000;520.657979;1.485000;1;0.915434;gr_sensing_TC_con01,
663;0.394498;0.060000;520.992477;1.485000;1;0.915434;gr_sensing_TC_con01,
664;0.410106;0.060000;521.342583;1.485000;1;0.915434;gr_sensing_TC_con01,
664;0.385736;0.060000;521.668319;1.485000;1;0.915434;gr_sensing_TC_con01,
665;0.418553;0.060000;522.026871;1.485000;1;0.915434;gr_sensing_TC_con01,
665;0.406862;0.060000;522.373734;1.485000;1;0.915434;gr_sensing_TC_con01,
666;0.392067;0.060000;522.705801;1.485000;1;0.915434;gr_sensing_TC_con01,
667;0.411403;0.060000;523.057204;1.485000;1;0.915434;gr_sensing_TC_con01,
668;0.398555;0.060000;523.395758;1.485000;1;0.915434;gr_sensing_TC_con01,
670;0.421287;0.060000;523.757046;1.485000;1;0.915434;gr_sensing_TC_con01,
671;0.396232;0.060000;524.093278;1.485000;1;0.915434;gr_sensing_TC_con01,
671;0.427713;0.060000;524.460991;1.485000;1;0.915434;gr_sensing_TC_con01,
672;0.404321;0.060000;524.805312;1.485000;1;0.915434;gr_sensing_TC_con01,
672;0.413314;0.060000;525.158626;1.485000;1;0.915434;gr_sensing_TC_con01,
672;0.401702;0.060000;525.500328;1.485000;1;0.915434;gr_sensing_TC_con01,
673;0.410801;0.060000;525.851129;1.485000;1;0.915434;gr_sensing_TC_con01,
673;0.403725;0.060000;526.194854;1.485000;1;0.915434;gr_sensing_TC_con01,
673;0.424393;0.060000;526.559246;1.485000;1;0.915434;gr_sensing_TC_con01,
674;0.431165;0.060000;526.930411;1.485000;1;0.915434;gr_sensing_TC_con01,
674;0.399519;0.060000;527.269930;1.485000;1;0.915434;gr_sensing_TC_con01,
675;0.429772;0.030000;527.669702;1.800000;1;0.930192;gr_sensing_SM_con03,
675;0.410149;0.030000;528.049851;1.800000;1;0.930192;gr_sensing_SM_con03,
677;0.421842;0.030000;528.441693;1.800000;1;0.930192;gr_sensing_SM_con03,
679;0.420711;0.030000;528.832405;1.800000;1;0.930192;gr_sensing_SM_con03,
680;0.415748;0.030000;529.218153;1.800000;1;0.930192;gr_sensing_SM_con03,
680;0.409633;0.030000;529.597785;1.800000;1;0.930192;gr_sensing_SM_con03,
680;0.430880;0.030000;529.998666;1.800000;1;0.930192;gr_sensing_SM_con03,
681;0.420201;0.030000;530.388866;1.800000;1;0.930192;gr_sensing_SM_con03,
682;0.416552;0.030000;530.775418;1.800000;1;0.930192;gr_sensing_SM_con03,
683;0.439835;0.030000;531.185253;1.800000;1;0.930192;gr_sensing_SM_con03,
684;0.430573;0.030000;531.585826;1.800000;1;0.930192;gr_sensing_SM_con03,
