Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
0;0:0;0;0;0;0;50;1.000000
0;0:0;0;0;0;0;50;0.000000
84;1:25;42;0;11;60;50;1.000000
172;2:54;43;0;11;60;50;1.000000
228;3:51;43;0;11;60;50;1.000000
280;4:44;43;0;11;45;50;1.200000
336;5:41;42;0;11;45;50;1.200000
461;7:48;42;0;11;45;50;1.200000
521;8:49;43;0;11;60;50;1.000000
565;9:34;41;0;11;60;50;1.000000
610;10:20;41;0;11;60;50;1.000000
653;11:4;40;0;11;60;50;1.000000
706;11:57;42;0;11;60;50;1.000000
751;12:43;43;0;11;55;50;1.000000
803;13:36;42;0;11;55;50;1.000000
858;14:32;41;0;11;60;50;1.000000
907;15:22;42;0;11;60;50;1.000000
952;16:8;42;0;11;60;50;1.000000
1001;16:57;42;0;11;60;50;1.000000
1050;17:47;43;0;11;60;50;1.000000
1106;18:44;43;0;11;60;50;1.000000
1151;19:30;42;0;11;60;50;1.000000
1196;20:16;42;0;11;60;50;1.000000
1295;21:56;43;0;11;55;50;1.000000
1435;0:19;42;0;11;55;50;1.000000
1547;2:13;42;0;11;60;50;1.000000
1595;3:2;41;0;11;60;50;1.000000
1665;4:13;41;0;11;45;50;1.200000
1716;5:5;41;0;11;45;50;1.200000
1825;6:55;42;0;11;45;50;1.200000
1877;7:48;42;0;11;45;50;1.200000
1930;8:42;42;0;11;55;50;1.000000
1975;9:28;42;0;11;55;50;1.000000
2027;10:21;42;0;11;55;50;1.000000
2076;11:11;42;0;11;55;50;1.000000
2129;12:5;42;0;11;55;50;1.000000
2175;12:51;43;0;11;55;50;1.000000
2234;13:51;42;0;11;60;50;1.000000
2283;14:41;42;0;11;55;50;1.000000
2329;15:28;42;0;11;55;50;1.000000
2392;16:32;42;0;11;55;50;1.000000
2437;17:18;42;0;11;55;50;1.000000
2493;18:15;42;0;11;55;50;1.000000
2542;19:5;42;0;11;55;50;1.000000
2609;20:13;42;0;11;55;50;1.000000
2658;21:3;42;0;11;55;50;1.000000
2726;22:12;40;0;11;55;50;1.000000
2817;23:44;43;0;11;55;50;1.000000
2873;0:41;42;0;11;60;50;1.000000
2940;1:49;43;0;11;55;50;1.000000
2999;2:49;42;0;11;45;50;1.200000
3343;8:39;42;0;11;55;50;1.000000
3395;9:32;42;0;11;55;50;1.000000
3443;10:21;41;0;11;55;50;1.000000
3489;11:8;42;0;11;55;50;1.000000
3538;11:57;42;0;11;55;50;1.000000
3587;12:47;42;0;11;55;50;1.000000
3660;14:2;41;0;11;55;50;1.000000
3710;14:52;43;0;11;55;50;1.000000
3761;15:44;42;0;11;55;50;1.000000
3819;16:43;42;0;11;55;50;1.000000
3875;17:40;42;0;11;55;50;1.000000
3920;18:26;42;0;11;55;50;1.000000
3965;19:12;42;0;11;55;50;1.000000
4011;19:58;42;0;11;55;50;1.000000
4063;20:51;42;0;11;55;50;1.000000
4179;22:49;43;0;11;55;50;1.000000
4248;0:0;42;0;11;55;50;1.000000
4350;1:43;43;0;11;55;50;1.000000
4410;2:44;43;0;11;55;50;1.000000
4484;3:59;43;0;11;55;50;1.000000
4760;8:40;41;0;11;55;50;1.000000
4804;9:25;40;0;11;45;50;1.100000
4863;10:25;42;0;11;55;50;1.000000
4911;11:14;41;0;11;55;50;1.000000
4971;12:15;42;0;11;55;50;1.000000
5027;13:12;42;0;11;55;50;1.000000
5075;14:1;41;0;11;55;50;1.000000
5121;14:47;43;0;11;55;50;1.000000
5177;15:44;43;0;11;55;50;1.000000
5223;16:31;42;0;11;55;50;1.000000
5268;17:17;42;0;11;55;50;1.000000
5317;18:7;42;0;11;55;50;1.000000
5363;18:53;43;0;11;55;50;1.000000
5423;19:54;43;0;11;55;50;1.000000
5482;20:54;43;0;11;55;50;1.000000
5601;22:55;42;0;11;60;50;1.000000
5662;23:57;44;0;11;60;50;1.000000
5714;0:50;43;0;11;60;50;1.000000
5759;1:36;42;0;11;60;50;1.000000
5826;2:44;43;0;11;45;50;1.200000
5876;3:35;40;0;11;45;50;1.200000
6006;5:47;43;0;11;45;50;1.200000
6082;7:5;41;0;11;45;50;1.200000
6177;8:41;42;0;11;55;50;1.000000
6226;9:31;42;0;11;45;50;1.200000
6275;10:21;42;0;11;55;50;1.000000
6327;11:14;42;0;11;55;50;1.000000
6387;12:15;42;0;11;55;50;1.000000
6432;13:1;42;0;11;60;50;1.000000
6495;14:5;41;0;11;60;50;1.000000
6542;14:52;43;0;11;55;50;1.000000
6594;15:45;43;0;11;60;50;1.000000
6640;16:32;42;0;11;60;50;1.000000
6689;17:22;42;0;11;55;50;1.000000
6742;18:16;42;0;11;55;50;1.000000
6815;19:30;41;0;11;55;50;1.000000
6861;20:17;42;0;11;60;50;1.000000
6918;21:15;40;0;11;55;50;1.000000
6977;22:15;42;0;11;55;50;1.000000
7106;0:26;41;0;11;55;50;1.000000
7162;1:23;41;0;11;55;50;1.000000
7210;2:12;41;0;11;55;50;1.000000
7325;4:9;41;0;11;55;50;1.000000
7395;5:20;41;0;11;45;50;1.200000
7476;6:42;42;0;11;45;50;1.200000
7603;8:51;43;0;11;45;50;1.100000
7648;9:37;42;0;11;50;50;1.000000
7697;10:27;42;0;11;55;50;1.000000
7752;11:23;41;0;11;55;50;1.000000
7801;12:13;41;0;11;55;50;1.000000
7853;13:6;41;0;11;55;50;1.000000
7899;13:52;42;0;11;55;50;1.000000
7944;14:38;41;0;11;55;50;1.000000
8016;15:51;42;0;11;50;50;1.000000
8061;16:37;42;0;11;55;50;1.000000
8117;17:34;42;0;11;55;50;1.000000
8162;18:20;42;0;11;55;50;1.000000
8211;19:10;42;0;11;55;50;1.000000
8257;19:56;43;0;11;55;50;1.000000
8333;21:14;42;0;11;55;50;1.000000
8382;22:4;42;0;11;55;50;1.000000
8467;23:30;42;0;11;55;50;1.000000
8512;0:16;41;0;11;55;50;1.000000
8568;1:13;42;0;11;55;50;1.000000
8635;2:21;42;0;11;55;50;1.000000
8757;4:25;41;0;11;40;50;1.200000
8824;5:33;42;0;11;40;50;1.200000
8883;6:33;41;0;11;40;50;1.200000
8957;7:48;43;0;11;40;50;1.200000
9014;8:46;41;0;11;40;50;1.200000
9059;9:32;42;0;11;55;50;1.000000
9122;10:36;42;0;11;55;50;1.000000
9167;11:22;41;0;11;55;50;1.000000
9216;12:12;42;0;11;55;50;1.000000
9282;13:19;41;0;11;55;50;1.000000
9332;14:10;42;0;11;55;50;1.000000
9381;14:59;42;0;11;55;50;1.000000
9426;15:45;42;0;11;55;50;1.000000
9493;16:53;43;0;11;55;50;1.000000
9539;17:40;43;0;11;55;50;1.000000
9587;18:29;41;0;11;55;50;1.000000
9640;19:23;42;0;11;55;50;1.000000
9685;20:9;42;0;11;55;50;1.000000
9735;20:59;43;0;11;55;50;1.000000
9824;22:30;41;0;11;55;50;1.000000
9890;23:37;41;0;11;55;50;1.000000
9980;1:9;42;0;11;50;50;1.000000
10071;2:41;40;0;11;55;50;1.000000
10145;3:56;43;0;11;55;50;1.000000
10190;4:42;42;0;11;55;50;1.000000
10315;6:49;42;0;11;40;50;1.200000
10371;7:46;43;0;11;40;50;1.200000
10427;8:43;43;0;11;40;50;1.200000
10473;9:30;42;0;11;45;50;1.100000
10522;10:20;42;0;11;55;50;1.000000
10593;11:32;42;0;11;55;50;1.000000
10649;12:29;42;0;11;55;50;1.000000
10693;13:14;41;0;11;55;50;1.000000
10746;14:8;42;0;11;55;50;1.000000
10802;15:5;42;0;11;55;50;1.000000
10847;15:50;42;0;11;55;50;1.000000
10915;16:59;44;0;11;55;50;1.000000
10960;17:45;43;0;11;55;50;1.000000
11006;18:32;42;0;11;55;50;1.000000
11055;19:22;42;0;11;60;50;1.000000
11098;20:6;40;0;11;55;50;1.000000
11227;22:17;41;0;11;55;50;1.000000
11283;23:14;41;0;11;55;50;1.000000
11351;0:23;43;0;11;55;50;1.000000
11443;1:56;43;0;11;55;50;1.000000
11509;3:4;42;0;11;55;50;1.000000
11569;4:5;42;0;11;55;50;1.000000
11661;5:38;42;0;11;40;50;1.200000
11741;7:0;42;0;11;40;50;1.200000
11798;7:57;43;0;11;40;50;1.200000
11844;8:44;43;0;11;55;50;1.000000
11924;10:6;42;0;11;55;50;1.000000
11977;10:59;42;0;11;55;50;1.000000
12026;11:49;43;0;11;55;50;1.000000
12105;13:10;42;0;11;55;50;1.000000
12152;13:57;40;0;11;55;50;1.000000
12205;14:51;43;0;11;55;50;1.000000
12273;16:1;41;0;11;55;50;1.000000
12319;16:47;42;0;11;55;50;1.000000
12375;17:44;43;0;11;55;50;1.000000
12424;18:34;42;0;11;55;50;1.000000
12473;19:24;42;0;11;55;50;1.000000
12532;20:24;42;0;11;55;50;1.000000
12624;21:57;43;0;11;55;50;1.000000
12721;23:36;41;0;11;55;50;1.000000
12788;0:44;43;0;11;55;50;1.000000
12840;1:37;41;0;11;55;50;1.000000
12889;2:27;42;0;11;55;50;1.000000
12938;3:17;42;0;11;55;50;1.000000
12986;4:6;41;0;11;40;50;1.200000
13138;6:40;42;0;11;40;50;1.200000
13212;7:55;41;0;11;40;50;1.200000
13272;8:56;43;0;11;55;50;1.000000
13317;9:42;42;0;11;55;50;1.000000
13362;10:28;41;0;11;55;50;1.000000
13415;11:22;42;0;11;55;50;1.000000
13460;12:8;41;0;11;55;50;1.000000
13509;12:57;42;0;11;55;50;1.000000
13554;13:43;42;0;11;55;50;1.000000
13599;14:29;41;0;11;55;50;1.000000
13652;15:23;42;0;11;55;50;1.000000
13701;16:13;42;0;11;55;50;1.000000
13747;16:59;43;0;11;55;50;1.000000
