Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
0;0:0;0;0;0;0;50;1.000000
0;0:0;0;0;0;0;50;0.000000
111;1:52;78;0;21;44;50;1.000000
205;3:28;77;0;21;44;50;1.000000
295;5:0;76;0;21;42;50;1.000000
420;7:7;77;0;21;42;50;1.000000
505;8:33;78;0;21;44;50;1.000000
599;10:9;79;0;21;44;50;1.000000
682;11:33;80;0;21;42;50;1.000000
765;12:57;79;0;21;44;50;1.000000
847;14:21;79;0;21;42;50;1.000000
929;15:44;78;0;21;44;50;1.000000
1034;17:31;80;0;21;42;50;1.000000
1124;19:3;79;0;21;42;50;1.000000
1218;20:38;80;0;21;42;50;1.000000
1311;22:13;78;0;21;42;50;1.000000
1390;23:33;76;0;21;42;50;1.000000
1485;1:10;78;0;21;42;50;1.000000
1653;4:1;74;0;21;42;50;1.000000
1748;5:37;77;0;21;42;50;1.000000
1870;7:41;77;0;21;44;50;1.000000
1962;9:15;77;0;21;44;50;1.000000
2050;10:44;78;0;21;44;50;1.000000
2141;12:17;76;0;21;42;50;1.000000
2225;13:42;77;0;21;44;50;1.000000
2306;15:5;77;0;21;44;50;1.000000
2393;16:33;76;0;21;44;50;1.000000
2478;17:59;75;0;21;44;50;1.000000
2557;19:20;77;0;21;44;50;1.000000
2648;20:52;77;0;21;44;50;1.000000
2758;22:44;76;0;21;44;50;1.000000
2846;0:14;78;0;21;44;50;1.000000
2940;1:49;79;0;21;42;50;1.000000
3064;3:55;78;0;21;42;50;1.000000
3155;5:28;76;0;21;42;50;1.000000
3247;7:2;77;0;21;42;50;1.000000
3382;9:19;77;0;21;44;50;1.000000
3463;10:41;77;0;21;44;50;1.000000
3542;12:2;76;0;21;44;50;1.000000
3623;13:24;78;0;21;44;50;1.000000
3706;14:48;79;0;21;44;50;1.000000
3787;16:11;78;0;21;44;50;1.000000
3873;17:38;79;0;21;44;50;1.000000
3955;19:2;78;0;21;44;50;1.000000
4038;20:26;76;0;21;44;50;1.000000
4134;22:4;74;0;21;42;50;1.000000
4266;0:18;78;0;21;42;50;1.000000
4356;1:49;75;0;21;42;50;1.000000
4440;3:15;77;0;21;42;50;1.000000
4526;4:42;76;0;21;42;50;1.000000
4639;6:37;76;0;21;42;50;1.000000
4808;9:29;80;0;21;42;50;1.000000
4890;10:52;79;0;21;42;50;1.000000
4976;12:20;79;0;21;44;50;1.000000
5062;13:47;79;0;21;42;50;1.000000
5144;15:11;78;0;21;42;50;1.000000
5226;16:34;79;0;21;42;50;1.000000
5319;18:9;78;0;21;42;50;1.000000
5404;19:35;78;0;21;42;50;1.000000
5497;21:10;78;0;21;42;50;1.000000
5626;23:21;75;0;21;42;50;1.000000
5719;0:55;78;0;21;42;50;1.000000
5812;2:30;79;0;21;42;50;1.000000
5915;4:15;78;0;21;42;50;1.000000
6017;5:58;77;0;21;42;50;1.000000
6095;7:18;76;0;21;42;50;1.000000
6177;8:41;79;0;21;42;50;1.000000
6262;10:8;78;0;21;42;50;1.000000
6352;11:39;79;0;21;42;50;1.000000
6438;13:7;78;0;21;42;50;1.000000
6528;14:38;79;0;21;42;50;1.000000
6609;16:1;78;0;21;42;50;1.000000
6688;17:21;75;0;21;42;50;1.000000
6775;18:49;79;0;21;42;50;1.000000
6870;20:26;78;0;21;44;50;1.000000
6962;22:0;78;0;21;42;50;1.000000
7065;23:44;77;0;21;42;50;1.000000
7179;1:40;78;0;21;42;50;1.000000
7296;3:39;79;0;21;42;50;1.000000
7481;6:47;79;0;21;42;50;1.000000
7618;9:7;77;0;21;42;50;1.000000
7706;10:36;77;0;21;42;50;1.000000
7796;12:8;76;0;21;42;50;1.000000
7899;13:52;78;0;21;42;50;1.000000
7984;15:19;78;0;21;42;50;1.000000
8065;16:41;78;0;21;42;50;1.000000
8150;18:8;77;0;21;42;50;1.000000
8229;19:28;75;0;21;42;50;1.000000
8311;20:51;78;0;21;42;50;1.000000
8396;22:18;78;0;21;42;50;1.000000
8505;0:9;76;0;21;42;50;1.000000
8613;1:58;79;0;21;28;50;1.700000
8817;5:26;73;0;21;42;50;1.000000
8897;6:47;73;0;21;42;50;1.000000
9053;9:26;79;0;21;42;50;1.000000
9135;10:49;79;0;21;42;50;1.000000
9217;12:13;78;0;21;42;50;1.000000
9306;13:43;78;0;21;42;50;1.000000
9394;15:13;77;0;21;42;50;1.000000
9476;16:36;78;0;21;42;50;1.000000
9560;18:2;77;0;21;42;50;1.000000
9650;19:33;79;0;21;42;50;1.000000
9735;21:0;78;0;21;42;50;1.000000
9816;22:22;78;0;21;42;50;1.000000
9914;0:2;78;0;21;42;50;1.000000
10013;1:42;78;0;21;42;50;1.000000
10116;3:27;79;0;21;42;50;1.000000
10220;5:13;78;0;21;42;50;1.000000
10326;7:1;77;0;21;42;50;1.000000
10463;9:20;79;0;21;44;50;1.000000
10548;10:46;78;0;21;42;50;1.000000
10630;12:10;78;0;21;42;50;1.000000
10713;13:34;79;0;21;42;50;1.000000
10798;15:1;78;0;21;42;50;1.000000
10879;16:23;77;0;21;42;50;1.000000
10960;17:45;77;0;21;42;50;1.000000
11052;19:19;78;0;21;42;50;1.000000
11138;20:46;79;0;21;42;50;1.000000
11260;22:50;79;0;21;42;50;1.000000
11381;0:53;79;0;21;42;50;1.000000
11523;3:18;77;0;21;42;50;1.000000
11609;4:45;79;0;21;42;50;1.000000
11713;6:31;79;0;21;42;50;1.000000
11816;8:16;78;0;21;42;50;1.000000
11899;9:40;79;0;21;42;50;1.000000
11977;11:0;74;0;21;42;50;1.000000
12066;12:30;78;0;21;42;50;1.000000
12149;13:54;79;0;21;42;50;1.000000
12230;15:17;78;0;21;42;50;1.000000
12323;16:51;79;0;21;42;50;1.000000
12419;18:29;79;0;21;42;50;1.000000
12505;19:56;79;0;21;42;50;1.000000
12608;21:41;78;0;21;42;50;1.000000
12750;0:6;78;0;21;42;50;1.000000
12840;1:37;79;0;21;42;50;1.000000
12925;3:4;78;0;21;42;50;1.000000
13152;6:54;80;0;21;42;50;1.000000
13257;8:41;78;0;21;42;50;1.000000
13357;10:23;79;0;21;42;50;1.000000
13452;12:0;77;0;21;42;50;1.000000
13538;13:27;78;0;21;42;50;1.000000
13621;14:51;79;0;21;42;50;1.000000
13710;16:22;79;0;21;42;50;1.000000
13793;17:46;80;0;21;42;50;1.000000
13875;19:10;79;0;21;42;50;1.000000
13960;20:36;79;0;21;42;50;1.000000
14045;22:3;78;0;21;42;50;1.000000
14234;1:15;78;0;21;42;50;1.000000
14384;3:47;79;0;21;42;50;1.000000
14483;5:28;78;0;21;42;50;1.000000
14590;7:17;78;0;21;42;50;1.000000
14676;8:44;79;0;21;42;50;1.000000
14758;10:8;78;0;21;42;50;1.000000
14844;11:35;79;0;21;42;50;1.000000
14929;13:2;78;0;21;42;50;1.000000
15026;14:40;79;0;21;42;50;1.000000
15107;16:3;77;0;21;42;50;1.000000
15186;17:23;75;0;21;42;50;1.000000
15269;18:47;79;0;21;42;50;1.000000
15365;20:25;79;0;21;42;50;1.000000
15468;22:10;78;0;21;42;50;1.000000
15582;0:6;78;0;21;42;50;1.000000
15718;2:24;79;0;21;42;50;1.000000
15801;3:48;79;0;21;42;50;1.000000
15889;5:18;78;0;21;42;50;1.000000
16007;7:18;77;0;21;42;50;1.000000
16129;9:22;79;0;21;42;50;1.000000
16214;10:48;78;0;21;42;50;1.000000
16297;12:13;77;0;21;42;50;1.000000
16380;13:37;79;0;21;42;50;1.000000
16461;14:59;78;0;21;42;50;1.000000
16546;16:26;79;0;21;42;50;1.000000
16636;17:57;79;0;21;42;50;1.000000
16721;19:24;79;0;21;42;50;1.000000
16806;20:50;78;0;21;42;50;1.000000
16902;22:28;79;0;21;28;50;1.700000
17052;1:1;78;0;21;42;50;1.000000
17156;2:46;79;0;21;22;50;2.000000
17238;4:10;78;0;21;42;50;1.000000
17466;8:2;78;0;21;42;50;1.000000
17552;9:29;78;0;21;42;50;1.000000
17659;11:18;78;0;21;42;50;1.000000
17741;12:41;78;0;21;42;50;1.000000
17823;14:5;78;0;21;42;50;1.000000
17913;15:36;79;0;21;42;50;1.000000
18005;17:10;78;0;21;42;50;1.000000
18088;18:34;79;0;21;42;50;1.000000
18170;19:57;79;0;21;42;50;1.000000
18256;21:25;79;0;21;42;50;1.000000
18373;23:24;75;0;21;42;50;1.000000
18524;1:57;78;0;21;42;50;1.000000
18680;4:36;78;0;21;42;50;1.000000
18762;6:0;78;0;21;42;50;1.000000
18847;7:26;78;0;21;42;50;1.000000
18980;9:41;79;0;21;42;50;1.000000
19061;11:4;78;0;21;42;50;1.000000
19144;12:28;79;0;21;42;50;1.000000
19230;13:55;79;0;21;42;50;1.000000
19311;15:18;78;0;21;42;50;1.000000
19394;16:42;79;0;21;42;50;1.000000
19474;18:4;74;0;21;42;50;1.000000
19560;19:31;79;0;21;42;50;1.000000
19641;20:53;78;0;21;42;50;1.000000
19737;22:31;79;0;21;42;50;1.000000
19837;0:13;78;0;21;42;50;1.000000
19951;2:9;78;0;21;42;50;1.000000
20044;3:43;78;0;21;42;50;1.000000
20140;5:21;79;0;21;42;50;1.000000
20269;7:32;79;0;21;42;50;1.000000
20368;9:13;77;0;21;42;50;1.000000
20454;10:40;78;0;21;42;50;1.000000
20532;12:0;74;0;21;42;50;1.000000
20625;13:34;78;0;21;42;50;1.000000
20716;15:7;77;0;21;42;50;1.000000
20801;16:33;78;0;21;42;50;1.000000
20893;18:7;78;0;21;42;50;1.000000
20976;19:31;79;0;21;42;50;1.000000
21060;20:56;80;0;21;42;50;1.000000
