ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
0;0.000000;0.000000;510.000000;0.000000;0;0.000000;
3;0.000000;0.000000;510.000000;0.000000;0;0.000000;
7;0.000000;0.000000;510.000000;0.000000;0;0.000000;
10;0.000000;0.000000;510.000000;0.000000;0;0.000000;
14;0.000000;0.000000;510.000000;0.000000;0;0.000000;
18;0.000000;0.000000;510.000000;0.000000;0;0.000000;
21;0.000000;0.000000;510.000000;4.700000;1;0.470000;gr_sensing_LC_con02,
25;0.000000;0.500000;509.500000;1.782000;1;0.811800;gr_sensing_SM_con03,
28;0.000000;0.030000;509.470000;1.782000;1;0.811800;gr_sensing_SM_con03,
32;0.000000;0.030000;509.440000;1.782000;1;0.811800;gr_sensing_SM_con03,
36;0.000000;0.030000;509.410000;1.455000;1;0.815869;gr_sensing_TC_con01,
39;0.000000;0.060000;509.350000;1.455000;1;0.815869;gr_sensing_TC_con01,
43;0.000000;0.060000;509.290000;1.455000;1;0.815869;gr_sensing_TC_con01,
46;0.000000;0.060000;509.230000;1.455000;1;0.815869;gr_sensing_TC_con01,
50;0.000000;0.060000;509.170000;1.455000;1;0.815869;gr_sensing_TC_con01,
54;0.000000;0.060000;509.110000;1.455000;1;0.815869;gr_sensing_TC_con01,
58;0.000000;0.060000;509.050000;1.455000;1;0.815869;gr_sensing_TC_con01,
60;0.000000;0.060000;508.990000;1.455000;1;0.815869;gr_sensing_TC_con01,
64;0.000000;0.060000;508.930000;1.455000;1;0.815869;gr_sensing_TC_con01,
67;0.000000;0.060000;508.870000;1.455000;1;0.815869;gr_sensing_TC_con01,
71;0.000000;0.060000;508.810000;1.455000;1;0.815869;gr_sensing_TC_con01,
74;0.000000;0.060000;508.750000;1.455000;1;0.815869;gr_sensing_TC_con01,
78;0.000000;0.060000;508.690000;1.455000;1;0.815869;gr_sensing_TC_con01,
82;0.000000;0.060000;508.630000;1.455000;1;0.815869;gr_sensing_TC_con01,
85;0.000000;0.060000;508.570000;1.455000;1;0.815869;gr_sensing_TC_con01,
