Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
0;0:0;0;0;0;0;60;1.000000
0;0:0;0;0;0;0;60;0.000000
240;4:4;218;0;61;62;60;1.000000
462;7:49;215;0;61;61;60;1.000000
700;11:51;224;0;61;61;60;1.000000
929;15:44;221;0;61;61;60;1.000000
1157;19:36;224;0;61;61;60;1.000000
1384;23:27;220;0;61;61;60;1.000000
1653;4:1;215;0;61;61;60;1.000000
1895;8:7;217;0;61;61;60;1.000000
2117;11:52;218;0;61;61;60;1.000000
2346;15:45;219;0;61;62;60;1.000000
2561;19:24;212;0;61;62;60;1.000000
2782;23:9;214;0;61;61;60;1.100000
3008;2:58;223;0;61;62;60;1.000000
3237;6:51;215;0;61;62;60;1.000000
3486;11:5;214;0;61;62;60;1.000000
3716;14:58;220;0;61;61;60;1.000000
3948;18:54;222;0;61;61;60;1.000000
4181;22:51;215;0;61;61;60;1.000000
4420;2:54;218;0;61;62;60;1.000000
4685;7:24;213;0;61;61;60;1.000000
4911;11:14;222;0;61;62;60;1.000000
5140;15:7;222;0;61;62;60;1.000000
5369;19:0;222;0;61;62;60;1.000000
5596;22:50;221;0;61;53;60;1.900000
5823;2:41;221;0;61;61;60;1.000000
6081;7:4;216;0;61;61;60;1.000000
6360;11:47;223;0;61;61;60;1.000000
6585;15:36;222;0;61;61;60;1.000000
6827;19:42;218;0;61;61;60;1.000000
7055;23:34;220;0;61;60;60;1.200000
7324;4:8;219;0;61;62;60;1.000000
7558;8:6;219;0;61;61;60;1.000000
7789;12:1;216;0;61;62;60;1.000000
8026;16:2;219;0;61;62;60;1.000000
8247;19:46;217;0;61;61;60;1.100000
8471;23:34;220;0;61;61;60;1.000000
8771;4:39;219;0;61;61;60;1.000000
9011;8:43;216;0;61;61;60;1.000000
9235;12:31;221;0;61;61;60;1.000000
9480;16:40;219;0;61;61;60;1.000000
9703;20:27;220;0;61;61;60;1.000000
9929;0:17;218;0;61;61;60;1.000000
10238;5:31;221;0;61;61;60;1.000000
10481;9:38;221;0;61;61;60;1.000000
10713;13:34;221;0;61;61;60;1.000000
10935;17:20;218;0;61;61;60;1.000000
11159;21:8;221;0;61;61;60;1.000000
11402;1:15;220;0;61;61;60;1.000000
11702;6:20;221;0;61;61;60;1.000000
11948;10:30;220;0;61;61;60;1.000000
12170;14:16;219;0;61;61;60;1.000000
12393;18:3;220;0;61;61;60;1.000000
12623;21:56;222;0;61;61;60;1.000000
12855;1:52;222;0;61;61;60;1.000000
13105;6:7;218;0;61;61;60;1.000000
13393;10:59;220;0;61;61;60;1.000000
13622;14:52;223;0;61;61;60;1.000000
13854;18:48;223;0;61;61;60;1.000000
14076;22:34;219;0;61;61;60;1.000000
14362;3:25;220;0;61;61;60;1.000000
14648;8:16;221;0;61;61;60;1.000000
14876;12:8;221;0;61;61;60;1.000000
15102;15:57;222;0;61;61;60;1.000000
15326;19:45;218;0;61;61;60;1.000000
15551;23:34;221;0;61;61;60;1.000000
15822;4:10;222;0;61;61;60;1.000000
16133;9:26;221;0;61;61;60;1.000000
16354;13:11;217;0;61;61;60;1.000000
16579;16:59;221;0;61;61;60;1.000000
16803;20:47;221;0;61;61;60;1.000000
17078;1:27;222;0;61;61;60;1.000000
17310;5:23;218;0;61;61;60;1.000000
17538;9:15;221;0;61;61;60;1.000000
17762;13:3;220;0;61;61;60;1.000000
17992;16:56;222;0;61;61;60;1.000000
18217;20:45;222;0;61;61;60;1.000000
18438;0:30;218;0;61;61;60;1.000000
18666;4:22;221;0;61;61;60;1.000000
18940;9:1;220;0;61;61;60;1.000000
19166;12:50;222;0;61;61;60;1.000000
19397;16:45;221;0;61;61;60;1.000000
19616;20:28;216;0;61;61;60;1.000000
19883;1:0;221;0;61;61;60;1.000000
20122;5:3;221;0;61;61;60;1.000000
20376;9:21;221;0;61;61;60;1.000000
20597;13:6;217;0;61;61;60;1.000000
20822;16:54;218;0;61;61;60;1.000000
21066;21:3;223;0;61;61;60;1.000000
21299;1:0;222;0;61;61;60;1.000000
21526;4:50;224;0;61;61;60;1.000000
21770;8:58;221;0;61;61;60;1.000000
22005;12:57;225;0;61;61;60;1.000000
22240;16:56;225;0;61;61;60;1.000000
22467;20:47;224;0;61;55;60;1.600000
22719;1:4;220;0;61;61;60;1.000000
23028;6:18;223;0;61;61;60;1.000000
23277;10:31;223;0;61;61;60;1.000000
23512;14:30;224;0;61;61;60;1.000000
23736;18:18;220;0;61;61;60;1.000000
23963;22:9;224;0;61;61;60;1.000000
24223;2:33;223;0;61;61;60;1.000000
24494;7:9;224;0;61;61;60;1.000000
24728;11:7;223;0;61;61;60;1.000000
24958;15:1;219;0;61;61;60;1.000000
25185;18:51;223;0;61;61;60;1.000000
25412;22:42;223;0;61;61;60;1.000000
25638;2:32;223;0;61;61;60;1.000000
25941;7:40;220;0;61;61;60;1.000000
26170;11:33;222;0;61;61;60;1.000000
26402;15:29;224;0;61;61;60;1.000000
26636;19:27;224;0;61;61;60;1.000000
26857;23:12;214;0;61;55;60;1.600000
27083;3:2;219;0;61;61;60;1.000000
27401;8:25;224;0;61;61;60;1.000000
27635;12:23;223;0;61;61;60;1.000000
27862;16:14;223;0;61;61;60;1.000000
28096;20:12;219;0;61;61;60;1.000000
28323;0:3;223;0;61;61;60;1.000000
28599;4:43;224;0;61;61;60;1.000000
