ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
180;0.000000;0.000000;508.350000;0.000000;1;0.000000
184;0.000000;0.000000;508.350000;0.000000;1;0.000000
189;0.000000;0.000000;508.350000;0.000000;1;0.000000
193;0.000000;0.000000;508.350000;0.000000;1;0.000000
198;0.000000;0.000000;508.350000;0.000000;1;0.000000
203;0.000000;0.000000;508.350000;0.000000;1;0.000000
207;0.000000;0.000000;508.350000;0.000000;1;0.000000
212;0.000000;0.000000;508.350000;0.000000;1;0.000000
217;0.000000;0.000000;508.350000;0.000000;1;0.000000
221;0.000000;0.000000;508.350000;0.000000;1;0.000000
226;0.000000;0.000000;508.350000;1.200000;1;0.176287
230;0.000000;0.150000;508.200000;1.200000;1;0.176287
235;0.000000;0.150000;508.050000;1.200000;1;0.176287
239;0.000000;0.150000;507.900000;1.200000;1;0.176287
243;0.000000;0.150000;507.750000;1.200000;1;0.176287
248;0.000000;0.150000;507.600000;1.200000;1;0.176287
252;0.000000;0.150000;507.450000;5.250000;1;0.009211
257;0.000000;0.150000;507.300000;5.250000;1;0.009211
262;0.000000;0.150000;507.150000;5.250000;1;0.009211
266;0.000000;0.150000;507.000000;5.250000;1;0.009211
271;0.000000;0.150000;506.850000;5.250000;1;0.009211
275;0.000000;0.150000;506.700000;0.000000;1;-0.218978
280;0.000000;0.000000;506.700000;0.000000;1;-0.218978
284;0.000000;0.000000;506.700000;0.000000;1;-0.218978
289;0.000000;0.000000;506.700000;0.000000;1;-0.218978
294;0.000000;0.000000;506.700000;0.000000;1;-0.218978
297;0.000000;0.000000;506.700000;0.000000;1;-0.218978
302;0.000000;0.000000;506.700000;0.000000;1;0.000000
306;0.000000;0.000000;506.700000;0.000000;1;0.000000
311;0.000000;0.000000;506.700000;0.000000;1;0.000000
315;0.000000;0.000000;506.700000;0.000000;1;0.000000
320;0.000000;0.000000;506.700000;0.000000;1;0.000000
324;0.000000;0.000000;506.700000;0.000000;1;-0.119403
329;0.000000;0.000000;506.700000;0.000000;1;-0.119403
333;0.000000;0.000000;506.700000;0.000000;1;-0.119403
338;0.000000;0.000000;506.700000;0.000000;1;-0.119403
343;0.000000;0.000000;506.700000;0.000000;1;-0.119403
347;0.000000;0.000000;506.700000;0.000000;1;-0.119403
352;0.000000;0.000000;506.700000;0.000000;1;-0.059701
355;0.065943;0.000000;506.765943;0.000000;1;-0.059701
360;0.065352;0.000000;506.831295;0.000000;1;-0.059701
364;0.061724;0.000000;506.893019;0.000000;1;-0.059701
369;0.060990;0.000000;506.954009;0.000000;1;-0.059701
374;0.061696;0.000000;507.015705;0.000000;1;0.000000
378;0.063352;0.000000;507.079058;0.000000;1;0.000000
383;0.065817;0.000000;507.144874;0.000000;1;0.000000
387;0.060726;0.000000;507.205600;0.000000;1;0.000000
392;0.062906;0.000000;507.268506;0.000000;1;0.000000
396;0.063502;0.000000;507.332008;0.000000;1;0.000000
401;0.062010;0.000000;507.394017;0.000000;1;-0.593289
406;0.061533;0.000000;507.455551;0.000000;1;-0.593289
410;0.063322;0.000000;507.518872;0.000000;1;-0.593289
414;0.130471;0.000000;507.649343;0.000000;1;-0.593289
418;0.131077;0.000000;507.780420;0.000000;1;-0.593289
423;0.125434;0.000000;507.905854;6.750000;1;0.032438
427;0.131494;0.150000;507.887348;6.750000;1;0.032438
432;0.126604;0.150000;507.863952;6.750000;1;0.032438
437;0.121507;0.150000;507.835459;6.750000;1;0.032438
441;0.122754;0.150000;507.808213;6.750000;1;0.032438
446;0.129715;0.150000;507.787927;6.750000;1;0.032438
450;0.124004;0.150000;507.761931;3.000000;1;0.414788
455;0.130115;0.150000;507.742046;3.000000;1;0.414788
460;0.128516;0.150000;507.720561;3.000000;1;0.414788
464;0.126907;0.150000;507.697468;3.000000;1;0.414788
469;0.125919;0.150000;507.673387;3.000000;1;0.414788
473;0.251561;0.150000;507.774948;7.500000;1;0.022596
477;0.243793;0.150000;507.868741;7.500000;1;0.022596
482;0.247411;0.150000;507.966152;7.500000;1;0.022596
486;0.241769;0.150000;508.057921;7.500000;1;0.022596
491;0.260547;0.150000;508.168468;7.500000;1;0.022596
495;0.261527;0.150000;508.279995;7.500000;1;0.022596
500;0.244914;0.150000;508.374908;0.000000;1;-0.434783
505;0.247248;0.000000;508.622156;0.000000;1;-0.434783
509;0.258861;0.000000;508.881017;0.000000;1;-0.434783
514;0.257013;0.000000;509.138030;0.000000;1;-0.434783
518;0.243738;0.000000;509.381768;0.000000;1;-0.434783
523;0.255649;0.000000;509.637417;0.000000;1;-0.799423
528;0.262919;0.000000;509.900336;0.000000;1;-0.799423
531;0.391734;0.000000;510.292070;0.000000;1;-0.799423
536;0.391894;0.000000;510.683964;0.000000;1;-0.799423
540;0.390835;0.000000;511.074799;0.000000;1;-0.799423
545;0.392035;0.000000;511.466834;0.000000;1;-0.799423
549;0.392025;0.000000;511.858859;0.000000;1;-0.340111
554;0.366733;0.000000;512.225592;0.000000;1;-0.340111
558;0.369314;0.000000;512.594906;0.000000;1;-0.340111
562;0.386893;0.000000;512.981800;0.000000;1;-0.340111
566;0.371703;0.000000;513.353503;0.000000;1;-0.340111
571;0.386830;0.000000;513.740333;6.750000;1;0.394515
575;0.370101;0.150000;513.960434;6.750000;1;0.394515
579;0.394488;0.150000;514.204923;6.750000;1;0.394515
583;0.363152;0.150000;514.418075;6.750000;1;0.394515
588;0.361840;0.150000;514.629915;6.750000;1;0.394515
591;0.407520;0.150000;514.887436;6.750000;1;0.394515
595;0.416293;0.150000;515.153728;2.850000;1;0.568563
600;0.391043;0.150000;515.394771;2.850000;1;0.568563
604;0.425663;0.150000;515.670434;2.850000;1;0.568563
608;0.404414;0.150000;515.924848;2.850000;1;0.568563
612;0.404593;0.150000;516.179441;2.850000;1;0.568563
617;0.397469;0.150000;516.426911;5.550000;1;1.136972
621;0.396744;0.150000;516.673655;5.550000;1;1.136972
626;0.400086;0.150000;516.923740;5.550000;1;1.136972
630;0.427143;0.150000;517.200883;5.550000;1;1.136972
635;0.412717;0.150000;517.463600;5.550000;1;1.136972
640;0.400721;0.150000;517.714322;5.550000;1;1.136972
644;0.396458;0.150000;517.960780;0.000000;1;-0.101613
649;0.393559;0.000000;518.354339;0.000000;1;-0.101613
652;0.422360;0.000000;518.776698;0.000000;1;-0.101613
657;0.411232;0.000000;519.187930;0.000000;1;-0.101613
661;0.420917;0.000000;519.608847;0.000000;1;-0.101613
666;0.418776;0.000000;520.027623;4.200000;1;0.905811
670;0.410408;0.150000;520.288031;4.200000;1;0.905811
675;0.393632;0.150000;520.531663;4.200000;1;0.905811
680;0.425170;0.150000;520.806833;4.200000;1;0.905811
684;0.392022;0.150000;521.048856;4.200000;1;0.905811
689;0.390399;0.150000;521.289254;4.200000;1;0.905811
693;0.410790;0.150000;521.550044;0.000000;1;-0.021137
698;0.415137;0.000000;521.965182;0.000000;1;-0.021137
702;0.400617;0.000000;522.365799;0.000000;1;-0.021137
707;0.403308;0.000000;522.769107;0.000000;1;-0.021137
711;0.325874;0.000000;523.094981;0.000000;1;-0.021137
715;0.323689;0.000000;523.418670;5.550000;1;0.499688
720;0.316782;0.150000;523.585451;5.550000;1;0.499688
724;0.320940;0.150000;523.756391;5.550000;1;0.499688
729;0.304479;0.150000;523.910870;5.550000;1;0.499688
733;0.321970;0.150000;524.082840;5.550000;1;0.499688
738;0.300351;0.150000;524.233191;5.550000;1;0.499688
743;0.301927;0.150000;524.385118;6.450000;1;0.593836
747;0.327563;0.150000;524.562681;6.450000;1;0.593836
752;0.311118;0.150000;524.723799;6.450000;1;0.593836
756;0.321848;0.150000;524.895647;6.450000;1;0.593836
761;0.303436;0.150000;525.049083;6.450000;1;0.593836
766;0.313925;0.150000;525.213009;2.550000;1;0.578200
769;0.187352;0.150000;525.250360;2.550000;1;0.578200
774;0.197875;0.150000;525.298235;2.550000;1;0.578200
778;0.185202;0.150000;525.333437;2.550000;1;0.578200
783;0.191628;0.150000;525.375065;2.550000;1;0.578200
787;0.187306;0.150000;525.412371;2.550000;1;0.578200
792;0.187059;0.150000;525.449430;7.050000;1;0.662576
796;0.194304;0.150000;525.493734;7.050000;1;0.662576
800;0.182148;0.150000;525.525882;7.050000;1;0.662576
805;0.196840;0.150000;525.572723;7.050000;1;0.662576
810;0.196942;0.150000;525.619665;7.050000;1;0.662576
814;0.194994;0.150000;525.664659;3.450000;1;0.325338
819;0.186082;0.150000;525.700741;3.450000;1;0.325338
823;0.189476;0.150000;525.740217;3.450000;1;0.325338
827;0.121190;0.150000;525.711407;3.450000;1;0.325338
831;0.128231;0.150000;525.689639;3.450000;1;0.325338
836;0.121438;0.150000;525.661077;3.450000;1;0.325338
841;0.128142;0.150000;525.639219;0.000000;1;0.000000
845;0.130466;0.000000;525.769684;0.000000;1;0.000000
850;0.124983;0.000000;525.894667;0.000000;1;0.000000
854;0.120391;0.000000;526.015058;0.000000;1;0.000000
859;0.121387;0.000000;526.136445;0.000000;1;0.000000
863;0.120878;0.000000;526.257323;2.700000;1;0.256696
868;0.129909;0.150000;526.237232;2.700000;1;0.256696
872;0.124222;0.150000;526.211455;2.700000;1;0.256696
877;0.127304;0.150000;526.188759;2.700000;1;0.256696
882;0.122331;0.150000;526.161089;2.700000;1;0.256696
885;0.060156;0.150000;526.071246;2.700000;1;0.256696
890;0.065317;0.150000;525.986562;3.900000;1;1.410410
894;0.060887;0.150000;525.897450;3.900000;1;1.410410
899;0.061616;0.150000;525.809066;3.900000;1;1.410410
904;0.062288;0.150000;525.721353;3.900000;1;1.410410
908;0.063099;0.150000;525.634452;3.900000;1;1.410410
913;0.065820;0.150000;525.550272;0.000000;1;0.000000
917;0.063380;0.000000;525.613652;0.000000;1;0.000000
922;0.065374;0.000000;525.679027;0.000000;1;0.000000
926;0.065411;0.000000;525.744437;0.000000;1;0.000000
931;0.065734;0.000000;525.810171;0.000000;1;0.000000
936;0.065425;0.000000;525.875596;0.000000;1;0.000000
940;0.060525;0.000000;525.936121;4.950000;1;1.128700
944;0.000000;0.150000;525.786121;4.950000;1;1.128700
948;0.000000;0.150000;525.636121;4.950000;1;1.128700
953;0.000000;0.150000;525.486121;4.950000;1;1.128700
957;0.000000;0.150000;525.336121;4.950000;1;1.128700
962;0.000000;0.150000;525.186121;7.500000;1;0.703980
967;0.000000;0.150000;525.036121;7.500000;1;0.703980
971;0.000000;0.150000;524.886121;7.500000;1;0.703980
976;0.000000;0.150000;524.736121;7.500000;1;0.703980
980;0.000000;0.150000;524.586121;7.500000;1;0.703980
985;0.000000;0.150000;524.436121;7.500000;1;0.703980
989;0.000000;0.150000;524.286121;3.750000;1;0.346539
994;0.000000;0.150000;524.136121;3.750000;1;0.346539
999;0.000000;0.150000;523.986121;3.750000;1;0.346539
1003;0.000000;0.150000;523.836121;3.750000;1;0.346539
1007;0.000000;0.150000;523.686121;3.750000;1;0.346539
1011;0.000000;0.150000;523.536121;0.150000;1;0.033667
1016;0.000000;0.150000;523.386121;0.150000;1;0.033667
1020;0.000000;0.150000;523.236121;0.150000;1;0.033667
1025;0.000000;0.150000;523.086121;0.150000;1;0.033667
1030;0.000000;0.150000;522.936121;0.150000;1;0.033667
1034;0.000000;0.150000;522.786121;0.150000;1;0.033667
1039;0.000000;0.150000;522.636121;0.000000;1;-0.197489
1043;0.000000;0.000000;522.636121;0.000000;1;-0.197489
1048;0.000000;0.000000;522.636121;0.000000;1;-0.197489
1052;0.000000;0.000000;522.636121;0.000000;1;-0.197489
1057;0.000000;0.000000;522.636121;0.000000;1;-0.197489
1061;0.000000;0.000000;522.636121;0.750000;1;0.166867
1065;0.000000;0.150000;522.486121;0.750000;1;0.166867
1069;0.000000;0.150000;522.336121;0.750000;1;0.166867
1074;0.000000;0.150000;522.186121;0.750000;1;0.166867
1078;0.000000;0.150000;522.036121;0.750000;1;0.166867
1082;0.000000;0.150000;521.886121;0.750000;1;0.166867
1086;0.000000;0.150000;521.736121;1.950000;1;0.170902
1090;0.000000;0.150000;521.586121;1.950000;1;0.170902
1095;0.000000;0.150000;521.436121;1.950000;1;0.170902
1099;0.000000;0.150000;521.286121;1.950000;1;0.170902
1103;0.000000;0.150000;521.136121;1.950000;1;0.170902
1107;0.000000;0.150000;520.986121;1.950000;1;0.170902
1112;0.000000;0.150000;520.836121;6.900000;1;0.591211
1116;0.000000;0.150000;520.686121;6.900000;1;0.591211
1120;0.000000;0.150000;520.536121;6.900000;1;0.591211
1123;0.000000;0.150000;520.386121;6.900000;1;0.591211
1128;0.000000;0.150000;520.236121;6.900000;1;0.591211
1132;0.000000;0.150000;520.086121;3.450000;1;0.749513
1136;0.000000;0.150000;519.936121;3.450000;1;0.749513
1140;0.000000;0.150000;519.786121;3.450000;1;0.749513
1144;0.000000;0.150000;519.636121;3.450000;1;0.749513
1149;0.000000;0.150000;519.486121;3.450000;1;0.749513
1153;0.000000;0.150000;519.336121;3.450000;1;0.749513
1157;0.000000;0.150000;519.186121;7.500000;1;0.612125
1161;0.000000;0.150000;519.036121;7.500000;1;0.612125
1166;0.000000;0.150000;518.886121;7.500000;1;0.612125
1170;0.000000;0.150000;518.736121;7.500000;1;0.612125
1174;0.000000;0.150000;518.586121;7.500000;1;0.612125
1179;0.000000;0.150000;518.436121;1.500000;1;0.119295
1182;0.000000;0.150000;518.286121;1.500000;1;0.119295
1187;0.000000;0.150000;518.136121;1.500000;1;0.119295
1191;0.000000;0.150000;517.986121;1.500000;1;0.119295
1195;0.000000;0.150000;517.836121;1.500000;1;0.119295
1199;0.000000;0.150000;517.686121;1.500000;1;0.119295
1204;0.000000;0.150000;517.536121;0.450000;1;0.154556
1208;0.000000;0.150000;517.386121;0.450000;1;0.154556
1212;0.000000;0.150000;517.236121;0.450000;1;0.154556
1217;0.000000;0.150000;517.086121;0.450000;1;0.154556
1221;0.000000;0.150000;516.936121;0.450000;1;0.154556
1226;0.000000;0.150000;516.786121;0.000000;1;-0.256847
1230;0.000000;0.000000;516.786121;0.000000;1;-0.256847
1234;0.000000;0.000000;516.786121;0.000000;1;-0.256847
1238;0.000000;0.000000;516.786121;0.000000;1;-0.256847
1242;0.000000;0.000000;516.786121;0.000000;1;-0.256847
1246;0.000000;0.000000;516.786121;0.000000;1;-0.256847
1250;0.000000;0.000000;516.786121;3.000000;1;0.621281
1254;0.000000;0.150000;516.636121;3.000000;1;0.621281
1259;0.000000;0.150000;516.486121;3.000000;1;0.621281
1263;0.000000;0.150000;516.336121;3.000000;1;0.621281
1268;0.000000;0.150000;516.186121;3.000000;1;0.621281
1273;0.000000;0.150000;516.036121;7.050000;1;0.504442
1277;0.000000;0.150000;515.886121;7.050000;1;0.504442
1282;0.000000;0.150000;515.736121;7.050000;1;0.504442
1287;0.000000;0.150000;515.586121;7.050000;1;0.504442
1291;0.000000;0.150000;515.436121;7.050000;1;0.504442
1296;0.000000;0.150000;515.286121;7.050000;1;0.504442
1299;0.000000;0.150000;515.136121;6.750000;1;0.458423
1304;0.000000;0.150000;514.986121;6.750000;1;0.458423
1308;0.000000;0.150000;514.836121;6.750000;1;0.458423
1313;0.000000;0.150000;514.686121;6.750000;1;0.458423
1317;0.000000;0.150000;514.536121;6.750000;1;0.458423
1321;0.000000;0.150000;514.386121;0.000000;1;-0.227021
1326;0.000000;0.000000;514.386121;0.000000;1;-0.227021
1330;0.000000;0.000000;514.386121;0.000000;1;-0.227021
1334;0.000000;0.000000;514.386121;0.000000;1;-0.227021
1338;0.000000;0.000000;514.386121;0.000000;1;-0.227021
1343;0.000000;0.000000;514.386121;0.000000;1;-0.227021
1347;0.000000;0.000000;514.386121;0.000000;1;0.000000
1352;0.000000;0.000000;514.386121;0.000000;1;0.000000
1357;0.000000;0.000000;514.386121;0.000000;1;0.000000
1360;0.000000;0.000000;514.386121;0.000000;1;0.000000
1365;0.000000;0.000000;514.386121;0.000000;1;0.000000
1369;0.000000;0.000000;514.386121;2.400000;1;0.153173
1374;0.000000;0.150000;514.236121;2.400000;1;0.153173
1379;0.000000;0.150000;514.086121;2.400000;1;0.153173
1383;0.000000;0.150000;513.936121;2.400000;1;0.153173
1388;0.000000;0.150000;513.786121;2.400000;1;0.153173
1392;0.000000;0.150000;513.636121;2.400000;1;0.153173
1397;0.000000;0.150000;513.486121;7.350000;1;0.440990
1402;0.000000;0.150000;513.336121;7.350000;1;0.440990
1406;0.000000;0.150000;513.186121;7.350000;1;0.440990
1411;0.000000;0.150000;513.036121;7.350000;1;0.440990
1415;0.000000;0.150000;512.886121;7.350000;1;0.440990
1419;0.000000;0.150000;512.736121;0.000000;1;-0.291011
1424;0.000000;0.000000;512.736121;0.000000;1;-0.291011
1428;0.000000;0.000000;512.736121;0.000000;1;-0.291011
1433;0.000000;0.000000;512.736121;0.000000;1;-0.291011
1438;0.000000;0.000000;512.736121;0.000000;1;-0.291011
1442;0.000000;0.000000;512.736121;0.000000;1;-0.291011
1447;0.000000;0.000000;512.736121;0.000000;1;0.000000
1452;0.000000;0.000000;512.736121;0.000000;1;0.000000
1456;0.000000;0.000000;512.736121;0.000000;1;0.000000
1461;0.000000;0.000000;512.736121;0.000000;1;0.000000
1465;0.000000;0.000000;512.736121;0.000000;1;0.000000
1470;0.000000;0.000000;512.736121;0.000000;1;0.000000
1475;0.000000;0.000000;512.736121;0.000000;1;0.000000
1478;0.000000;0.000000;512.736121;0.000000;1;0.000000
1483;0.000000;0.000000;512.736121;0.000000;1;0.000000
1487;0.000000;0.000000;512.736121;0.000000;1;0.000000
1492;0.000000;0.000000;512.736121;0.000000;1;0.000000
1497;0.000000;0.000000;512.736121;4.800000;1;1.543119
1501;0.000000;0.150000;512.586121;4.800000;1;1.543119
1506;0.000000;0.150000;512.436121;4.800000;1;1.543119
1511;0.000000;0.150000;512.286121;4.800000;1;1.543119
1515;0.000000;0.150000;512.136121;4.800000;1;1.543119
1520;0.000000;0.150000;511.986121;0.000000;1;-0.074159
1524;0.000000;0.000000;511.986121;0.000000;1;-0.074159
1529;0.000000;0.000000;511.986121;0.000000;1;-0.074159
1534;0.000000;0.000000;511.986121;0.000000;1;-0.074159
1537;0.000000;0.000000;511.986121;0.000000;1;-0.074159
1542;0.000000;0.000000;511.986121;0.000000;1;-0.074159
1546;0.000000;0.000000;511.986121;6.150000;1;0.306907
1551;0.000000;0.150000;511.836121;6.150000;1;0.306907
1556;0.000000;0.150000;511.686121;6.150000;1;0.306907
1560;0.000000;0.150000;511.536121;6.150000;1;0.306907
1565;0.000000;0.150000;511.386121;6.150000;1;0.306907
1569;0.000000;0.150000;511.236121;0.000000;1;-0.210783
1574;0.000000;0.000000;511.236121;0.000000;1;-0.210783
1578;0.000000;0.000000;511.236121;0.000000;1;-0.210783
1582;0.000000;0.000000;511.236121;0.000000;1;-0.210783
1587;0.000000;0.000000;511.236121;0.000000;1;-0.210783
1591;0.000000;0.000000;511.236121;0.000000;1;-0.210783
1595;0.000000;0.000000;511.236121;6.600000;1;0.292609
1600;0.000000;0.150000;511.086121;6.600000;1;0.292609
1604;0.000000;0.150000;510.936121;6.600000;1;0.292609
1609;0.000000;0.150000;510.786121;6.600000;1;0.292609
1613;0.000000;0.150000;510.636121;6.600000;1;0.292609
1618;0.000000;0.150000;510.486121;0.000000;1;-0.282058
1623;0.000000;0.000000;510.486121;0.000000;1;-0.282058
1627;0.000000;0.000000;510.486121;0.000000;1;-0.282058
1632;0.000000;0.000000;510.486121;0.000000;1;-0.282058
1636;0.000000;0.000000;510.486121;0.000000;1;-0.282058
1641;0.000000;0.000000;510.486121;0.000000;1;-0.282058
1645;0.000000;0.000000;510.486121;5.400000;1;0.925034
1649;0.000000;0.150000;510.336121;5.400000;1;0.925034
1653;0.000000;0.150000;510.186121;5.400000;1;0.925034
1657;0.000000;0.150000;510.036121;5.400000;1;0.925034
1661;0.000000;0.150000;509.886121;5.400000;1;0.925034
1666;0.000000;0.150000;509.736121;0.000000;1;-0.197246
1670;0.000000;0.000000;509.736121;0.000000;1;-0.197246
1674;0.000000;0.000000;509.736121;0.000000;1;-0.197246
1679;0.000000;0.000000;509.736121;0.000000;1;-0.197246
1684;0.000000;0.000000;509.736121;0.000000;1;-0.197246
1688;0.000000;0.000000;509.736121;0.000000;1;-0.197246
1693;0.000000;0.000000;509.736121;0.000000;1;-0.616262
1697;0.000000;0.000000;509.736121;0.000000;1;-0.616262
1702;0.000000;0.000000;509.736121;0.000000;1;-0.616262
1707;0.000000;0.000000;509.736121;0.000000;1;-0.616262
1711;0.000000;0.000000;509.736121;0.000000;1;-0.616262
1715;0.000000;0.000000;509.736121;0.000000;1;-0.231098
1720;0.000000;0.000000;509.736121;0.000000;1;-0.231098
1724;0.000000;0.000000;509.736121;0.000000;1;-0.231098
1729;0.000000;0.000000;509.736121;0.000000;1;-0.231098
1733;0.000000;0.000000;509.736121;0.000000;1;-0.231098
1738;0.000000;0.000000;509.736121;0.000000;1;-0.231098
1742;0.000000;0.000000;509.736121;2.700000;1;0.082682
1747;0.000000;0.150000;509.586121;2.700000;1;0.082682
1751;0.000000;0.150000;509.436121;2.700000;1;0.082682
1756;0.000000;0.150000;509.286121;2.700000;1;0.082682
1761;0.000000;0.150000;509.136121;2.700000;1;0.082682
1765;0.000000;0.150000;508.986121;3.000000;1;0.071633
1770;0.000000;0.150000;508.836121;3.000000;1;0.071633
1773;0.060775;0.150000;508.746896;3.000000;1;0.071633
1778;0.065772;0.150000;508.662668;3.000000;1;0.071633
1783;0.061601;0.150000;508.574269;3.000000;1;0.071633
1787;0.065005;0.150000;508.489274;3.000000;1;0.071633
1792;0.060453;0.150000;508.399727;0.000000;1;-0.883468
1797;0.065353;0.000000;508.465081;0.000000;1;-0.883468
1801;0.060495;0.000000;508.525575;0.000000;1;-0.883468
1806;0.064932;0.000000;508.590507;0.000000;1;-0.883468
1810;0.062062;0.000000;508.652570;0.000000;1;-0.883468
1815;0.062474;0.000000;508.715043;0.000000;1;-0.416061
1820;0.065693;0.000000;508.780736;0.000000;1;-0.416061
1824;0.063540;0.000000;508.844277;0.000000;1;-0.416061
1829;0.064580;0.000000;508.908857;0.000000;1;-0.416061
1832;0.131634;0.000000;509.040491;0.000000;1;-0.416061
1837;0.120928;0.000000;509.161419;0.000000;1;-0.416061
1842;0.123601;0.000000;509.285021;1.350000;1;0.032643
1846;0.121891;0.150000;509.256911;1.350000;1;0.032643
1851;0.122716;0.150000;509.229628;1.350000;1;0.032643
1856;0.128382;0.150000;509.208010;1.350000;1;0.032643
1860;0.120428;0.150000;509.178438;1.350000;1;0.032643
1865;0.123469;0.150000;509.151906;4.950000;1;0.120693
1869;0.129832;0.150000;509.131738;4.950000;1;0.120693
1874;0.130202;0.150000;509.111940;4.950000;1;0.120693
1879;0.128497;0.150000;509.090437;4.950000;1;0.120693
1883;0.126526;0.150000;509.066962;4.950000;1;0.120693
1887;0.127153;0.150000;509.044115;4.950000;1;0.120693
1891;0.252621;0.150000;509.146736;3.300000;1;0.075122
1895;0.247755;0.150000;509.244492;3.300000;1;0.075122
1899;0.255203;0.150000;509.349695;3.300000;1;0.075122
1904;0.250887;0.150000;509.450582;3.300000;1;0.075122
1908;0.247743;0.150000;509.548325;3.300000;1;0.075122
1912;0.243306;0.150000;509.641631;0.000000;1;0.000000
1916;0.262660;0.000000;509.904291;0.000000;1;0.000000
1921;0.255822;0.000000;510.160113;0.000000;1;0.000000
1925;0.251038;0.000000;510.411151;0.000000;1;0.000000
1929;0.240292;0.000000;510.651444;0.000000;1;0.000000
1934;0.252839;0.000000;510.904282;0.000000;1;0.000000
1938;0.253846;0.000000;511.158128;7.350000;1;0.305953
1942;0.247486;0.150000;511.255614;7.350000;1;0.305953
1947;0.259610;0.150000;511.365224;7.350000;1;0.305953
1950;0.367019;0.150000;511.582243;7.350000;1;0.305953
1955;0.361524;0.150000;511.793767;7.350000;1;0.305953
1960;0.374030;0.150000;512.017797;3.900000;1;0.189317
1964;0.363349;0.150000;512.231146;3.900000;1;0.189317
1969;0.374737;0.150000;512.455883;3.900000;1;0.189317
1973;0.368377;0.150000;512.674260;3.900000;1;0.189317
1978;0.361484;0.150000;512.885744;3.900000;1;0.189317
1983;0.369980;0.150000;513.105724;3.900000;1;0.189317
1987;0.379845;0.150000;513.335569;0.000000;1;0.000000
1992;0.387389;0.000000;513.722957;0.000000;1;0.000000
1997;0.395861;0.000000;514.118818;0.000000;1;0.000000
2001;0.385648;0.000000;514.504467;0.000000;1;0.000000
2006;0.364307;0.000000;514.868774;0.000000;1;0.000000
2009;0.424650;0.000000;515.293424;7.200000;1;0.475764
2014;0.400720;0.150000;515.544144;7.200000;1;0.475764
2018;0.403004;0.150000;515.797147;7.200000;1;0.475764
2023;0.404620;0.150000;516.051767;7.200000;1;0.475764
2027;0.397811;0.150000;516.299578;7.200000;1;0.475764
2032;0.425239;0.150000;516.574817;7.200000;1;0.475764
2037;0.405113;0.150000;516.829930;0.000000;1;-0.208147
2041;0.401170;0.000000;517.231101;0.000000;1;-0.208147
2046;0.421444;0.000000;517.652544;0.000000;1;-0.208147
2050;0.402919;0.000000;518.055463;0.000000;1;-0.208147
2055;0.420832;0.000000;518.476295;0.000000;1;-0.208147
2060;0.401821;0.000000;518.878115;0.000000;1;0.000000
2064;0.395887;0.000000;519.274002;0.000000;1;0.000000
2068;0.406776;0.000000;519.680779;0.000000;1;0.000000
