ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
180;0.000000;0.000000;508.350000;0.000000;1;0.000000
184;0.000000;0.000000;508.350000;0.000000;1;0.000000
189;0.000000;0.000000;508.350000;0.000000;1;0.000000
193;0.000000;0.000000;508.350000;0.000000;1;0.000000
198;0.000000;0.000000;508.350000;0.000000;1;0.000000
203;0.000000;0.000000;508.350000;5.100000;1;0.069222
207;0.000000;0.150000;508.200000;5.100000;1;0.069222
212;0.000000;0.150000;508.050000;5.100000;1;0.069222
217;0.000000;0.150000;507.900000;5.100000;1;0.069222
221;0.000000;0.150000;507.750000;5.100000;1;0.069222
226;0.000000;0.150000;507.600000;6.150000;1;0.026452
230;0.000000;0.150000;507.450000;6.150000;1;0.026452
235;0.000000;0.150000;507.300000;6.150000;1;0.026452
239;0.000000;0.150000;507.150000;6.150000;1;0.026452
243;0.000000;0.150000;507.000000;6.150000;1;0.026452
248;0.000000;0.150000;506.850000;6.150000;1;0.026452
252;0.000000;0.150000;506.700000;2.550000;1;0.307737
257;0.000000;0.150000;506.550000;2.550000;1;0.307737
262;0.000000;0.150000;506.400000;2.550000;1;0.307737
266;0.000000;0.150000;506.250000;2.550000;1;0.307737
271;0.000000;0.150000;506.100000;2.550000;1;0.307737
275;0.000000;0.150000;505.950000;0.000000;1;-0.211148
280;0.000000;0.000000;505.950000;0.000000;1;-0.211148
284;0.000000;0.000000;505.950000;0.000000;1;-0.211148
289;0.000000;0.000000;505.950000;0.000000;1;-0.211148
294;0.000000;0.000000;505.950000;0.000000;1;-0.211148
297;0.000000;0.000000;505.950000;0.000000;1;-0.211148
302;0.000000;0.000000;505.950000;0.000000;1;-0.554622
306;0.000000;0.000000;505.950000;0.000000;1;-0.554622
311;0.000000;0.000000;505.950000;0.000000;1;-0.554622
315;0.000000;0.000000;505.950000;0.000000;1;-0.554622
320;0.000000;0.000000;505.950000;0.000000;1;-0.554622
324;0.000000;0.000000;505.950000;0.000000;1;0.000000
329;0.000000;0.000000;505.950000;0.000000;1;0.000000
333;0.000000;0.000000;505.950000;0.000000;1;0.000000
338;0.000000;0.000000;505.950000;0.000000;1;0.000000
343;0.000000;0.000000;505.950000;0.000000;1;0.000000
347;0.000000;0.000000;505.950000;0.000000;1;0.000000
352;0.000000;0.000000;505.950000;0.000000;1;-0.177143
355;0.030986;0.000000;505.980986;0.000000;1;-0.177143
360;0.032163;0.000000;506.013148;0.000000;1;-0.177143
364;0.030816;0.000000;506.043964;0.000000;1;-0.177143
369;0.032216;0.000000;506.076180;0.000000;1;-0.177143
374;0.030735;0.000000;506.106915;0.000000;1;-0.046866
378;0.031895;0.000000;506.138810;0.000000;1;-0.046866
383;0.030610;0.000000;506.169420;0.000000;1;-0.046866
387;0.032432;0.000000;506.201853;0.000000;1;-0.046866
392;0.031925;0.000000;506.233778;0.000000;1;-0.046866
396;0.032002;0.000000;506.265780;0.000000;1;-0.046866
401;0.031931;0.000000;506.297711;0.000000;1;-0.133945
406;0.031168;0.000000;506.328879;0.000000;1;-0.133945
410;0.032921;0.000000;506.361800;0.000000;1;-0.133945
414;0.061413;0.000000;506.423213;0.000000;1;-0.133945
418;0.060899;0.000000;506.484112;0.000000;1;-0.133945
423;0.065349;0.000000;506.549461;0.000000;1;-0.141006
427;0.062847;0.000000;506.612307;0.000000;1;-0.141006
432;0.063922;0.000000;506.676229;0.000000;1;-0.141006
437;0.061783;0.000000;506.738012;0.000000;1;-0.141006
441;0.063003;0.000000;506.801015;0.000000;1;-0.141006
446;0.061054;0.000000;506.862069;0.000000;1;-0.141006
450;0.065284;0.000000;506.927353;0.000000;1;-0.437186
455;0.060154;0.000000;506.987507;0.000000;1;-0.437186
460;0.062029;0.000000;507.049536;0.000000;1;-0.437186
464;0.061195;0.000000;507.110731;0.000000;1;-0.437186
469;0.065704;0.000000;507.176435;0.000000;1;-0.437186
472;0.122790;0.000000;507.299225;0.000000;1;-0.042382
477;0.123799;0.000000;507.423024;0.000000;1;-0.042382
482;0.130862;0.000000;507.553886;0.000000;1;-0.042382
486;0.122020;0.000000;507.675906;0.000000;1;-0.042382
491;0.129823;0.000000;507.805729;0.000000;1;-0.042382
495;0.131276;0.000000;507.937006;0.000000;1;-0.042382
500;0.127626;0.000000;508.064631;6.600000;1;0.048452
504;0.131361;0.150000;508.045992;6.600000;1;0.048452
509;0.120902;0.150000;508.016894;6.600000;1;0.048452
514;0.125941;0.150000;507.992835;6.600000;1;0.048452
518;0.120699;0.150000;507.963534;6.600000;1;0.048452
523;0.127867;0.150000;507.941401;7.500000;1;0.058207
528;0.122846;0.150000;507.914247;7.500000;1;0.058207
531;0.191933;0.150000;507.956179;7.500000;1;0.058207
536;0.195866;0.150000;508.002045;7.500000;1;0.058207
540;0.191490;0.150000;508.043535;7.500000;1;0.058207
545;0.188046;0.150000;508.081581;7.500000;1;0.058207
549;0.187171;0.150000;508.118752;0.000000;1;-0.482579
554;0.189308;0.000000;508.308061;0.000000;1;-0.482579
558;0.189410;0.000000;508.497471;0.000000;1;-0.482579
562;0.187793;0.000000;508.685264;0.000000;1;-0.482579
566;0.183087;0.000000;508.868350;0.000000;1;-0.482579
571;0.184203;0.000000;509.052553;6.750000;1;0.138866
575;0.192430;0.150000;509.094983;6.750000;1;0.138866
579;0.185467;0.150000;509.130451;6.750000;1;0.138866
583;0.182831;0.150000;509.163282;6.750000;1;0.138866
588;0.194700;0.150000;509.207981;6.750000;1;0.138866
591;0.277976;0.150000;509.335958;6.750000;1;0.138866
595;0.296602;0.150000;509.482560;2.850000;1;0.074729
600;0.290528;0.150000;509.623088;2.850000;1;0.074729
604;0.291079;0.150000;509.764167;2.850000;1;0.074729
608;0.284239;0.150000;509.898406;2.850000;1;0.074729
612;0.296536;0.150000;510.044942;2.850000;1;0.074729
617;0.295023;0.150000;510.189965;6.900000;1;0.233087
621;0.289237;0.150000;510.329202;6.900000;1;0.233087
626;0.294434;0.150000;510.473636;6.900000;1;0.233087
630;0.279220;0.150000;510.602856;6.900000;1;0.233087
635;0.271399;0.150000;510.724255;6.900000;1;0.233087
640;0.281250;0.150000;510.855505;6.900000;1;0.233087
644;0.276671;0.150000;510.982176;0.450000;1;0.018546
649;0.294195;0.150000;511.126371;0.450000;1;0.018546
652;0.393209;0.150000;511.369580;0.450000;1;0.018546
657;0.364935;0.150000;511.584516;0.450000;1;0.018546
661;0.382491;0.150000;511.817006;0.450000;1;0.018546
666;0.365535;0.150000;512.032541;4.950000;1;0.241112
670;0.361880;0.150000;512.244421;4.950000;1;0.241112
675;0.369787;0.150000;512.464208;4.950000;1;0.241112
680;0.360875;0.150000;512.675084;4.950000;1;0.241112
684;0.375613;0.150000;512.900696;4.950000;1;0.241112
689;0.394518;0.150000;513.145214;4.950000;1;0.241112
693;0.384207;0.150000;513.379422;1.200000;1;0.228712
698;0.383944;0.150000;513.613366;1.200000;1;0.228712
702;0.367329;0.150000;513.830695;1.200000;1;0.228712
707;0.374955;0.150000;514.055650;1.200000;1;0.228712
710;0.486958;0.150000;514.392608;1.200000;1;0.228712
715;0.490847;0.150000;514.733456;5.550000;1;0.354385
719;0.490266;0.150000;515.073721;5.550000;1;0.354385
724;0.470827;0.150000;515.394549;5.550000;1;0.354385
729;0.491316;0.150000;515.735865;5.550000;1;0.354385
733;0.470873;0.150000;516.056738;5.550000;1;0.354385
738;0.488527;0.150000;516.395265;5.550000;1;0.354385
743;0.450537;0.150000;516.695802;6.450000;1;0.466594
747;0.457677;0.150000;517.003479;6.450000;1;0.466594
752;0.457831;0.150000;517.311311;6.450000;1;0.466594
756;0.473077;0.150000;517.634388;6.450000;1;0.466594
761;0.458343;0.150000;517.942730;6.450000;1;0.466594
765;0.467292;0.150000;518.260022;5.550000;1;0.430683
769;0.394432;0.150000;518.504454;5.550000;1;0.430683
774;0.368456;0.150000;518.722910;5.550000;1;0.430683
778;0.365438;0.150000;518.938348;5.550000;1;0.430683
783;0.369899;0.150000;519.158247;5.550000;1;0.430683
787;0.383343;0.150000;519.391590;5.550000;1;0.430683
792;0.392053;0.150000;519.633644;7.200000;1;0.588705
796;0.363002;0.150000;519.846645;7.200000;1;0.588705
800;0.388345;0.150000;520.084990;7.200000;1;0.588705
805;0.373014;0.150000;520.308004;7.200000;1;0.588705
810;0.380107;0.150000;520.538111;7.200000;1;0.588705
814;0.361918;0.150000;520.750030;3.450000;1;0.292020
819;0.363410;0.150000;520.963440;3.450000;1;0.292020
823;0.383450;0.150000;521.196891;3.450000;1;0.292020
827;0.281096;0.150000;521.327986;3.450000;1;0.292020
831;0.272554;0.150000;521.450540;3.450000;1;0.292020
836;0.293728;0.150000;521.594267;3.450000;1;0.292020
841;0.277201;0.150000;521.721468;6.450000;1;0.561310
845;0.278960;0.150000;521.850428;6.450000;1;0.561310
850;0.281368;0.150000;521.981796;6.450000;1;0.561310
854;0.295411;0.150000;522.127207;6.450000;1;0.561310
859;0.283026;0.150000;522.260234;6.450000;1;0.561310
863;0.281983;0.150000;522.392217;7.500000;1;0.663076
868;0.291021;0.150000;522.533238;7.500000;1;0.663076
872;0.274979;0.150000;522.658217;7.500000;1;0.663076
877;0.271354;0.150000;522.779570;7.500000;1;0.663076
882;0.278934;0.150000;522.908504;7.500000;1;0.663076
885;0.183696;0.150000;522.942201;7.500000;1;0.663076
890;0.189306;0.150000;522.981507;7.500000;1;0.663076
894;0.190807;0.150000;523.022314;7.500000;1;0.663076
899;0.187345;0.150000;523.059660;7.500000;1;0.663076
903;0.180827;0.150000;523.090487;7.500000;1;0.663076
908;0.185113;0.150000;523.125600;7.500000;1;0.663076
913;0.196602;0.150000;523.172202;1.350000;1;0.121623
917;0.190355;0.150000;523.212557;1.350000;1;0.121623
922;0.196486;0.150000;523.259042;1.350000;1;0.121623
926;0.187292;0.150000;523.296334;1.350000;1;0.121623
931;0.196396;0.150000;523.342730;1.350000;1;0.121623
935;0.180231;0.150000;523.372961;1.350000;1;0.121623
940;0.188078;0.150000;523.411039;1.350000;1;0.121623
944;0.126125;0.150000;523.387164;1.350000;1;0.121623
948;0.121489;0.150000;523.358653;1.350000;1;0.121623
953;0.128731;0.150000;523.337384;1.350000;1;0.121623
957;0.126060;0.150000;523.313444;1.350000;1;0.121623
962;0.126454;0.150000;523.289898;7.500000;1;0.678297
966;0.122445;0.150000;523.262343;7.500000;1;0.678297
971;0.122217;0.150000;523.234560;7.500000;1;0.678297
976;0.122269;0.150000;523.206829;7.500000;1;0.678297
980;0.126819;0.150000;523.183648;7.500000;1;0.678297
985;0.123081;0.150000;523.156729;7.500000;1;0.678297
989;0.127692;0.150000;523.134421;5.100000;1;0.459762
994;0.131669;0.150000;523.116090;5.100000;1;0.459762
998;0.121675;0.150000;523.087765;5.100000;1;0.459762
1003;0.129738;0.150000;523.067503;5.100000;1;0.459762
1007;0.063735;0.150000;522.981238;5.100000;1;0.459762
1011;0.061538;0.150000;522.892775;5.100000;1;0.459762
1016;0.064530;0.150000;522.807305;5.100000;1;0.459762
1020;0.061463;0.150000;522.718768;5.100000;1;0.459762
1025;0.063372;0.150000;522.632140;5.100000;1;0.459762
1029;0.064977;0.150000;522.547116;5.100000;1;0.459762
1034;0.062765;0.150000;522.459882;5.100000;1;0.459762
1038;0.062636;0.150000;522.372518;4.500000;1;0.399643
1043;0.064107;0.150000;522.286625;4.500000;1;0.399643
1047;0.064566;0.150000;522.201191;4.500000;1;0.399643
1052;0.061436;0.150000;522.112627;4.500000;1;0.399643
1057;0.064068;0.150000;522.026695;4.500000;1;0.399643
1061;0.064091;0.150000;521.940787;6.150000;1;0.540793
1065;0.030282;0.150000;521.821068;6.150000;1;0.540793
1069;0.032723;0.150000;521.703791;6.150000;1;0.540793
1073;0.031025;0.150000;521.584816;6.150000;1;0.540793
1078;0.030692;0.150000;521.465508;6.150000;1;0.540793
1082;0.031365;0.150000;521.346873;6.150000;1;0.540793
1086;0.030283;0.150000;521.227156;5.250000;1;0.454062
1090;0.030652;0.150000;521.107808;5.250000;1;0.454062
1094;0.030644;0.150000;520.988453;5.250000;1;0.454062
1099;0.030667;0.150000;520.869119;5.250000;1;0.454062
1103;0.030539;0.150000;520.749658;5.250000;1;0.454062
1107;0.030807;0.150000;520.630465;6.900000;1;0.587464
1111;0.032821;0.150000;520.513287;6.900000;1;0.587464
1116;0.030587;0.150000;520.393874;6.900000;1;0.587464
1120;0.030383;0.150000;520.274257;6.900000;1;0.587464
1123;0.000000;0.150000;520.124257;6.900000;1;0.587464
1127;0.000000;0.150000;519.974257;6.900000;1;0.587464
1132;0.000000;0.150000;519.824257;3.450000;1;0.287278
1136;0.000000;0.150000;519.674257;3.450000;1;0.287278
1140;0.000000;0.150000;519.524257;3.450000;1;0.287278
1144;0.000000;0.150000;519.374257;3.450000;1;0.287278
1149;0.000000;0.150000;519.224257;3.450000;1;0.287278
1153;0.000000;0.150000;519.074257;7.500000;1;0.609868
1157;0.000000;0.150000;518.924257;7.500000;1;0.609868
1161;0.000000;0.150000;518.774257;7.500000;1;0.609868
1165;0.000000;0.150000;518.624257;7.500000;1;0.609868
1170;0.000000;0.150000;518.474257;7.500000;1;0.609868
1174;0.000000;0.150000;518.324257;7.500000;1;0.609868
1178;0.000000;0.150000;518.174257;4.050000;1;0.318981
1182;0.000000;0.150000;518.024257;4.050000;1;0.318981
1186;0.000000;0.150000;517.874257;4.050000;1;0.318981
1191;0.000000;0.150000;517.724257;4.050000;1;0.318981
1195;0.000000;0.150000;517.574257;4.050000;1;0.318981
1199;0.000000;0.150000;517.424257;5.550000;1;0.424197
1203;0.000000;0.150000;517.274257;5.550000;1;0.424197
1208;0.000000;0.150000;517.124257;5.550000;1;0.424197
1212;0.000000;0.150000;516.974257;5.550000;1;0.424197
1216;0.000000;0.150000;516.824257;5.550000;1;0.424197
1221;0.000000;0.150000;516.674257;5.550000;1;0.424197
1225;0.000000;0.150000;516.524257;6.450000;1;0.473176
1230;0.000000;0.150000;516.374257;6.450000;1;0.473176
1234;0.000000;0.150000;516.224257;6.450000;1;0.473176
1238;0.000000;0.150000;516.074257;6.450000;1;0.473176
1241;0.000000;0.150000;515.924257;6.450000;1;0.473176
1246;0.000000;0.150000;515.774257;6.750000;1;0.476118
1250;0.000000;0.150000;515.624257;6.750000;1;0.476118
1254;0.000000;0.150000;515.474257;6.750000;1;0.476118
1259;0.000000;0.150000;515.324257;6.750000;1;0.476118
1263;0.000000;0.150000;515.174257;6.750000;1;0.476118
1268;0.000000;0.150000;515.024257;6.750000;1;0.476118
1273;0.000000;0.150000;514.874257;3.150000;1;1.050339
1277;0.000000;0.150000;514.724257;3.150000;1;1.050339
1282;0.000000;0.150000;514.574257;3.150000;1;1.050339
1286;0.000000;0.150000;514.424257;3.150000;1;1.050339
1291;0.000000;0.150000;514.274257;3.150000;1;1.050339
1295;0.000000;0.150000;514.124257;6.900000;1;0.436612
1299;0.000000;0.150000;513.974257;6.900000;1;0.436612
1304;0.000000;0.150000;513.824257;6.900000;1;0.436612
1308;0.000000;0.150000;513.674257;6.900000;1;0.436612
1313;0.000000;0.150000;513.524257;6.900000;1;0.436612
1317;0.000000;0.150000;513.374257;6.900000;1;0.436612
1321;0.000000;0.150000;513.224257;0.000000;1;-0.246743
1325;0.000000;0.000000;513.224257;0.000000;1;-0.246743
1330;0.000000;0.000000;513.224257;0.000000;1;-0.246743
1334;0.000000;0.000000;513.224257;0.000000;1;-0.246743
1338;0.000000;0.000000;513.224257;0.000000;1;-0.246743
1343;0.000000;0.000000;513.224257;7.350000;1;0.424203
1347;0.000000;0.150000;513.074257;7.350000;1;0.424203
1352;0.000000;0.150000;512.924257;7.350000;1;0.424203
1357;0.000000;0.150000;512.774257;7.350000;1;0.424203
1360;0.000000;0.150000;512.624257;7.350000;1;0.424203
1365;0.000000;0.150000;512.474257;7.350000;1;0.424203
1369;0.000000;0.150000;512.324257;6.450000;1;0.342935
1374;0.000000;0.150000;512.174257;6.450000;1;0.342935
1378;0.000000;0.150000;512.024257;6.450000;1;0.342935
1383;0.000000;0.150000;511.874257;6.450000;1;0.342935
1388;0.000000;0.150000;511.724257;6.450000;1;0.342935
1392;0.000000;0.150000;511.574257;7.500000;1;0.360301
1397;0.000000;0.150000;511.424257;7.500000;1;0.360301
1401;0.000000;0.150000;511.274257;7.500000;1;0.360301
1406;0.000000;0.150000;511.124257;7.500000;1;0.360301
1411;0.000000;0.150000;510.974257;7.500000;1;0.360301
1415;0.000000;0.150000;510.824257;7.500000;1;0.360301
1419;0.000000;0.150000;510.674257;6.450000;1;0.264116
1424;0.000000;0.150000;510.524257;6.450000;1;0.264116
1428;0.000000;0.150000;510.374257;6.450000;1;0.264116
1433;0.000000;0.150000;510.224257;6.450000;1;0.264116
1437;0.000000;0.150000;510.074257;6.450000;1;0.264116
1442;0.000000;0.150000;509.924257;5.400000;1;0.183980
1447;0.000000;0.150000;509.774257;5.400000;1;0.183980
1451;0.000000;0.150000;509.624257;5.400000;1;0.183980
1456;0.000000;0.150000;509.474257;5.400000;1;0.183980
1461;0.000000;0.150000;509.324257;5.400000;1;0.183980
1465;0.000000;0.150000;509.174257;5.400000;1;0.183980
1470;0.000000;0.150000;509.024257;0.000000;1;-0.163501
1474;0.000000;0.000000;509.024257;0.000000;1;-0.163501
1478;0.000000;0.000000;509.024257;0.000000;1;-0.163501
1483;0.000000;0.000000;509.024257;0.000000;1;-0.163501
1487;0.000000;0.000000;509.024257;0.000000;1;-0.163501
1492;0.000000;0.000000;509.024257;5.400000;1;0.121613
1497;0.000000;0.150000;508.874257;5.400000;1;0.121613
1501;0.000000;0.150000;508.724257;5.400000;1;0.121613
1506;0.000000;0.150000;508.574257;5.400000;1;0.121613
1510;0.000000;0.150000;508.424257;5.400000;1;0.121613
1515;0.000000;0.150000;508.274257;5.400000;1;0.121613
1520;0.000000;0.150000;508.124257;1.050000;1;0.153100
1524;0.000000;0.150000;507.974257;1.050000;1;0.153100
1529;0.000000;0.150000;507.824257;1.050000;1;0.153100
1534;0.000000;0.150000;507.674257;1.050000;1;0.153100
1537;0.000000;0.150000;507.524257;1.050000;1;0.153100
1542;0.000000;0.150000;507.374257;6.150000;1;0.002644
1546;0.000000;0.150000;507.224257;6.150000;1;0.002644
1551;0.000000;0.150000;507.074257;6.150000;1;0.002644
1556;0.000000;0.150000;506.924257;6.150000;1;0.002644
1560;0.000000;0.150000;506.774257;6.150000;1;0.002644
1565;0.000000;0.150000;506.624257;6.150000;1;0.002644
1569;0.000000;0.150000;506.474257;0.000000;1;-0.362305
1573;0.000000;0.000000;506.474257;0.000000;1;-0.362305
1578;0.000000;0.000000;506.474257;0.000000;1;-0.362305
1582;0.000000;0.000000;506.474257;0.000000;1;-0.362305
1587;0.000000;0.000000;506.474257;0.000000;1;-0.362305
1591;0.000000;0.000000;506.474257;0.000000;1;-0.142591
1595;0.000000;0.000000;506.474257;0.000000;1;-0.142591
1599;0.000000;0.000000;506.474257;0.000000;1;-0.142591
1604;0.000000;0.000000;506.474257;0.000000;1;-0.142591
1609;0.000000;0.000000;506.474257;0.000000;1;-0.142591
1613;0.000000;0.000000;506.474257;0.000000;1;-0.142591
1618;0.000000;0.000000;506.474257;0.000000;1;-0.463374
1622;0.000000;0.000000;506.474257;0.000000;1;-0.463374
1627;0.000000;0.000000;506.474257;0.000000;1;-0.463374
1632;0.000000;0.000000;506.474257;0.000000;1;-0.463374
1636;0.000000;0.000000;506.474257;0.000000;1;-0.463374
1641;0.000000;0.000000;506.474257;0.000000;1;-0.114073
1645;0.000000;0.000000;506.474257;0.000000;1;-0.114073
1649;0.000000;0.000000;506.474257;0.000000;1;-0.114073
1652;0.000000;0.000000;506.474257;0.000000;1;-0.114073
1657;0.000000;0.000000;506.474257;0.000000;1;-0.114073
1661;0.000000;0.000000;506.474257;0.000000;1;-0.114073
1666;0.000000;0.000000;506.474257;0.000000;1;-0.324362
1670;0.000000;0.000000;506.474257;0.000000;1;-0.324362
1674;0.000000;0.000000;506.474257;0.000000;1;-0.324362
1679;0.000000;0.000000;506.474257;0.000000;1;-0.324362
1683;0.000000;0.000000;506.474257;0.000000;1;-0.324362
1688;0.000000;0.000000;506.474257;0.000000;1;-0.126747
1693;0.000000;0.000000;506.474257;0.000000;1;-0.126747
1697;0.000000;0.000000;506.474257;0.000000;1;-0.126747
1702;0.000000;0.000000;506.474257;0.000000;1;-0.126747
1707;0.000000;0.000000;506.474257;0.000000;1;-0.126747
1711;0.000000;0.000000;506.474257;0.000000;1;-0.126747
1715;0.000000;0.000000;506.474257;0.000000;1;-0.370699
1719;0.000000;0.000000;506.474257;0.000000;1;-0.370699
1724;0.000000;0.000000;506.474257;0.000000;1;-0.370699
1729;0.000000;0.000000;506.474257;0.000000;1;-0.370699
1733;0.000000;0.000000;506.474257;0.000000;1;-0.370699
1738;0.000000;0.000000;506.474257;0.000000;1;0.000000
1742;0.000000;0.000000;506.474257;0.000000;1;0.000000
1747;0.000000;0.000000;506.474257;0.000000;1;0.000000
1751;0.000000;0.000000;506.474257;0.000000;1;0.000000
1756;0.000000;0.000000;506.474257;0.000000;1;0.000000
1761;0.000000;0.000000;506.474257;0.000000;1;0.000000
1765;0.000000;0.000000;506.474257;0.000000;1;0.000000
1770;0.000000;0.000000;506.474257;0.000000;1;0.000000
1773;0.031097;0.000000;506.505354;0.000000;1;0.000000
1778;0.032742;0.000000;506.538096;0.000000;1;0.000000
1783;0.030237;0.000000;506.568333;0.000000;1;0.000000
1787;0.030173;0.000000;506.598506;0.000000;1;0.000000
1792;0.032878;0.000000;506.631383;0.000000;1;0.000000
1796;0.032518;0.000000;506.663902;0.000000;1;0.000000
1801;0.030173;0.000000;506.694075;0.000000;1;0.000000
1806;0.030654;0.000000;506.724728;0.000000;1;0.000000
1810;0.030420;0.000000;506.755148;0.000000;1;0.000000
1815;0.031978;0.000000;506.787126;0.000000;1;0.000000
1819;0.032918;0.000000;506.820044;0.000000;1;0.000000
1824;0.032654;0.000000;506.852698;0.000000;1;0.000000
1829;0.032846;0.000000;506.885545;0.000000;1;0.000000
1832;0.060472;0.000000;506.946017;0.000000;1;0.000000
1837;0.063583;0.000000;507.009600;0.000000;1;-0.078160
1841;0.065149;0.000000;507.074750;0.000000;1;-0.078160
1846;0.061619;0.000000;507.136369;0.000000;1;-0.078160
1851;0.064636;0.000000;507.201005;0.000000;1;-0.078160
1855;0.063235;0.000000;507.264240;0.000000;1;-0.078160
1860;0.064685;0.000000;507.328925;0.000000;1;-0.078160
1865;0.061549;0.000000;507.390474;0.000000;1;-0.491204
1869;0.065293;0.000000;507.455767;0.000000;1;-0.491204
1874;0.062419;0.000000;507.518186;0.000000;1;-0.491204
1879;0.061485;0.000000;507.579671;0.000000;1;-0.491204
1883;0.062829;0.000000;507.642499;0.000000;1;-0.491204
1887;0.065614;0.000000;507.708114;7.500000;1;0.018646
1891;0.124231;0.150000;507.682345;7.500000;1;0.018646
1895;0.128539;0.150000;507.660884;7.500000;1;0.018646
1899;0.130400;0.150000;507.641284;7.500000;1;0.018646
1903;0.122168;0.150000;507.613452;7.500000;1;0.018646
1908;0.125151;0.150000;507.588603;7.500000;1;0.018646
1912;0.121574;0.150000;507.560177;6.450000;1;0.010041
1916;0.130662;0.150000;507.540839;6.450000;1;0.010041
1921;0.127858;0.150000;507.518697;6.450000;1;0.010041
1925;0.127217;0.150000;507.495914;6.450000;1;0.010041
1929;0.126657;0.150000;507.472571;6.450000;1;0.010041
1933;0.127182;0.150000;507.449753;0.000000;1;-0.401468
1938;0.128597;0.000000;507.578350;0.000000;1;-0.401468
1942;0.120496;0.000000;507.698845;0.000000;1;-0.401468
1947;0.126086;0.000000;507.824931;0.000000;1;-0.401468
1950;0.193102;0.000000;508.018033;0.000000;1;-0.401468
1955;0.185956;0.000000;508.203989;0.000000;1;-0.401468
1959;0.183350;0.000000;508.387339;7.050000;1;0.080662
1964;0.190383;0.150000;508.427722;7.050000;1;0.080662
1969;0.185125;0.150000;508.462847;7.050000;1;0.080662
1973;0.187347;0.150000;508.500193;7.050000;1;0.080662
1978;0.181150;0.150000;508.531344;7.050000;1;0.080662
1982;0.188764;0.150000;508.570108;4.050000;1;0.065280
1987;0.180389;0.150000;508.600497;4.050000;1;0.065280
1992;0.193299;0.150000;508.643795;4.050000;1;0.065280
1996;0.190578;0.150000;508.684373;4.050000;1;0.065280
2001;0.193079;0.150000;508.727452;4.050000;1;0.065280
2005;0.192378;0.150000;508.769830;4.050000;1;0.065280
2009;0.272173;0.150000;508.892003;7.200000;1;0.139004
2014;0.284506;0.150000;509.026509;7.200000;1;0.139004
2018;0.295899;0.150000;509.172408;7.200000;1;0.139004
2023;0.292471;0.150000;509.314879;7.200000;1;0.139004
2027;0.281598;0.150000;509.446477;7.200000;1;0.139004
2032;0.280642;0.150000;509.577119;5.400000;1;0.148358
2036;0.282404;0.150000;509.709522;5.400000;1;0.148358
2041;0.285854;0.150000;509.845376;5.400000;1;0.148358
2046;0.282227;0.150000;509.977603;5.400000;1;0.148358
2050;0.285306;0.150000;510.112909;5.400000;1;0.148358
2055;0.288753;0.150000;510.251662;5.400000;1;0.148358
2060;0.287870;0.150000;510.389533;7.050000;1;0.252307
2064;0.270827;0.150000;510.510360;7.050000;1;0.252307
2068;0.363519;0.150000;510.723879;7.050000;1;0.252307
