Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
0;0:0;0;0;0;0;50;1.000000
0;0:0;0;0;0;0;50;0.000000
129;2:11;42;0;11;55;50;1.000000
188;3:11;42;0;11;40;50;1.200000
272;4:36;41;0;11;40;50;1.200000
329;5:34;43;0;11;40;50;1.200000
413;7:0;40;0;11;55;50;1.000000
492;8:20;41;0;11;40;50;1.200000
536;9:5;41;0;11;40;50;1.200000
582;9:51;43;0;11;40;50;1.200000
626;10:36;41;0;11;50;50;1.000000
671;11:22;41;0;11;40;50;1.200000
737;12:29;42;0;11;45;50;1.100000
782;13:15;42;0;11;40;50;1.200000
832;14:6;43;0;11;55;50;1.000000
885;14:59;43;0;11;50;50;1.000000
931;15:46;43;0;11;55;50;1.000000
976;16:32;42;0;11;55;50;1.000000
1026;17:23;43;0;11;55;50;1.000000
1071;18:9;42;0;11;55;50;1.000000
1121;18:59;43;0;11;40;50;1.200000
1167;19:46;43;0;11;55;50;1.000000
1212;20:32;41;0;11;40;50;1.200000
1287;21:48;43;0;11;40;50;1.200000
1340;22:42;42;0;11;40;50;1.200000
1410;23:53;43;0;11;40;50;1.200000
1474;0:58;41;0;11;40;50;1.200000
1525;1:50;41;0;11;40;50;1.200000
1607;3:14;41;0;11;40;50;1.200000
1675;4:23;43;0;11;40;50;1.200000
1724;5:13;42;0;11;40;50;1.200000
1867;7:38;43;0;11;40;50;1.200000
1934;8:46;43;0;11;40;50;1.200000
1980;9:33;42;0;11;40;50;1.200000
2026;10:20;42;0;11;50;50;1.100000
2072;11:7;42;0;11;45;50;1.200000
2119;11:54;43;0;11;45;50;1.200000
2165;12:41;42;0;11;60;50;1.000000
2220;13:37;41;0;11;45;50;1.200000
2270;14:28;42;0;11;60;50;1.000000
2316;15:15;43;0;11;50;50;1.100000
2369;16:9;43;0;11;60;50;1.000000
2419;16:59;43;0;11;60;50;1.000000
2465;17:46;43;0;11;60;50;1.000000
2508;18:30;40;0;11;45;50;1.200000
2552;19:15;40;0;11;60;50;1.000000
2596;20:0;40;0;11;45;50;1.200000
2665;21:10;41;0;11;45;50;1.200000
2712;21:57;43;0;11;45;50;1.200000
2778;23:5;42;0;11;45;50;1.200000
2833;0:1;41;0;11;45;50;1.200000
2883;0:51;43;0;11;45;50;1.200000
2935;1:44;43;0;11;45;50;1.200000
2985;2:35;43;0;11;45;50;1.200000
3060;3:51;44;0;11;45;50;1.200000
3113;4:45;43;0;11;45;50;1.200000
3237;6:51;43;0;11;45;50;1.200000
3290;7:45;43;0;11;45;50;1.200000
3336;8:32;43;0;11;45;50;1.200000
3389;9:26;42;0;11;60;50;1.000000
3439;10:17;42;0;11;45;50;1.200000
3510;11:29;42;0;11;45;50;1.200000
3557;12:17;40;0;11;60;50;1.000000
3604;13:5;40;0;11;45;50;1.200000
3648;13:49;40;0;11;55;50;1.000000
3695;14:37;40;0;11;45;50;1.200000
3740;15:23;41;0;11;60;50;1.000000
3819;16:43;43;0;11;60;50;1.000000
3872;17:37;42;0;11;60;50;1.000000
3932;18:38;42;0;11;60;50;1.000000
3978;19:25;42;0;11;60;50;1.000000
4023;20:11;41;0;11;45;50;1.200000
4079;21:8;42;0;11;45;50;1.200000
4139;22:9;42;0;11;45;50;1.200000
4193;23:4;43;0;11;45;50;1.200000
4312;1:5;42;0;11;45;50;1.200000
4362;1:55;43;0;11;45;50;1.200000
4419;2:53;43;0;11;45;50;1.200000
4472;3:47;43;0;11;45;50;1.200000
4521;4:37;42;0;11;45;50;1.200000
4631;6:29;41;0;11;45;50;1.200000
4764;8:44;42;0;11;60;50;1.000000
4817;9:38;43;0;11;45;50;1.200000
4865;10:27;41;0;11;45;50;1.200000
4909;11:12;41;0;11;45;50;1.200000
4961;12:5;41;0;11;60;50;1.000000
5014;12:58;43;0;11;45;50;1.200000
5073;13:58;42;0;11;60;50;1.000000
5116;14:42;41;0;11;50;50;1.100000
5155;15:22;37;0;11;50;50;1.100000
5200;16:8;42;0;11;55;50;1.000000
5250;16:58;43;0;11;60;50;1.000000
5306;17:55;43;0;11;60;50;1.000000
5352;18:42;42;0;11;50;50;1.100000
5407;19:38;41;0;11;45;50;1.200000
5455;20:27;41;0;11;45;50;1.200000
5513;21:26;18;0;11;45;50;1.200000
5545;21:58;29;0;11;40;50;1.200000
5605;23:0;37;0;11;40;50;1.200000
5693;0:29;43;0;11;40;50;1.200000
5769;1:46;41;0;11;40;50;1.200000
5888;3:47;40;0;11;40;50;1.200000
5956;4:56;38;0;11;40;50;1.200000
6011;5:52;45;0;11;40;50;1.200000
6108;7:31;43;0;11;40;50;1.200000
6191;8:55;44;0;11;45;50;1.100000
6246;9:51;44;0;11;40;50;1.200000
6307;10:53;44;0;11;40;50;1.200000
6369;11:56;44;0;11;55;50;1.000000
6423;12:51;45;0;11;40;50;1.200000
6479;13:48;43;0;11;55;50;1.000000
6540;14:50;44;0;11;55;50;1.000000
6587;15:38;43;0;11;50;50;1.000000
6630;16:22;40;0;11;55;50;1.000000
6677;17:10;43;0;11;55;50;1.000000
6724;17:57;44;0;11;55;50;1.000000
6762;18:36;35;1;1;60;50;1.100000
6785;18:59;23;0;11;20;50;1.000000
6798;19:13;12;0;11;5;50;1.000000
6826;19:41;26;0;11;40;50;1.200000
6874;20:30;41;0;11;40;50;1.200000
6917;21:14;39;0;11;40;50;1.200000
6969;22:7;28;0;11;40;50;1.200000
7102;0:22;40;0;11;40;50;1.200000
7148;1:9;39;0;11;40;50;1.200000
7231;2:33;39;0;11;40;50;1.200000
7311;3:54;40;0;11;40;50;1.200000
7415;5:40;39;0;11;40;50;1.200000
7473;6:39;40;0;11;40;50;1.200000
7520;7:27;40;0;11;40;50;1.200000
7595;8:43;42;0;11;40;50;1.200000
7640;9:29;42;0;11;40;50;1.200000
7688;10:18;41;0;11;55;50;1.000000
7733;11:4;41;0;11;40;50;1.200000
7783;11:54;43;0;11;40;50;1.200000
7838;12:50;42;0;11;55;50;1.000000
7887;13:40;41;0;11;40;50;1.200000
7933;14:27;42;0;11;55;50;1.000000
7978;15:13;42;0;11;55;50;1.000000
8023;15:58;42;0;11;55;50;1.000000
8075;16:51;42;0;11;55;50;1.000000
8127;17:44;43;0;11;55;50;1.000000
8172;18:30;42;0;11;55;50;1.000000
8225;19:24;42;0;11;40;50;1.200000
8270;20:10;42;0;11;45;50;1.100000
8381;22:3;41;0;11;40;50;1.200000
8458;23:21;41;0;11;40;50;1.200000
8518;0:22;42;0;11;40;50;1.200000
8564;1:9;40;0;11;40;50;1.200000
8651;2:37;42;0;11;40;50;1.200000
8700;3:27;42;0;11;40;50;1.200000
8800;5:9;41;0;11;40;50;1.200000
8968;8:0;42;0;11;40;50;1.200000
9045;9:18;42;0;11;40;50;1.200000
9090;10:4;42;0;11;50;50;1.000000
9160;11:15;42;0;11;40;50;1.200000
9208;12:4;41;0;11;45;50;1.100000
9255;12:51;43;0;11;40;50;1.200000
9307;13:44;43;0;11;55;50;1.000000
9352;14:30;41;0;11;40;50;1.200000
9398;15:17;42;0;11;55;50;1.000000
9443;16:3;42;0;11;55;50;1.000000
9496;16:56;43;0;11;55;50;1.000000
9541;17:42;42;0;11;55;50;1.000000
9585;18:27;40;0;11;55;50;1.000000
9632;19:15;40;0;11;55;50;1.000000
9677;20:1;41;0;11;40;50;1.200000
9734;20:58;43;0;11;40;50;1.200000
9794;21:59;43;0;11;40;50;1.200000
9842;22:48;42;0;11;40;50;1.200000
9898;23:45;43;0;11;40;50;1.200000
9950;0:38;41;0;11;40;50;1.200000
10136;3:47;43;0;11;40;50;1.200000
10184;4:36;41;0;11;40;50;1.200000
10258;5:51;43;0;11;40;50;1.200000
10407;8:23;41;0;11;40;50;1.200000
10453;9:10;42;0;11;40;50;1.200000
10512;10:10;41;0;11;55;50;1.000000
10558;10:56;42;0;11;40;50;1.200000
10617;11:56;42;0;11;40;50;1.200000
10667;12:47;40;0;11;55;50;1.000000
10734;13:55;43;0;11;55;50;1.000000
10779;14:41;42;0;11;40;50;1.200000
10824;15:27;42;0;11;55;50;1.000000
10872;16:16;41;0;11;55;50;1.000000
10918;17:3;42;0;11;55;50;1.000000
10964;17:49;43;0;11;55;50;1.000000
11013;18:39;42;0;11;55;50;1.000000
11061;19:28;41;0;11;55;50;1.000000
11120;20:28;41;0;11;40;50;1.200000
11289;23:20;41;0;11;40;50;1.200000
11352;0:24;41;0;11;40;50;1.200000
11457;2:11;42;0;11;40;50;1.200000
11505;3:0;41;0;11;40;50;1.200000
11555;3:50;42;0;11;40;50;1.200000
11626;5:3;40;0;11;40;50;1.200000
11703;6:21;39;0;11;40;50;1.200000
11759;7:18;42;0;11;40;50;1.200000
11829;8:29;42;0;11;40;50;1.200000
11881;9:22;42;0;11;40;50;1.200000
11929;10:11;41;0;11;55;50;1.000000
11985;11:8;41;0;11;40;50;1.200000
12033;11:56;44;0;11;40;50;1.200000
12080;12:44;44;0;11;55;50;1.000000
12132;13:37;42;0;11;40;50;1.200000
12184;14:30;41;0;11;55;50;1.000000
12230;15:17;42;0;11;55;50;1.000000
12275;16:3;42;0;11;55;50;1.000000
12321;16:49;43;0;11;55;50;1.000000
12373;17:42;42;0;11;55;50;1.000000
12418;18:28;41;0;11;55;50;1.000000
12474;19:25;42;0;11;40;50;1.200000
12523;20:15;42;0;11;45;50;1.100000
12579;21:12;42;0;11;40;50;1.200000
12635;22:9;42;0;11;40;50;1.200000
12712;23:27;41;0;11;40;50;1.200000
12783;0:39;40;0;11;40;50;1.200000
12839;1:36;42;0;11;40;50;1.200000
12914;2:52;44;0;11;45;50;1.200000
