ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
356;0.065977;0.030000;507.840977;1.782000;1;0.771081;gr_sensing_SM_con03,
359;0.069701;0.030000;507.880678;1.782000;1;0.771081;gr_sensing_SM_con03,
363;0.074853;0.030000;507.925531;1.782000;1;0.771081;gr_sensing_SM_con03,
366;0.072046;0.030000;507.967577;1.782000;1;0.771081;gr_sensing_SM_con03,
370;0.079850;0.030000;508.017427;1.782000;1;0.771081;gr_sensing_SM_con03,
373;0.082632;0.030000;508.070059;1.782000;1;0.771081;gr_sensing_SM_con03,
376;0.083952;0.030000;508.124010;1.782000;1;0.771081;gr_sensing_SM_con03,
380;0.089240;0.030000;508.183250;1.782000;1;0.771081;gr_sensing_SM_con03,
383;0.090109;0.030000;508.243359;1.782000;1;0.771081;gr_sensing_SM_con03,
387;0.095954;0.030000;508.309314;1.782000;1;0.771081;gr_sensing_SM_con03,
390;0.100770;0.030000;508.380083;1.782000;1;0.771081;gr_sensing_SM_con03,
394;0.103755;0.030000;508.453839;1.782000;1;0.771081;gr_sensing_SM_con03,
397;0.108185;0.030000;508.532024;1.782000;1;0.771081;gr_sensing_SM_con03,
400;0.109234;0.030000;508.611258;1.782000;1;0.771081;gr_sensing_SM_con03,
404;0.114937;0.030000;508.696195;1.782000;1;0.771081;gr_sensing_SM_con03,
407;0.116688;0.030000;508.782883;1.782000;1;0.771081;gr_sensing_SM_con03,
411;0.119733;0.030000;508.872615;1.782000;1;0.771081;gr_sensing_SM_con03,
413;0.130351;0.030000;508.972966;1.782000;1;0.771081;gr_sensing_SM_con03,
416;0.127016;0.030000;509.069982;1.782000;1;0.771081;gr_sensing_SM_con03,
420;0.134083;0.030000;509.174064;1.782000;1;0.771081;gr_sensing_SM_con03,
423;0.151887;0.030000;509.295951;1.782000;1;0.771081;gr_sensing_SM_con03,
427;0.156756;0.030000;509.422707;1.782000;1;0.771081;gr_sensing_SM_con03,
430;0.158457;0.030000;509.551164;1.782000;1;0.771081;gr_sensing_SM_con03,
434;0.162318;0.030000;509.683482;1.782000;1;0.771081;gr_sensing_SM_con03,
