Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
0;0:0;0;0;0;0;60;1.000000
0;0:0;0;0;0;0;60;0.000000
109;1:50;79;0;16;30;60;1.000000
267;4:31;79;0;16;30;60;1.000000
461;7:48;80;0;16;30;60;1.100000
579;9:48;79;0;16;32;60;1.000000
673;11:24;80;0;16;32;60;1.000000
781;13:14;78;0;16;32;60;1.000000
881;14:55;85;0;17;32;60;1.000000
980;16:36;80;0;16;32;60;1.000000
1078;18:16;78;0;16;32;60;1.000000
1187;20:7;79;0;16;32;60;1.000000
1311;22:13;79;0;16;32;60;1.000000
1429;0:13;77;0;16;32;60;1.000000
1534;1:59;84;0;17;34;60;1.000000
1633;3:40;80;0;16;30;60;1.000000
1742;5:31;80;0;16;30;60;1.000000
1835;7:6;78;0;16;32;60;1.000000
1984;9:37;84;0;17;34;60;1.000000
2088;11:23;89;0;18;34;60;1.000000
2197;13:14;79;0;16;30;60;1.000000
2291;14:49;79;0;16;32;60;1.000000
2405;16:45;79;0;16;32;60;1.000000
2514;18:36;90;0;18;36;60;1.000000
2612;20:16;78;0;16;30;60;1.000000
2730;22:16;78;0;16;32;60;1.000000
2833;0:1;78;0;16;32;60;1.000000
2938;1:47;79;0;16;32;60;1.000000
3117;4:49;80;0;16;32;60;1.000000
3210;6:24;79;0;16;32;60;1.000000
3359;8:55;79;0;16;30;60;1.000000
3478;10:56;85;0;17;32;60;1.000000
3587;12:47;90;0;18;34;60;1.000000
3691;14:33;90;0;18;34;60;1.000000
3789;16:13;78;0;16;30;60;1.000000
3903;18:9;79;0;16;30;60;1.000000
4022;20:10;79;0;16;30;60;1.000000
4116;21:45;79;0;16;30;60;1.000000
4219;23:30;79;0;16;32;60;1.000000
4348;1:41;79;0;16;34;60;1.000000
