ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
0;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
5;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
10;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
15;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
20;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
25;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
30;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
35;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
40;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
45;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
50;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
55;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
59;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
64;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
69;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
74;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
79;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
84;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
89;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
94;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
99;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
104;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
109;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
114;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
118;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
124;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
129;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
134;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
139;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
144;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
149;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
154;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
159;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
164;0.000000;0.000000;5000.000000;75.000000;1;0.983333;gr_sensing_TC_con01,
169;0.000000;0.750000;4999.250000;75.000000;1;0.983333;gr_sensing_TC_con01,
174;0.000000;0.750000;4998.500000;75.000000;1;0.983333;gr_sensing_TC_con01,
178;0.000000;0.750000;4997.750000;75.000000;1;0.983333;gr_sensing_TC_con01,
183;0.000000;0.750000;4997.000000;75.000000;1;0.983333;gr_sensing_TC_con01,
188;0.000000;0.750000;4996.250000;75.000000;1;0.983333;gr_sensing_TC_con01,
193;0.000000;0.750000;4995.500000;75.000000;1;0.983333;gr_sensing_TC_con01,
198;0.000000;0.750000;4994.750000;75.000000;1;0.983333;gr_sensing_TC_con01,
203;0.000000;0.750000;4994.000000;75.000000;1;0.983333;gr_sensing_TC_con01,
208;0.000000;0.750000;4993.250000;75.000000;1;0.983333;gr_sensing_TC_con01,
213;0.000000;0.750000;4992.500000;0.000000;0;0.000000;
218;0.000000;0.000000;4992.500000;0.000000;0;0.000000;
223;0.000000;0.000000;4992.500000;0.000000;0;0.000000;
228;0.000000;0.000000;4992.500000;0.000000;0;0.000000;
233;0.000000;0.000000;4992.500000;0.000000;0;0.000000;
237;0.000000;0.000000;4992.500000;0.000000;0;0.000000;
242;0.000000;0.000000;4992.500000;0.000000;0;0.000000;
247;0.000000;0.000000;4992.500000;0.000000;0;0.000000;
252;0.000000;0.000000;4992.500000;0.000000;0;0.000000;
257;0.000000;0.000000;4992.500000;0.000000;0;0.000000;
262;0.000000;0.000000;4992.500000;0.000000;0;0.000000;
267;0.000000;0.000000;4992.500000;335.496000;1;0.858654;gr_sensing_LC_con02,
272;0.000000;12.000000;4980.500000;335.496000;1;0.858654;gr_sensing_LC_con02,
277;0.000000;12.000000;4968.500000;335.496000;1;0.858654;gr_sensing_LC_con02,
282;0.000000;12.000000;4956.500000;0.000000;0;0.000000;
287;0.000000;0.000000;4956.500000;0.000000;0;0.000000;
292;0.000000;0.000000;4956.500000;0.000000;0;0.000000;
296;0.000000;0.000000;4956.500000;0.000000;0;0.000000;
301;0.000000;0.000000;4956.500000;0.000000;0;0.000000;
306;0.000000;0.000000;4956.500000;0.000000;0;0.000000;
311;0.000000;0.000000;4956.500000;0.000000;0;0.000000;
