Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
0;0:0;0;0;0;0;45;1.000000
0;0:0;0;0;0;0;45;0.000000
114;1:55;15;0;4;30;45;1.000000
154;2:36;15;0;4;30;45;1.000000
277;4:41;15;0;4;45;45;1.000000
391;6:37;15;0;4;45;45;1.000000
455;7:42;15;0;4;0;45;1.000000
495;8:23;15;0;4;30;45;1.000000
539;9:8;19;0;5;45;45;1.000000
574;9:43;15;0;4;0;45;1.000000
608;10:18;15;0;4;0;45;1.000000
668;11:19;20;0;5;45;45;1.000000
732;12:24;15;0;4;30;45;1.000000
767;12:59;15;0;4;30;45;1.000000
801;13:34;15;0;4;15;45;1.000000
850;14:24;15;0;4;0;45;1.000000
890;15:5;19;0;5;0;45;1.100000
954;16:10;19;0;5;45;45;1.000000
995;16:51;15;0;4;30;45;1.000000
1039;17:36;15;0;4;30;45;1.000000
1078;18:16;19;0;5;45;45;1.000000
1118;18:56;15;0;4;15;45;1.000000
1163;19:42;15;0;4;30;45;1.000000
1257;21:18;20;0;5;45;45;1.000000
1370;23:13;18;0;5;45;45;1.000000
1429;0:13;19;0;5;0;45;1.100000
1519;1:44;15;0;4;30;45;1.000000
1589;2:55;16;0;4;30;45;1.000000
1628;3:35;15;0;4;30;45;1.000000
1707;4:55;15;0;4;0;45;1.000000
1767;5:56;15;0;4;15;45;1.000000
1816;6:46;15;0;4;0;45;1.000000
1866;7:37;16;0;4;30;45;1.000000
1905;8:17;15;0;4;30;45;1.000000
1959;9:12;19;0;5;45;45;1.000000
2004;9:57;15;0;4;30;45;1.000000
2083;11:18;19;0;5;45;45;1.000000
2123;11:58;15;0;4;30;45;1.000000
2158;12:34;15;0;4;30;45;1.000000
2222;13:39;15;0;4;15;45;1.000000
2261;14:19;19;0;5;45;45;1.000000
2310;15:9;19;0;5;45;45;1.000000
2370;16:10;19;0;5;45;45;1.000000
2405;16:45;15;0;4;0;45;1.000000
2460;17:41;15;0;4;30;45;1.000000
2494;18:16;15;0;4;30;45;1.000000
2529;18:51;15;0;4;30;45;1.000000
2568;19:31;15;0;4;30;45;1.000000
2612;20:16;19;0;5;45;45;1.000000
2670;21:15;18;0;5;45;45;1.000000
2705;21:50;15;0;4;30;45;1.000000
2779;23:6;19;0;5;45;45;1.000000
2928;1:37;15;0;4;0;45;1.000000
2967;2:17;19;0;5;45;45;1.000000
3057;3:48;15;0;4;0;45;1.000000
3136;5:9;19;0;5;45;45;1.000000
3205;6:19;19;0;5;0;45;1.100000
3254;7:9;19;0;5;45;45;1.000000
3314;8:10;19;0;5;45;45;1.000000
3359;8:55;15;0;4;0;45;1.000000
3404;9:41;16;0;4;0;45;1.000000
3443;10:21;15;0;4;0;45;1.000000
3487;11:6;19;0;5;0;45;1.100000
3532;11:51;15;0;4;0;45;1.000000
3582;12:42;15;0;4;30;45;1.000000
3621;13:22;15;0;4;0;45;1.000000
3656;13:57;15;0;4;30;45;1.000000
3701;14:43;16;0;4;0;45;1.000000
3740;15:23;15;0;4;30;45;1.000000
3789;16:13;19;0;5;45;45;1.000000
3834;16:58;15;0;4;30;45;1.000000
3874;17:39;16;0;4;30;45;1.000000
3918;18:24;15;0;4;0;45;1.000000
3962;19:9;19;0;5;0;45;1.100000
3997;19:44;15;0;4;0;45;1.000000
4037;20:25;15;0;4;30;45;1.000000
4091;21:20;20;0;5;45;45;1.000000
4160;22:30;15;0;4;30;45;1.000000
4204;23:15;19;0;5;45;45;1.000000
4333;1:26;15;0;4;0;45;1.000000
