ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
0;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
5;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
10;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
15;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
20;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
25;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
30;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
35;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
40;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
45;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
50;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
55;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
59;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
64;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
69;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
74;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
79;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
84;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
89;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
94;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
99;0.000000;0.000000;2500.000000;0.000000;0;0.000000;
104;0.000000;0.000000;2500.000000;180.000000;1;0.910000;gr_sensing_LC_con02,
109;0.000000;12.000000;2488.000000;180.000000;1;0.910000;gr_sensing_LC_con02,
115;0.000000;12.000000;2476.000000;180.000000;1;0.910000;gr_sensing_LC_con02,
119;0.000000;12.000000;2464.000000;0.000000;0;0.000000;
124;0.000000;0.000000;2464.000000;0.000000;0;0.000000;
129;0.000000;0.000000;2464.000000;0.000000;0;0.000000;
134;0.000000;0.000000;2464.000000;0.000000;0;0.000000;
139;0.000000;0.000000;2464.000000;0.000000;0;0.000000;
144;0.000000;0.000000;2464.000000;177.408000;1;0.909670;gr_sensing_LC_con02,
149;0.000000;12.000000;2452.000000;177.408000;1;0.909670;gr_sensing_LC_con02,
154;0.000000;12.000000;2440.000000;177.408000;1;0.909670;gr_sensing_LC_con02,
159;0.000000;12.000000;2428.000000;0.000000;0;0.000000;
164;0.000000;0.000000;2428.000000;0.000000;0;0.000000;
169;0.000000;0.000000;2428.000000;0.000000;0;0.000000;
174;0.000000;0.000000;2428.000000;0.000000;0;0.000000;
178;0.000000;0.000000;2428.000000;0.000000;0;0.000000;
183;0.000000;0.000000;2428.000000;0.000000;0;0.000000;
188;0.000000;0.000000;2428.000000;0.000000;0;0.000000;
193;0.000000;0.000000;2428.000000;43.704000;1;0.977332;gr_sensing_SM_con03,
198;0.000000;0.300000;2427.700000;43.704000;1;0.977332;gr_sensing_SM_con03,
203;0.000000;0.300000;2427.400000;43.704000;1;0.977332;gr_sensing_SM_con03,
208;0.000000;0.300000;2427.100000;43.704000;1;0.977332;gr_sensing_SM_con03,
213;0.000000;0.300000;2426.800000;43.704000;1;0.977332;gr_sensing_SM_con03,
218;0.000000;0.300000;2426.500000;43.704000;1;0.977332;gr_sensing_SM_con03,
223;0.000000;0.300000;2426.200000;43.704000;1;0.977332;gr_sensing_SM_con03,
228;0.000000;0.300000;2425.900000;43.704000;1;0.977332;gr_sensing_SM_con03,
233;0.000000;0.300000;2425.600000;43.704000;1;0.977332;gr_sensing_SM_con03,
237;0.000000;0.300000;2425.300000;43.704000;1;0.977332;gr_sensing_SM_con03,
242;0.000000;0.300000;2425.000000;43.704000;1;0.977332;gr_sensing_SM_con03,
247;0.000000;0.300000;2424.700000;43.704000;1;0.977332;gr_sensing_SM_con03,
252;0.000000;0.300000;2424.400000;43.704000;1;0.977332;gr_sensing_SM_con03,
257;0.000000;0.300000;2424.100000;43.704000;1;0.977332;gr_sensing_SM_con03,
262;0.000000;0.300000;2423.800000;43.704000;1;0.977332;gr_sensing_SM_con03,
267;0.000000;0.300000;2423.500000;43.704000;1;0.977332;gr_sensing_SM_con03,
272;0.000000;0.300000;2423.200000;0.000000;0;0.000000;
277;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
282;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
287;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
292;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
296;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
301;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
306;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
312;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
317;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
322;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
327;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
332;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
337;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
342;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
347;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
352;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
356;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
361;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
366;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
371;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
376;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
381;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
386;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
391;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
396;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
401;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
406;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
411;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
415;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
420;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
425;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
430;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
436;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
441;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
446;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
451;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
456;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
461;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
466;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
471;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
475;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
480;0.000000;0.000000;2423.200000;0.000000;0;0.000000;
485;0.000000;0.000000;2423.200000;162.839040;1;0.848662;gr_sensing_LC_con02,
490;0.000000;12.000000;2411.200000;162.839040;1;0.848662;gr_sensing_LC_con02,
495;0.000000;12.000000;2399.200000;162.839040;1;0.848662;gr_sensing_LC_con02,
500;0.000000;12.000000;2387.200000;0.000000;0;0.000000;
505;0.000000;0.000000;2387.200000;0.000000;0;0.000000;
510;0.000000;0.000000;2387.200000;0.000000;0;0.000000;
515;0.000000;0.000000;2387.200000;0.000000;0;0.000000;
520;0.000000;0.000000;2387.200000;0.000000;0;0.000000;
525;0.000000;0.000000;2387.200000;160.419840;1;0.848329;gr_sensing_LC_con02,
530;0.000000;12.000000;2375.200000;160.419840;1;0.848329;gr_sensing_LC_con02,
534;0.000000;12.000000;2363.200000;160.419840;1;0.848329;gr_sensing_LC_con02,
539;0.000000;12.000000;2351.200000;0.000000;0;0.000000;
544;0.000000;0.000000;2351.200000;0.000000;0;0.000000;
549;0.000000;0.000000;2351.200000;0.000000;0;0.000000;
554;0.000000;0.000000;2351.200000;0.000000;0;0.000000;
559;0.000000;0.000000;2351.200000;0.000000;0;0.000000;
564;0.000000;0.000000;2351.200000;34.562640;1;0.961330;gr_sensing_TC_con01,
569;0.000000;0.750000;2350.450000;34.562640;1;0.961330;gr_sensing_TC_con01,
574;0.000000;0.750000;2349.700000;34.562640;1;0.961330;gr_sensing_TC_con01,
579;0.000000;0.750000;2348.950000;34.562640;1;0.961330;gr_sensing_TC_con01,
584;0.000000;0.750000;2348.200000;34.562640;1;0.961330;gr_sensing_TC_con01,
589;0.000000;0.750000;2347.450000;34.562640;1;0.961330;gr_sensing_TC_con01,
593;0.000000;0.750000;2346.700000;34.562640;1;0.961330;gr_sensing_TC_con01,
598;0.000000;0.750000;2345.950000;34.562640;1;0.961330;gr_sensing_TC_con01,
603;0.000000;0.750000;2345.200000;34.562640;1;0.961330;gr_sensing_TC_con01,
608;0.000000;0.750000;2344.450000;34.562640;1;0.961330;gr_sensing_TC_con01,
613;0.000000;0.750000;2343.700000;0.000000;0;0.000000;
618;0.000000;0.000000;2343.700000;0.000000;0;0.000000;
623;0.000000;0.000000;2343.700000;0.000000;0;0.000000;
628;0.000000;0.000000;2343.700000;0.000000;0;0.000000;
633;0.000000;0.000000;2343.700000;0.000000;0;0.000000;
638;0.000000;0.000000;2343.700000;0.000000;0;0.000000;
643;0.000000;0.000000;2343.700000;0.000000;0;0.000000;
648;0.000000;0.000000;2343.700000;0.000000;0;0.000000;
652;0.000000;0.000000;2343.700000;157.496640;1;0.847909;gr_sensing_LC_con02,
658;0.000000;12.000000;2331.700000;157.496640;1;0.847909;gr_sensing_LC_con02,
663;0.000000;12.000000;2319.700000;157.496640;1;0.847909;gr_sensing_LC_con02,
668;0.000000;12.000000;2307.700000;0.000000;0;0.000000;
673;0.000000;0.000000;2307.700000;0.000000;0;0.000000;
678;0.000000;0.000000;2307.700000;0.000000;0;0.000000;
683;0.000000;0.000000;2307.700000;0.000000;0;0.000000;
688;0.000000;0.000000;2307.700000;0.000000;0;0.000000;
693;0.000000;0.000000;2307.700000;0.000000;0;0.000000;
698;0.000000;0.000000;2307.700000;0.000000;0;0.000000;
703;0.000000;0.000000;2307.700000;0.000000;0;0.000000;
708;0.000000;0.000000;2307.700000;0.000000;0;0.000000;
712;0.000000;0.000000;2307.700000;0.000000;0;0.000000;
717;0.000000;0.000000;2307.700000;0.000000;0;0.000000;
722;0.000000;0.000000;2307.700000;155.077440;1;0.847546;gr_sensing_LC_con02,
727;0.000000;12.000000;2295.700000;155.077440;1;0.847546;gr_sensing_LC_con02,
732;0.000000;12.000000;2283.700000;155.077440;1;0.847546;gr_sensing_LC_con02,
737;0.000000;12.000000;2271.700000;0.000000;0;0.000000;
742;0.000000;0.000000;2271.700000;0.000000;0;0.000000;
747;0.000000;0.000000;2271.700000;0.000000;0;0.000000;
752;0.000000;0.000000;2271.700000;0.000000;0;0.000000;
757;0.000000;0.000000;2271.700000;163.562400;1;0.907681;gr_sensing_LC_con02,
762;0.000000;12.000000;2259.700000;163.562400;1;0.907681;gr_sensing_LC_con02,
767;0.000000;12.000000;2247.700000;163.562400;1;0.907681;gr_sensing_LC_con02,
771;0.000000;12.000000;2235.700000;0.000000;0;0.000000;
776;0.000000;0.000000;2235.700000;0.000000;0;0.000000;
781;0.000000;0.000000;2235.700000;0.000000;0;0.000000;
786;0.000000;0.000000;2235.700000;0.000000;0;0.000000;
791;0.000000;0.000000;2235.700000;0.000000;0;0.000000;
796;0.000000;0.000000;2235.700000;0.000000;0;0.000000;
801;0.000000;0.000000;2235.700000;39.907245;1;0.968675;gr_sensing_SM_con03,
806;0.000000;0.300000;2235.400000;39.907245;1;0.968675;gr_sensing_SM_con03,
811;0.000000;0.300000;2235.100000;39.907245;1;0.968675;gr_sensing_SM_con03,
816;0.000000;0.300000;2234.800000;39.907245;1;0.968675;gr_sensing_SM_con03,
821;0.000000;0.300000;2234.500000;39.907245;1;0.968675;gr_sensing_SM_con03,
826;0.000000;0.300000;2234.200000;39.907245;1;0.968675;gr_sensing_SM_con03,
830;0.000000;0.300000;2233.900000;39.907245;1;0.968675;gr_sensing_SM_con03,
835;0.000000;0.300000;2233.600000;39.907245;1;0.968675;gr_sensing_SM_con03,
840;0.000000;0.300000;2233.300000;39.907245;1;0.968675;gr_sensing_SM_con03,
846;0.000000;0.300000;2233.000000;39.907245;1;0.968675;gr_sensing_SM_con03,
851;0.000000;0.300000;2232.700000;39.907245;1;0.968675;gr_sensing_SM_con03,
856;0.000000;0.300000;2232.400000;39.907245;1;0.968675;gr_sensing_SM_con03,
861;0.000000;0.300000;2232.100000;39.907245;1;0.968675;gr_sensing_SM_con03,
866;0.000000;0.300000;2231.800000;39.907245;1;0.968675;gr_sensing_SM_con03,
871;0.000000;0.300000;2231.500000;39.907245;1;0.968675;gr_sensing_SM_con03,
876;0.000000;0.300000;2231.200000;39.907245;1;0.968675;gr_sensing_SM_con03,
881;0.000000;0.300000;2230.900000;39.907245;1;0.968675;gr_sensing_SM_con03,
885;0.000000;0.300000;2230.600000;0.000000;0;0.000000;
890;0.000000;0.000000;2230.600000;0.000000;0;0.000000;
