ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
0;0.000000;0.000000;510.000000;0.000000;0;0.000000;
4;0.000000;0.000000;510.000000;0.000000;0;0.000000;
7;0.000000;0.000000;510.000000;0.000000;0;0.000000;
11;0.000000;0.000000;510.000000;0.000000;0;0.000000;
14;0.000000;0.000000;510.000000;0.000000;0;0.000000;
18;0.000000;0.000000;510.000000;0.000000;0;0.000000;
21;0.000000;0.000000;510.000000;0.000000;0;0.000000;
25;0.000000;0.000000;510.000000;0.000000;0;0.000000;
28;0.000000;0.000000;510.000000;0.000000;0;0.000000;
32;0.000000;0.000000;510.000000;4.600000;1;0.460000;gr_sensing_LC_con02,
35;0.000000;0.500000;509.500000;4.600000;1;0.460000;gr_sensing_LC_con02,
39;0.000000;0.500000;509.000000;4.600000;1;0.460000;gr_sensing_LC_con02,
42;0.000000;0.500000;508.500000;4.600000;1;0.460000;gr_sensing_LC_con02,
46;0.000000;0.500000;508.000000;4.600000;1;0.460000;gr_sensing_LC_con02,
50;0.000000;0.500000;507.500000;4.600000;1;0.460000;gr_sensing_LC_con02,
53;0.000000;0.500000;507.000000;4.600000;1;0.460000;gr_sensing_LC_con02,
57;0.000000;0.500000;506.500000;4.600000;1;0.460000;gr_sensing_LC_con02,
59;0.000000;0.500000;506.000000;4.600000;1;0.460000;gr_sensing_LC_con02,
63;0.000000;0.500000;505.500000;4.600000;1;0.460000;gr_sensing_LC_con02,
66;0.000000;0.500000;505.000000;4.600000;1;0.460000;gr_sensing_LC_con02,
70;0.000000;0.500000;504.500000;4.600000;1;0.460000;gr_sensing_LC_con02,
73;0.000000;0.000000;504.500000;0.000000;0;0.000000;
77;0.000000;0.000000;504.500000;0.000000;0;0.000000;
80;0.000000;0.000000;504.500000;0.000000;0;0.000000;
83;0.000000;0.000000;504.500000;0.000000;0;0.000000;
87;0.000000;0.000000;504.500000;0.000000;0;0.000000;
90;0.000000;0.000000;504.500000;0.000000;0;0.000000;
94;0.000000;0.000000;504.500000;0.000000;0;0.000000;
97;0.000000;0.000000;504.500000;0.000000;0;0.000000;
101;0.000000;0.000000;504.500000;0.000000;0;0.000000;
104;0.000000;0.000000;504.500000;0.000000;0;0.000000;
108;0.000000;0.000000;504.500000;0.000000;0;0.000000;
111;0.000000;0.000000;504.500000;0.000000;0;0.000000;
114;0.000000;0.000000;504.500000;0.000000;0;0.000000;
118;0.000000;0.000000;504.500000;0.000000;0;0.000000;
120;0.000000;0.000000;504.500000;0.000000;0;0.000000;
124;0.000000;0.000000;504.500000;0.000000;0;0.000000;
127;0.000000;0.000000;504.500000;0.000000;0;0.000000;
130;0.000000;0.500000;504.000000;4.100000;1;0.072889;gr_sensing_LC_con02,
134;0.000000;0.500000;503.500000;4.100000;1;0.072889;gr_sensing_LC_con02,
137;0.000000;0.500000;503.000000;4.100000;1;0.072889;gr_sensing_LC_con02,
140;0.000000;0.500000;502.500000;4.100000;1;0.072889;gr_sensing_LC_con02,
144;0.000000;0.500000;502.000000;4.100000;1;0.072889;gr_sensing_LC_con02,
