Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
0;0:0;0;0;0;0;60;1.000000
0;0:0;0;0;0;0;60;0.000000
242;4:6;210;0;61;61;60;1.000000
502;8:30;215;0;61;62;60;1.000000
719;12:11;214;0;61;62;60;1.000000
944;15:59;214;0;61;61;60;1.000000
1158;19:37;211;0;61;61;60;1.000000
1392;23:35;217;0;61;61;60;1.000000
1636;3:43;220;0;61;61;60;1.000000
1904;8:16;219;0;61;61;60;1.000000
2119;11:54;211;0;61;61;60;1.000000
2342;15:41;219;0;61;62;60;1.000000
2564;19:27;219;0;61;61;60;1.000000
2793;23:20;219;0;61;61;60;1.000000
3088;4:20;213;0;61;61;60;1.000000
3331;8:27;212;0;61;61;60;1.000000
3559;12:19;217;0;61;61;60;1.000000
3778;16:2;216;0;61;61;60;1.000000
4007;19:54;218;0;61;61;60;1.000000
4222;23:33;212;0;61;61;60;1.000000
4514;4:30;215;0;61;61;60;1.000000
4797;9:18;216;0;61;61;60;1.000000
5016;13:1;216;0;61;61;60;1.000000
5233;16:41;214;0;61;61;60;1.000000
5451;20:23;215;0;61;61;60;1.000000
5711;0:47;218;0;61;61;60;1.000000
5943;4:43;218;0;61;61;60;1.000000
6226;9:31;212;0;61;61;60;1.000000
6451;13:20;215;0;61;61;60;1.000000
6673;17:6;219;0;61;61;60;1.000000
6906;21:3;219;0;61;61;60;1.000000
7164;1:25;218;0;61;61;60;1.000000
7377;5:2;209;0;61;61;60;1.000000
7709;10:39;219;0;61;62;60;1.000000
7932;14:26;220;0;61;62;60;1.000000
8154;18:12;219;0;61;62;60;1.000000
8380;22:2;212;0;61;62;60;1.000000
8636;2:22;219;0;61;62;60;1.000000
8888;6:38;219;0;61;62;60;1.000000
9114;10:28;219;0;61;62;60;1.000000
9338;14:16;213;0;61;62;60;1.000000
9566;18:8;214;0;61;62;60;1.000000
9796;22:2;220;0;61;62;60;1.000000
10041;2:11;219;0;61;62;60;1.000000
10264;5:57;220;0;61;62;60;1.000000
10440;8:56;170;0;61;62;60;1.000000
10655;12:35;206;0;61;62;60;1.000000
10870;16:14;212;0;61;62;60;1.000000
11090;19:57;217;0;61;62;60;1.000000
11358;0:30;216;0;61;62;60;1.000000
11592;4:28;213;0;61;62;60;1.000000
11832;8:32;219;0;61;62;60;1.000000
12054;12:18;218;0;61;62;60;1.000000
12280;16:8;218;0;61;61;60;1.000000
12494;19:45;211;0;61;61;60;1.000000
12722;23:37;217;0;61;61;60;1.000000
12993;4:13;219;0;61;61;60;1.000000
13261;8:45;218;0;61;61;60;1.000000
13483;12:31;215;0;61;61;60;1.000000
13702;16:14;213;0;61;61;60;1.000000
13925;20:1;219;0;61;61;60;1.000000
14148;23:47;219;0;61;61;60;1.000000
14419;4:23;218;0;61;61;60;1.000000
14766;10:16;214;0;61;61;60;1.000000
14995;14:9;219;0;61;61;60;1.000000
15225;18:3;219;0;61;61;60;1.000000
15452;21:53;220;0;61;62;60;1.000000
15672;1:37;210;0;61;62;60;1.000000
16001;7:12;217;0;61;62;60;1.000000
16231;11:6;219;0;61;62;60;1.000000
16465;15:4;219;0;61;62;60;1.000000
16681;18:43;213;0;61;62;60;1.000000
16901;22:27;216;0;61;62;60;1.000000
17227;3:58;220;0;61;62;60;1.000000
17453;7:48;220;0;61;62;60;1.000000
17683;11:42;217;0;61;62;60;1.000000
17897;15:20;211;0;61;62;60;1.000000
18137;19:24;218;0;61;62;60;1.000000
18374;23:25;218;0;61;62;60;1.000000
18763;6:1;213;0;61;62;60;1.000000
18996;9:57;216;0;61;62;60;1.000000
19219;13:44;220;0;61;62;60;1.000000
19445;17:34;219;0;61;62;60;1.000000
19666;21:19;218;0;61;62;60;1.000000
19942;2:0;210;0;61;62;60;1.000000
20177;5:58;220;0;61;62;60;1.000000
20406;9:51;220;0;61;62;60;1.000000
20650;13:59;220;0;61;62;60;1.000000
20879;17:52;212;0;61;62;60;1.000000
21101;21:38;215;0;61;62;60;1.000000
21336;1:37;220;0;61;62;60;1.000000
21756;8:44;220;0;61;62;60;1.000000
21969;12:21;209;0;61;62;60;1.000000
22198;16:14;218;0;61;62;60;1.000000
22424;20:4;219;0;61;62;60;1.000000
22700;0:44;220;0;61;62;60;1.000000
22971;5:20;212;0;61;61;60;1.000000
23201;9:14;216;0;61;61;60;1.000000
23424;13:1;219;0;61;62;60;1.000000
23646;16:46;219;0;61;62;60;1.000000
23872;20:36;218;0;61;62;60;1.000000
24099;0:27;209;0;61;61;60;1.000000
24351;4:43;220;0;61;61;60;1.000000
24629;9:26;218;0;61;61;60;1.000000
24855;13:16;218;0;61;61;60;1.000000
25080;17:5;211;0;61;61;60;1.000000
25336;21:25;218;0;61;61;60;1.000000
25561;1:14;218;0;61;61;60;1.000000
25756;4:32;156;0;61;62;60;1.000000
25980;8:20;200;0;61;61;60;1.000000
26197;12:1;213;0;61;61;60;1.000000
26412;15:39;212;0;61;61;60;1.000000
26632;19:23;216;0;61;61;60;1.000000
26848;23:3;213;0;61;61;60;1.000000
27086;3:5;210;0;61;61;60;1.000000
27309;6:51;219;0;61;61;60;1.000000
27535;10:41;218;0;61;61;60;1.000000
27753;14:23;211;0;61;61;60;1.000000
27976;18:10;213;0;61;61;60;1.000000
28202;21:59;212;0;61;61;60;1.000000
28434;1:55;218;0;61;61;60;1.000000
