Ticks;Time;Duration;State;Cycles;Updates;Expected;Reward
0;0:0;0;0;0;0;50;1.000000
0;0:0;0;0;0;0;50;0.000000
70;1:11;42;0;11;55;50;1.000000
157;2:39;39;0;11;45;50;1.200000
242;4:6;40;0;11;40;50;1.200000
287;4:51;42;0;11;40;50;1.200000
349;5:54;42;0;11;40;50;1.200000
516;8:44;43;0;11;40;50;1.200000
575;9:44;42;0;11;45;50;1.200000
620;10:30;41;0;11;50;50;1.000000
664;11:15;40;0;11;45;50;1.200000
712;12:4;41;0;11;45;50;1.200000
758;12:50;42;0;11;55;50;1.000000
813;13:46;42;0;11;45;50;1.200000
862;14:36;42;0;11;55;50;1.000000
914;15:29;41;0;11;55;50;1.000000
957;16:13;39;0;11;55;50;1.000000
1001;16:57;40;0;11;55;50;1.000000
1042;17:39;38;0;11;60;50;1.000000
1087;18:25;41;0;11;55;50;1.000000
1133;19:12;42;0;11;40;50;1.200000
1189;20:9;42;0;11;45;50;1.100000
1257;21:18;40;0;11;40;50;1.200000
1332;22:34;42;0;11;40;50;1.200000
1395;23:38;41;0;11;40;50;1.200000
1491;1:16;43;0;11;40;50;1.200000
1555;2:21;43;0;11;40;50;1.200000
1611;3:18;42;0;11;40;50;1.200000
1667;4:15;42;0;11;40;50;1.200000
1724;5:13;42;0;11;45;50;1.200000
1777;6:7;42;0;11;45;50;1.200000
1887;7:58;43;0;11;45;50;1.200000
1937;8:49;44;0;11;45;50;1.200000
1982;9:35;42;0;11;45;50;1.200000
2032;10:26;40;0;11;55;50;1.000000
2079;11:14;40;0;11;45;50;1.200000
2126;12:2;41;0;11;45;50;1.200000
2179;12:55;43;0;11;55;50;1.000000
2225;13:42;42;0;11;45;50;1.200000
2285;14:43;43;0;11;55;50;1.000000
2349;15:48;44;0;11;55;50;1.000000
2395;16:35;43;0;11;60;50;1.000000
2440;17:21;42;0;11;55;50;1.000000
2490;18:12;43;0;11;55;50;1.000000
2553;19:16;42;0;11;55;50;1.000000
2599;20:3;42;0;11;45;50;1.200000
2666;21:11;42;0;11;45;50;1.200000
2715;22:1;42;0;11;45;50;1.200000
2805;23:32;43;0;11;45;50;1.200000
2872;0:40;42;0;11;45;50;1.200000
2937;1:46;42;0;11;45;50;1.200000
2986;2:36;42;0;11;45;50;1.200000
3071;4:3;40;0;11;45;50;1.200000
3159;5:32;40;0;11;45;50;1.200000
3227;6:41;41;0;11;45;50;1.200000
3290;7:45;42;0;11;55;50;1.000000
3342;8:38;42;0;11;45;50;1.200000
3392;9:29;43;0;11;45;50;1.200000
3444;10:22;42;0;11;45;50;1.200000
3497;11:16;42;0;11;55;50;1.000000
3542;12:2;42;0;11;45;50;1.200000
3588;12:48;43;0;11;45;50;1.200000
3637;13:38;42;0;11;55;50;1.000000
3696;14:38;41;0;11;55;50;1.000000
3741;15:24;41;0;11;50;50;1.000000
3787;16:11;43;0;11;60;50;1.000000
3833;16:57;43;0;11;55;50;1.000000
3878;17:43;43;0;11;55;50;1.000000
3930;18:36;41;0;11;50;50;1.000000
3979;19:26;42;0;11;45;50;1.200000
4024;20:12;42;0;11;45;50;1.200000
4072;21:1;41;0;11;40;50;1.200000
4151;22:21;41;0;11;45;50;1.200000
4219;23:30;40;0;11;45;50;1.200000
4396;2:30;41;0;11;45;50;1.200000
4463;3:38;42;0;11;45;50;1.200000
4526;4:42;42;0;11;45;50;1.200000
4575;5:32;42;0;11;45;50;1.200000
4642;6:40;42;0;11;45;50;1.200000
4687;7:26;41;0;11;45;50;1.200000
4732;8:12;42;0;11;55;50;1.000000
4778;8:58;43;0;11;45;50;1.200000
4830;9:51;43;0;11;45;50;1.200000
4882;10:44;43;0;11;45;50;1.200000
4927;11:30;42;0;11;60;50;1.000000
4989;12:33;42;0;11;45;50;1.200000
5038;13:23;42;0;11;50;50;1.000000
5084;14:10;42;0;11;45;50;1.200000
5129;14:55;42;0;11;55;50;1.000000
5173;15:40;41;0;11;55;50;1.000000
5216;16:24;40;0;11;55;50;1.000000
5264;17:13;41;0;11;55;50;1.000000
5320;18:10;42;0;11;55;50;1.000000
5382;19:13;42;0;11;55;50;1.000000
5428;19:59;42;0;11;45;50;1.200000
5565;22:19;42;0;11;45;50;1.200000
5617;23:12;41;0;11;45;50;1.200000
5681;0:17;42;0;11;45;50;1.200000
5747;1:24;42;0;11;45;50;1.200000
5817;2:35;42;0;11;45;50;1.200000
5867;3:26;43;0;11;45;50;1.200000
5945;4:45;43;0;11;45;50;1.200000
5990;5:31;42;0;11;45;50;1.200000
6067;6:49;42;0;11;45;50;1.200000
6122;7:45;42;0;11;45;50;1.200000
6177;8:41;41;0;11;55;50;1.000000
6227;9:32;40;0;11;45;50;1.200000
6274;10:20;40;0;11;45;50;1.200000
6318;11:5;41;0;11;50;50;1.100000
6364;11:51;43;0;11;45;50;1.200000
6417;12:45;43;0;11;45;50;1.200000
6474;13:43;43;0;11;60;50;1.000000
6519;14:29;42;0;11;50;50;1.100000
6565;15:16;42;0;11;45;50;1.200000
6610;16:2;42;0;11;60;50;1.000000
6661;16:53;43;0;11;60;50;1.000000
6710;17:43;43;0;11;60;50;1.000000
6756;18:30;42;0;11;60;50;1.000000
6834;19:49;43;0;11;60;50;1.000000
6883;20:39;42;0;11;45;50;1.200000
6929;21:26;42;0;11;45;50;1.200000
7018;22:56;43;0;11;45;50;1.200000
7067;23:46;43;0;11;45;50;1.200000
7134;0:54;43;0;11;45;50;1.200000
7203;2:5;41;0;11;45;50;1.200000
7281;3:24;40;0;11;45;50;1.200000
7324;4:8;40;0;11;45;50;1.200000
7375;5:0;41;0;11;45;50;1.200000
7425;5:50;43;0;11;45;50;1.200000
7488;6:54;42;0;11;45;50;1.200000
7598;8:46;43;0;11;45;50;1.200000
7644;9:33;42;0;11;45;50;1.200000
7692;10:22;41;0;11;60;50;1.000000
7738;11:9;42;0;11;45;50;1.200000
7795;12:7;42;0;11;45;50;1.200000
7842;12:54;43;0;11;60;50;1.000000
7894;13:47;42;0;11;45;50;1.200000
7941;14:35;43;0;11;60;50;1.000000
7986;15:21;42;0;11;50;50;1.100000
8036;16:12;42;0;11;60;50;1.000000
8085;17:2;42;0;11;60;50;1.000000
8135;17:52;43;0;11;60;50;1.000000
8181;18:39;42;0;11;45;50;1.200000
8234;19:33;42;0;11;60;50;1.000000
8278;20:18;39;0;11;45;50;1.200000
8325;21:6;40;0;11;45;50;1.200000
8369;21:50;41;0;11;45;50;1.200000
8451;23:14;42;0;11;45;50;1.200000
8543;0:47;43;0;11;45;50;1.200000
8617;2:3;43;0;11;45;50;1.200000
8671;2:57;44;0;11;45;50;1.200000
8720;3:47;43;0;11;45;50;1.200000
8766;4:34;43;0;11;45;50;1.200000
8879;6:29;42;0;11;45;50;1.200000
8946;7:37;41;0;11;45;50;1.200000
8996;8:28;43;0;11;45;50;1.200000
9045;9:18;42;0;11;45;50;1.200000
9095;10:9;42;0;11;60;50;1.000000
9145;10:59;43;0;11;45;50;1.200000
9190;11:45;43;0;11;45;50;1.200000
9239;12:35;42;0;11;60;50;1.000000
9283;13:20;41;0;11;45;50;1.200000
9327;14:5;40;0;11;55;50;1.000000
9375;14:53;41;0;11;45;50;1.200000
9421;15:40;40;0;11;55;50;1.000000
9469;16:29;41;0;11;60;50;1.000000
9515;17:16;42;0;11;60;50;1.000000
9572;18:14;42;0;11;60;50;1.000000
9636;19:19;43;0;11;60;50;1.000000
9689;20:13;43;0;11;45;50;1.200000
9757;21:22;43;0;11;45;50;1.200000
9891;23:38;42;0;11;40;50;1.200000
9948;0:36;42;0;11;40;50;1.200000
10068;2:38;42;0;11;40;50;1.200000
10149;4:1;42;0;11;40;50;1.200000
10312;6:46;43;0;11;40;50;1.200000
10353;7:28;34;0;11;40;50;1.200000
10385;8:1;24;0;11;50;50;1.100000
10420;8:36;31;0;11;40;50;1.200000
10461;9:18;32;0;11;40;50;1.200000
10506;10:4;38;0;11;40;50;1.200000
10550;10:48;40;0;11;60;50;1.000000
10597;11:36;40;0;11;40;50;1.200000
10651;12:31;40;0;11;40;50;1.200000
10706;13:27;41;0;11;60;50;1.000000
10753;14:15;40;0;11;50;50;1.100000
10798;15:1;41;0;11;40;50;1.200000
10843;15:46;42;0;11;60;50;1.000000
10890;16:34;41;0;11;60;50;1.000000
10956;17:41;41;0;11;60;50;1.000000
11000;18:26;41;0;11;60;50;1.000000
11053;19:20;42;0;11;60;50;1.000000
11106;20:14;43;0;11;40;50;1.200000
11283;23:14;43;0;11;40;50;1.200000
11355;0:27;40;0;11;40;50;1.200000
11439;1:52;41;0;11;40;50;1.200000
11493;2:47;42;0;11;40;50;1.200000
11542;3:37;43;0;11;40;50;1.200000
11605;4:41;42;0;11;40;50;1.200000
11654;5:31;42;0;11;40;50;1.200000
11754;7:13;42;0;11;40;50;1.200000
11832;8:32;42;0;11;40;50;1.200000
11884;9:25;42;0;11;55;50;1.000000
11934;10:16;42;0;11;40;50;1.200000
11984;11:7;43;0;11;40;50;1.200000
12036;12:0;41;0;11;50;50;1.100000
12086;12:50;43;0;11;40;50;1.200000
12140;13:45;44;0;11;55;50;1.000000
12192;14:38;42;0;11;45;50;1.100000
12237;15:24;42;0;11;45;50;1.100000
12297;16:25;42;0;11;55;50;1.000000
12353;17:22;41;0;11;55;50;1.000000
12396;18:6;40;0;11;55;50;1.000000
12441;18:51;41;0;11;55;50;1.000000
12504;19:55;40;0;11;40;50;1.200000
12559;20:51;42;0;11;40;50;1.200000
12626;21:59;43;0;11;40;50;1.200000
12679;22:53;43;0;11;40;50;1.200000
12739;23:54;43;0;11;40;50;1.200000
