ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
0;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
3;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
7;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
10;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
14;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
17;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
21;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
24;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
28;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
31;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
35;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
38;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
42;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
46;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
49;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
53;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
56;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
59;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
62;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
66;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
69;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
73;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
76;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
80;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
83;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
86;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
90;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
93;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
97;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
100;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
104;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
107;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
111;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
114;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
118;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
120;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
123;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
127;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
130;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
133;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
137;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
140;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
143;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
147;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
150;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
154;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
157;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
161;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
164;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
167;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
171;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
175;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
177;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
181;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
184;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
188;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
191;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
195;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
198;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
202;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
205;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
209;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
212;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
216;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
219;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
222;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
225;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
229;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
232;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
236;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
238;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
242;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
245;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
249;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
252;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
255;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
259;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
262;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
266;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
269;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
273;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
276;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
280;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
283;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
287;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
290;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
294;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
296;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
300;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
304;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
307;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
311;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
314;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
318;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
321;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
325;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
328;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
332;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
335;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
339;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
342;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
346;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
349;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
353;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
355;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
359;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
362;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
366;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
369;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
373;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
376;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
380;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
383;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
387;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
390;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
394;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
398;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
401;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
405;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
408;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
412;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
414;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
418;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
421;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
425;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
428;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
432;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
435;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
439;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
442;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
446;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
450;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
453;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
457;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
460;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
464;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
467;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
471;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
