ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
226;0.000000;0.000000;506.550000;0.000000;1;-0.133435
230;0.000000;0.000000;506.550000;0.000000;1;-0.133435
235;0.000000;0.000000;506.550000;0.000000;1;-0.133435
238;0.000000;0.000000;506.550000;0.000000;1;-0.133435
243;0.000000;0.000000;506.550000;0.000000;1;-0.526718
247;0.000000;0.000000;506.550000;0.000000;1;-0.526718
252;0.000000;0.000000;506.550000;0.000000;1;-0.526718
257;0.000000;0.000000;506.550000;0.000000;1;-0.526718
261;0.000000;0.000000;506.550000;0.000000;1;-0.526718
266;0.000000;0.000000;506.550000;0.000000;1;0.000000
271;0.000000;0.000000;506.550000;0.000000;1;0.000000
275;0.000000;0.000000;506.550000;0.000000;1;0.000000
280;0.000000;0.000000;506.550000;0.000000;1;0.000000
284;0.000000;0.000000;506.550000;0.000000;1;0.000000
289;0.000000;0.000000;506.550000;0.000000;1;0.000000
294;0.000000;0.000000;506.550000;0.000000;1;0.000000
297;0.000000;0.000000;506.550000;0.000000;1;0.000000
302;0.000000;0.000000;506.550000;0.000000;1;0.000000
307;0.000000;0.000000;506.550000;0.000000;1;0.000000
311;0.000000;0.000000;506.550000;0.000000;1;0.000000
316;0.000000;0.000000;506.550000;0.000000;1;-0.078321
321;0.000000;0.000000;506.550000;0.000000;1;-0.078321
325;0.000000;0.000000;506.550000;0.000000;1;-0.078321
330;0.000000;0.000000;506.550000;0.000000;1;-0.078321
335;0.000000;0.000000;506.550000;0.000000;1;-0.078321
339;0.000000;0.000000;506.550000;0.000000;1;-0.078321
344;0.000000;0.000000;506.550000;0.000000;1;-0.005802
349;0.000000;0.000000;506.550000;0.000000;1;-0.005802
353;0.000000;0.000000;506.550000;0.000000;1;-0.005802
357;0.032548;0.000000;506.582548;0.000000;1;-0.005802
362;0.032462;0.000000;506.615010;0.000000;1;-0.005802
366;0.030134;0.000000;506.645144;0.000000;1;-0.072244
371;0.031118;0.000000;506.676262;0.000000;1;-0.072244
375;0.031736;0.000000;506.707998;0.000000;1;-0.072244
380;0.031749;0.000000;506.739747;0.000000;1;-0.072244
384;0.032327;0.000000;506.772074;0.000000;1;-0.072244
389;0.032230;0.000000;506.804304;0.000000;1;-0.072244
394;0.030931;0.000000;506.835234;0.000000;1;-0.044090
398;0.030470;0.000000;506.865704;0.000000;1;-0.044090
403;0.032767;0.000000;506.898471;0.000000;1;-0.044090
407;0.031773;0.000000;506.930244;0.000000;1;-0.044090
412;0.030189;0.000000;506.960434;0.000000;1;-0.044090
416;0.064487;0.000000;507.024920;2.700000;1;0.332093
420;0.065825;0.150000;506.940745;2.700000;1;0.332093
425;0.060616;0.150000;506.851361;2.700000;1;0.332093
430;0.064138;0.150000;506.765499;2.700000;1;0.332093
434;0.060946;0.150000;506.676445;2.700000;1;0.332093
439;0.065730;0.150000;506.592175;2.700000;1;0.332093
443;0.063698;0.150000;506.505873;0.000000;1;-0.118433
448;0.064334;0.000000;506.570207;0.000000;1;-0.118433
453;0.062610;0.000000;506.632817;0.000000;1;-0.118433
457;0.062494;0.000000;506.695312;0.000000;1;-0.118433
462;0.065589;0.000000;506.760901;0.000000;1;-0.118433
466;0.060741;0.000000;506.821642;0.000000;1;-0.399355
471;0.065477;0.000000;506.887119;0.000000;1;-0.399355
475;0.098993;0.000000;506.986112;0.000000;1;-0.399355
479;0.093589;0.000000;507.079700;0.000000;1;-0.399355
484;0.091411;0.000000;507.171111;0.000000;1;-0.399355
489;0.098873;0.000000;507.269984;0.000000;1;-0.399355
493;0.093849;0.000000;507.363833;0.000000;1;-0.018984
498;0.094915;0.000000;507.458747;0.000000;1;-0.018984
503;0.091035;0.000000;507.549782;0.000000;1;-0.018984
507;0.097992;0.000000;507.647774;0.000000;1;-0.018984
512;0.090364;0.000000;507.738138;0.000000;1;-0.018984
517;0.094545;0.000000;507.832683;1.950000;1;0.008001
521;0.090837;0.150000;507.773520;1.950000;1;0.008001
526;0.093353;0.150000;507.716873;1.950000;1;0.008001
531;0.093569;0.150000;507.660442;1.950000;1;0.008001
534;0.096975;0.150000;507.607417;1.950000;1;0.008001
539;0.093346;0.150000;507.550763;1.950000;1;0.008001
543;0.096218;0.150000;507.496981;0.900000;1;0.240807
548;0.098819;0.150000;507.445800;0.900000;1;0.240807
553;0.096231;0.150000;507.392031;0.900000;1;0.240807
557;0.096914;0.150000;507.338945;0.900000;1;0.240807
562;0.094723;0.150000;507.283669;0.900000;1;0.240807
567;0.096704;0.150000;507.230373;0.000000;1;-0.017821
571;0.095586;0.000000;507.325959;0.000000;1;-0.017821
576;0.095225;0.000000;507.421184;0.000000;1;-0.017821
581;0.090337;0.000000;507.511521;0.000000;1;-0.017821
585;0.097374;0.000000;507.608895;0.000000;1;-0.017821
590;0.092805;0.000000;507.701700;0.000000;1;-0.017821
594;0.127257;0.000000;507.828957;0.000000;1;-0.934859
598;0.130451;0.000000;507.959408;0.000000;1;-0.934859
603;0.131928;0.000000;508.091336;0.000000;1;-0.934859
607;0.130839;0.000000;508.222175;0.000000;1;-0.934859
612;0.128302;0.000000;508.350477;0.000000;1;-0.934859
617;0.125743;0.000000;508.476221;3.900000;1;0.052961
621;0.129479;0.150000;508.455700;3.900000;1;0.052961
626;0.129353;0.150000;508.435053;3.900000;1;0.052961
631;0.129861;0.150000;508.414914;3.900000;1;0.052961
635;0.129180;0.150000;508.394094;3.900000;1;0.052961
640;0.128245;0.150000;508.372339;3.900000;1;0.052961
645;0.124379;0.150000;508.346717;3.000000;1;0.041677
649;0.125267;0.150000;508.321984;3.000000;1;0.041677
653;0.131811;0.150000;508.303795;3.000000;1;0.041677
657;0.123504;0.150000;508.277299;3.000000;1;0.041677
662;0.130095;0.150000;508.257394;3.000000;1;0.041677
667;0.122439;0.150000;508.229833;6.000000;1;0.873379
671;0.120126;0.150000;508.199959;6.000000;1;0.873379
676;0.127248;0.150000;508.177207;6.000000;1;0.873379
681;0.126457;0.150000;508.153664;6.000000;1;0.873379
685;0.129522;0.150000;508.133186;6.000000;1;0.873379
690;0.123634;0.150000;508.106820;6.000000;1;0.873379
695;0.122972;0.150000;508.079792;0.000000;1;-0.277544
699;0.128250;0.000000;508.208042;0.000000;1;-0.277544
704;0.130675;0.000000;508.338717;0.000000;1;-0.277544
708;0.123729;0.000000;508.462446;0.000000;1;-0.277544
712;0.183833;0.000000;508.646279;0.000000;1;-0.277544
717;0.181834;0.000000;508.828113;5.550000;1;0.098105
721;0.193778;0.150000;508.871891;5.550000;1;0.098105
725;0.184450;0.150000;508.906341;5.550000;1;0.098105
730;0.183969;0.150000;508.940310;5.550000;1;0.098105
734;0.183345;0.150000;508.973654;5.550000;1;0.098105
738;0.185606;0.150000;509.009260;5.550000;1;0.098105
742;0.197915;0.150000;509.057175;0.000000;1;-0.216444
746;0.193903;0.000000;509.251077;0.000000;1;-0.216444
751;0.182622;0.000000;509.433700;0.000000;1;-0.216444
755;0.187327;0.000000;509.621027;0.000000;1;-0.216444
759;0.188888;0.000000;509.809915;0.000000;1;-0.216444
763;0.184793;0.000000;509.994708;5.550000;1;0.174246
767;0.183936;0.150000;510.028643;5.550000;1;0.174246
771;0.256884;0.150000;510.135528;5.550000;1;0.174246
775;0.248167;0.150000;510.233694;5.550000;1;0.174246
779;0.260866;0.150000;510.344561;5.550000;1;0.174246
784;0.252381;0.150000;510.446942;5.550000;1;0.174246
788;0.244242;0.150000;510.541183;0.000000;1;-0.201016
793;0.262412;0.000000;510.803596;0.000000;1;-0.201016
797;0.243877;0.000000;511.047472;0.000000;1;-0.201016
802;0.261087;0.000000;511.308560;0.000000;1;-0.201016
806;0.253196;0.000000;511.561756;0.000000;1;-0.201016
811;0.258464;0.000000;511.820220;6.150000;1;1.928074
816;0.255789;0.150000;511.926009;6.150000;1;1.928074
820;0.251575;0.150000;512.027585;6.150000;1;1.928074
825;0.261430;0.150000;512.139014;6.150000;1;1.928074
828;0.293085;0.150000;512.282100;6.150000;1;1.928074
833;0.286097;0.150000;512.418196;6.150000;1;1.928074
838;0.289009;0.150000;512.557205;0.000000;1;-0.205344
842;0.296069;0.000000;512.853274;0.000000;1;-0.205344
847;0.291404;0.000000;513.144678;0.000000;1;-0.205344
852;0.270768;0.000000;513.415446;0.000000;1;-0.205344
856;0.272696;0.000000;513.688142;0.000000;1;-0.205344
861;0.294101;0.000000;513.982243;6.000000;1;0.361664
866;0.295035;0.150000;514.127278;6.000000;1;0.361664
870;0.274412;0.150000;514.251690;6.000000;1;0.361664
875;0.284667;0.150000;514.386357;6.000000;1;0.361664
880;0.281847;0.150000;514.518203;6.000000;1;0.361664
884;0.270352;0.150000;514.638555;6.000000;1;0.361664
888;0.455552;0.150000;514.944107;7.350000;1;0.477901
893;0.458728;0.150000;515.252835;7.350000;1;0.477901
897;0.485409;0.150000;515.588244;7.350000;1;0.477901
902;0.473214;0.150000;515.911458;7.350000;1;0.477901
907;0.472945;0.150000;516.234403;7.350000;1;0.477901
911;0.485306;0.150000;516.569710;6.000000;1;0.430415
916;0.462712;0.150000;516.882421;6.000000;1;0.430415
920;0.483672;0.150000;517.216093;6.000000;1;0.430415
925;0.466094;0.150000;517.532187;6.000000;1;0.430415
929;0.455053;0.150000;517.837240;6.000000;1;0.430415
934;0.470361;0.150000;518.157601;6.000000;1;0.430415
939;0.488404;0.150000;518.496005;0.000000;1;-0.123915
943;0.477321;0.000000;518.973326;0.000000;1;-0.123915
947;0.427845;0.000000;519.401171;0.000000;1;-0.123915
952;0.438828;0.000000;519.839999;0.000000;1;-0.123915
956;0.456680;0.000000;520.296679;0.000000;1;-0.123915
961;0.446354;0.000000;520.743033;0.000000;1;0.000000
966;0.428934;0.000000;521.171967;0.000000;1;0.000000
970;0.420894;0.000000;521.592860;0.000000;1;0.000000
975;0.461850;0.000000;522.054711;0.000000;1;0.000000
980;0.457969;0.000000;522.512680;0.000000;1;0.000000
984;0.434495;0.000000;522.947175;0.000000;1;0.000000
989;0.431616;0.000000;523.378790;6.300000;1;0.565456
994;0.435282;0.150000;523.664072;6.300000;1;0.565456
998;0.458152;0.150000;523.972225;6.300000;1;0.565456
1003;0.428390;0.150000;524.250615;6.300000;1;0.565456
1006;0.392886;0.150000;524.493502;6.300000;1;0.565456
1011;0.391751;0.150000;524.735252;0.000000;1;-0.110233
1015;0.384036;0.000000;525.119288;0.000000;1;-0.110233
1020;0.368764;0.000000;525.488052;0.000000;1;-0.110233
1025;0.379116;0.000000;525.867168;0.000000;1;-0.110233
1030;0.378049;0.000000;526.245217;0.000000;1;-0.110233
1034;0.376468;0.000000;526.621685;0.000000;1;-0.110233
1039;0.386166;0.000000;527.007852;4.950000;1;1.134061
1044;0.377155;0.150000;527.235006;4.950000;1;1.134061
1048;0.379002;0.150000;527.464008;4.950000;1;1.134061
1053;0.376613;0.150000;527.690621;4.950000;1;1.134061
1058;0.369648;0.150000;527.910268;4.950000;1;1.134061
1062;0.369009;0.150000;528.129277;0.000000;1;-0.042995
1066;0.272316;0.000000;528.401593;0.000000;1;-0.042995
1071;0.291469;0.000000;528.693062;0.000000;1;-0.042995
1075;0.296361;0.000000;528.989423;0.000000;1;-0.042995
1080;0.291206;0.000000;529.280629;0.000000;1;-0.042995
1085;0.274840;0.000000;529.555469;0.000000;1;-0.042995
1089;0.295985;0.000000;529.851454;5.700000;1;2.087142
1094;0.276626;0.150000;529.978080;5.700000;1;2.087142
1099;0.289235;0.150000;530.117315;5.700000;1;2.087142
1103;0.289218;0.150000;530.256533;5.700000;1;2.087142
1108;0.284116;0.150000;530.390650;5.700000;1;2.087142
1113;0.289179;0.150000;530.529828;0.300000;1;0.070129
1117;0.274042;0.150000;530.653871;0.300000;1;0.070129
1121;0.032068;0.150000;530.535939;0.300000;1;0.070129
1126;0.031063;0.150000;530.417002;0.300000;1;0.070129
1130;0.030830;0.150000;530.297833;0.300000;1;0.070129
1135;0.030504;0.150000;530.178337;0.300000;1;0.070129
1140;0.030341;0.150000;530.058678;5.700000;1;0.571123
1145;0.032353;0.150000;529.941031;5.700000;1;0.571123
1149;0.032470;0.150000;529.823501;5.700000;1;0.571123
1154;0.030459;0.150000;529.703960;5.700000;1;0.571123
1158;0.030936;0.150000;529.584896;5.700000;1;0.571123
1163;0.031798;0.150000;529.466695;0.000000;1;-0.060842
1168;0.032459;0.000000;529.499154;0.000000;1;-0.060842
1172;0.032239;0.000000;529.531392;0.000000;1;-0.060842
1177;0.032403;0.000000;529.563795;0.000000;1;-0.060842
1181;0.000000;0.000000;529.563795;0.000000;1;-0.060842
1185;0.000000;0.000000;529.563795;0.000000;1;-0.060842
1190;0.000000;0.000000;529.563795;0.000000;1;0.000000
1194;0.000000;0.000000;529.563795;0.000000;1;0.000000
1199;0.000000;0.000000;529.563795;0.000000;1;0.000000
1204;0.000000;0.000000;529.563795;0.000000;1;0.000000
1208;0.000000;0.000000;529.563795;0.000000;1;0.000000
1213;0.000000;0.000000;529.563795;0.000000;1;0.000000
1218;0.000000;0.000000;529.563795;0.000000;1;0.000000
1222;0.000000;0.000000;529.563795;0.000000;1;0.000000
1227;0.000000;0.000000;529.563795;0.000000;1;0.000000
1232;0.000000;0.000000;529.563795;0.000000;1;0.000000
1236;0.000000;0.000000;529.563795;0.000000;1;0.000000
1240;0.000000;0.000000;529.563795;4.800000;1;1.117639
1244;0.000000;0.150000;529.413795;4.800000;1;1.117639
1249;0.000000;0.150000;529.263795;4.800000;1;1.117639
1254;0.000000;0.150000;529.113795;4.800000;1;1.117639
1258;0.000000;0.150000;528.963795;4.800000;1;1.117639
1263;0.000000;0.150000;528.813795;3.450000;1;0.800886
1268;0.000000;0.150000;528.663795;3.450000;1;0.800886
1272;0.000000;0.150000;528.513795;3.450000;1;0.800886
1277;0.000000;0.150000;528.363795;3.450000;1;0.800886
1281;0.000000;0.150000;528.213795;3.450000;1;0.800886
1286;0.000000;0.150000;528.063795;3.450000;1;0.800886
1290;0.000000;0.150000;527.913795;3.600000;1;0.831721
1295;0.000000;0.150000;527.763795;3.600000;1;0.831721
1299;0.000000;0.150000;527.613795;3.600000;1;0.831721
1304;0.000000;0.150000;527.463795;3.600000;1;0.831721
1308;0.000000;0.150000;527.313795;3.600000;1;0.831721
1313;0.000000;0.150000;527.163795;7.350000;1;0.710905
1318;0.000000;0.150000;527.013795;7.350000;1;0.710905
1322;0.000000;0.150000;526.863795;7.350000;1;0.710905
1327;0.000000;0.150000;526.713795;7.350000;1;0.710905
1331;0.000000;0.150000;526.563795;7.350000;1;0.710905
1336;0.000000;0.150000;526.413795;7.350000;1;0.710905
1341;0.000000;0.150000;526.263795;0.000000;1;-0.130614
1345;0.000000;0.000000;526.263795;0.000000;1;-0.130614
1350;0.000000;0.000000;526.263795;0.000000;1;-0.130614
1354;0.000000;0.000000;526.263795;0.000000;1;-0.130614
1357;0.000000;0.000000;526.263795;0.000000;1;-0.130614
1362;0.000000;0.000000;526.263795;0.000000;1;-0.257008
1366;0.000000;0.000000;526.263795;0.000000;1;-0.257008
1370;0.000000;0.000000;526.263795;0.000000;1;-0.257008
1374;0.000000;0.000000;526.263795;0.000000;1;-0.257008
1378;0.000000;0.000000;526.263795;0.000000;1;-0.257008
1383;0.000000;0.000000;526.263795;0.000000;1;-0.257008
1387;0.000000;0.000000;526.263795;3.300000;1;0.314352
1391;0.000000;0.150000;526.113795;3.300000;1;0.314352
1395;0.000000;0.150000;525.963795;3.300000;1;0.314352
1400;0.000000;0.150000;525.813795;3.300000;1;0.314352
1404;0.000000;0.150000;525.663795;3.300000;1;0.314352
1408;0.000000;0.150000;525.513795;3.000000;1;0.283104
1412;0.000000;0.150000;525.363795;3.000000;1;0.283104
1416;0.000000;0.150000;525.213795;3.000000;1;0.283104
1420;0.000000;0.150000;525.063795;3.000000;1;0.283104
1424;0.000000;0.150000;524.913795;3.000000;1;0.283104
1428;0.000000;0.150000;524.763795;3.000000;1;0.283104
1432;0.000000;0.150000;524.613795;0.000000;1;0.000000
1437;0.000000;0.000000;524.613795;0.000000;1;0.000000
1441;0.000000;0.000000;524.613795;0.000000;1;0.000000
1445;0.000000;0.000000;524.613795;0.000000;1;0.000000
1450;0.000000;0.000000;524.613795;0.000000;1;0.000000
1454;0.000000;0.000000;524.613795;0.000000;1;-0.170636
1459;0.000000;0.000000;524.613795;0.000000;1;-0.170636
1463;0.000000;0.000000;524.613795;0.000000;1;-0.170636
1468;0.000000;0.000000;524.613795;0.000000;1;-0.170636
1473;0.000000;0.000000;524.613795;0.000000;1;-0.170636
1476;0.000000;0.000000;524.613795;0.000000;1;-0.170636
1481;0.000000;0.000000;524.613795;0.000000;1;-0.018282
1486;0.000000;0.000000;524.613795;0.000000;1;-0.018282
1490;0.000000;0.000000;524.613795;0.000000;1;-0.018282
1495;0.000000;0.000000;524.613795;0.000000;1;-0.018282
1500;0.000000;0.000000;524.613795;0.000000;1;-0.018282
1504;0.000000;0.000000;524.613795;4.050000;1;0.375458
1509;0.000000;0.150000;524.463795;4.050000;1;0.375458
1514;0.000000;0.150000;524.313795;4.050000;1;0.375458
1518;0.000000;0.150000;524.163795;4.050000;1;0.375458
1523;0.000000;0.150000;524.013795;4.050000;1;0.375458
1528;0.000000;0.150000;523.863795;4.050000;1;0.375458
1532;0.000000;0.150000;523.713795;0.000000;1;-0.006286
1536;0.000000;0.000000;523.713795;0.000000;1;-0.006286
1540;0.000000;0.000000;523.713795;0.000000;1;-0.006286
1545;0.000000;0.000000;523.713795;0.000000;1;-0.006286
1550;0.000000;0.000000;523.713795;0.000000;1;-0.006286
1554;0.000000;0.000000;523.713795;7.350000;1;0.670054
1559;0.000000;0.150000;523.563795;7.350000;1;0.670054
1564;0.000000;0.150000;523.413795;7.350000;1;0.670054
1568;0.000000;0.150000;523.263795;7.350000;1;0.670054
1573;0.000000;0.150000;523.113795;7.350000;1;0.670054
1578;0.000000;0.150000;522.963795;7.350000;1;0.670054
1582;0.000000;0.150000;522.813795;3.450000;1;0.309764
1587;0.000000;0.150000;522.663795;3.450000;1;0.309764
1592;0.000000;0.150000;522.513795;3.450000;1;0.309764
1595;0.000000;0.150000;522.363795;3.450000;1;0.309764
1600;0.000000;0.150000;522.213795;3.450000;1;0.309764
2098;0.120160;0.150000;522.183955;0.000000;1;0.000000
2103;0.122703;0.000000;522.306658;0.000000;1;0.000000
2108;0.125663;0.000000;522.432321;0.000000;1;0.000000
2112;0.128625;0.000000;522.560946;0.000000;1;0.000000
2117;0.124044;0.000000;522.684990;0.000000;1;0.000000
2122;0.121894;0.000000;522.806884;0.000000;1;0.000000
2125;0.185596;0.000000;522.992480;3.600000;1;0.322153
2130;0.197464;0.150000;523.039944;3.600000;1;0.322153
2134;0.186143;0.150000;523.076087;3.600000;1;0.322153
2139;0.186226;0.150000;523.112313;3.600000;1;0.322153
2144;0.191544;0.150000;523.153857;3.600000;1;0.322153
2149;0.193323;0.150000;523.197180;3.600000;1;0.322153
2153;0.185276;0.150000;523.232456;3.600000;1;0.322153
2158;0.190651;0.150000;523.273107;3.600000;1;0.322153
2162;0.181125;0.150000;523.304232;3.600000;1;0.322153
2167;0.193974;0.150000;523.348207;3.600000;1;0.322153
2172;0.189532;0.150000;523.387739;3.600000;1;0.322153
2176;0.191304;0.150000;523.429043;5.100000;1;0.461937
2181;0.180376;0.150000;523.459419;5.100000;1;0.461937
2185;0.249484;0.150000;523.558903;5.100000;1;0.461937
2189;0.261116;0.150000;523.670020;5.100000;1;0.461937
2194;0.243383;0.150000;523.763402;5.100000;1;0.461937
2199;0.260587;0.150000;523.873990;5.100000;1;0.461937
2203;0.263788;0.150000;523.987778;5.100000;1;0.461937
2208;0.258098;0.150000;524.095876;5.100000;1;0.461937
2213;0.251320;0.150000;524.197196;5.100000;1;0.461937
2217;0.249219;0.150000;524.296415;5.100000;1;0.461937
2222;0.261797;0.150000;524.408212;5.100000;1;0.461937
2227;0.262310;0.150000;524.520522;5.100000;1;0.471054
2231;0.259740;0.150000;524.630261;5.100000;1;0.471054
2236;0.258391;0.150000;524.738652;5.100000;1;0.471054
2241;0.250114;0.150000;524.838766;5.100000;1;0.471054
2244;0.291912;0.150000;524.980678;5.100000;1;0.471054
2249;0.279818;0.150000;525.110496;6.300000;1;0.587805
2254;0.280224;0.150000;525.240719;6.300000;1;0.587805
2258;0.292007;0.150000;525.382726;6.300000;1;0.587805
2263;0.285182;0.150000;525.517908;6.300000;1;0.587805
2267;0.285032;0.150000;525.652940;6.300000;1;0.587805
2272;0.272521;0.150000;525.775462;6.300000;1;0.587805
2276;0.296778;0.150000;525.922239;4.500000;1;0.425415
2281;0.273489;0.150000;526.045728;4.500000;1;0.425415
2285;0.278145;0.150000;526.173873;4.500000;1;0.425415
2290;0.295777;0.150000;526.319650;4.500000;1;0.425415
2295;0.286103;0.150000;526.455753;4.500000;1;0.425415
2299;0.283584;0.150000;526.589337;6.900000;1;0.659187
2303;0.474095;0.150000;526.913432;6.900000;1;0.659187
2308;0.477932;0.150000;527.241364;6.900000;1;0.659187
2312;0.479802;0.150000;527.571166;6.900000;1;0.659187
2317;0.471972;0.150000;527.893139;6.900000;1;0.659187
2322;0.453693;0.150000;528.196832;6.900000;1;0.659187
2326;0.474774;0.150000;528.521606;5.100000;1;0.499129
2331;0.472045;0.150000;528.843651;5.100000;1;0.499129
2335;0.473456;0.150000;529.167107;5.100000;1;0.499129
2340;0.491877;0.150000;529.508984;5.100000;1;0.499129
2345;0.483911;0.150000;529.842895;5.100000;1;0.499129
2349;0.488166;0.150000;530.181062;6.900000;1;0.688789
2354;0.457880;0.150000;530.488942;6.900000;1;0.688789
2358;0.477392;0.150000;530.816334;6.900000;1;0.688789
2362;0.454542;0.150000;531.120877;6.900000;1;0.688789
2367;0.447486;0.150000;531.418362;6.900000;1;0.688789
2371;0.437539;0.150000;531.705902;6.900000;1;0.688789
2376;0.452345;0.150000;532.008247;3.150000;1;0.320649
2381;0.452454;0.150000;532.310701;3.150000;1;0.320649
2385;0.447596;0.150000;532.608297;3.150000;1;0.320649
2390;0.436683;0.150000;532.894980;3.150000;1;0.320649
2395;0.441584;0.150000;533.186564;3.150000;1;0.320649
2399;0.420066;0.150000;533.456629;6.900000;1;0.712085
2404;0.443432;0.150000;533.750061;6.900000;1;0.712085
2409;0.441635;0.150000;534.041696;6.900000;1;0.712085
2414;0.420940;0.150000;534.312636;6.900000;1;0.712085
2418;0.452403;0.150000;534.615039;6.900000;1;0.712085
2422;0.392235;0.150000;534.857274;6.900000;1;0.712085
2427;0.376970;0.150000;535.084244;1.050000;1;0.109877
2431;0.394186;0.150000;535.328430;1.050000;1;0.109877
2436;0.369719;0.150000;535.548149;1.050000;1;0.109877
2440;0.378075;0.150000;535.776224;1.050000;1;0.109877
2445;0.367349;0.150000;535.993573;1.050000;1;0.109877
2450;0.371317;0.150000;536.214890;5.400000;1;0.569973
2454;0.385060;0.150000;536.449949;5.400000;1;0.569973
2459;0.392473;0.150000;536.692422;5.400000;1;0.569973
2464;0.376266;0.150000;536.918689;5.400000;1;0.569973
2469;0.380857;0.150000;537.149546;5.400000;1;0.569973
2473;0.378246;0.150000;537.377792;5.400000;1;0.569973
2478;0.385878;0.150000;537.613670;5.400000;1;0.569973
2482;0.288962;0.150000;537.752632;5.400000;1;0.569973
2486;0.288382;0.150000;537.891014;5.400000;1;0.569973
2491;0.287004;0.150000;538.028018;5.400000;1;0.569973
2496;0.273534;0.150000;538.151552;5.400000;1;0.569973
2500;0.295885;0.150000;538.297437;5.400000;1;0.578459
2505;0.283528;0.150000;538.430965;5.400000;1;0.578459
2510;0.293183;0.150000;538.574148;5.400000;1;0.578459
2514;0.290238;0.150000;538.714386;5.400000;1;0.578459
2519;0.296457;0.150000;538.860843;5.400000;1;0.578459
2524;0.290621;0.150000;539.001465;5.400000;1;0.578459
2528;0.288941;0.150000;539.140406;6.450000;1;0.694622
2533;0.278701;0.150000;539.269107;6.450000;1;0.694622
2537;0.032300;0.150000;539.151406;6.450000;1;0.694622
2541;0.032383;0.150000;539.033789;6.450000;1;0.694622
2546;0.030644;0.150000;538.914434;6.450000;1;0.694622
2550;0.030645;0.150000;538.795079;0.000000;1;0.694622
2555;0.031638;0.150000;538.676717;0.000000;1;0.694622
2559;0.030686;0.150000;538.557403;0.000000;1;0.694622
2564;0.032419;0.150000;538.439822;0.000000;1;0.694622
2569;0.030440;0.150000;538.320262;0.000000;1;0.694622
2573;0.032896;0.150000;538.203158;0.000000;1;0.694622
2578;0.031279;0.150000;538.084437;0.000000;1;0.694622
2583;0.030501;0.150000;537.964938;0.000000;1;0.694622
2587;0.032034;0.150000;537.846972;0.000000;1;0.694622
