2019-06-18 21:00:00;0;19;0
2019-06-18 22:35:00;0;18;0
2019-06-19 00:15:00;0;16;0
2019-06-19 01:50:00;0;16;0
2019-06-19 03:30:00;0;16;0
2019-06-19 05:45:00;0;17;0
2019-06-19 07:35:00;0;16;0
2019-06-19 09:20:00;0;16;0
2019-06-19 11:25:00;0;16;0
2019-06-19 13:05:00;0;16;0
2019-06-19 14:30:00;0;16;16
2019-06-19 15:55:00;0;16;16
2019-06-19 17:40:00;0;16;16
2019-06-19 19:50:00;0;16;16
2019-06-19 21:50:00;0;16;16
2019-06-19 23:25:00;0;16;16
2019-06-20 01:25:00;0;16;16
2019-06-20 03:00:00;0;16;16
2019-06-20 04:45:00;0;16;16
2019-06-20 06:20:00;0;18;18
2019-06-20 08:30:00;0;16;16
2019-06-20 10:05:00;0;16;16
2019-06-20 11:45:00;0;16;16
2019-06-20 13:30:00;0;16;16
2019-06-20 14:55:00;0;16;16
2019-06-20 16:25:00;0;16;16
2019-06-20 18:00:00;0;17;17
2019-06-20 19:25:00;0;16;19
2019-06-20 21:05:00;0;16;32
2019-06-20 23:00:00;0;16;32
2019-06-21 00:25:00;0;16;32
2019-06-21 02:55:00;0;17;33
2019-06-21 04:20:00;0;16;32
2019-06-21 06:10:00;0;16;32
2019-06-21 07:45:00;0;16;32
2019-06-21 09:15:00;0;16;32
2019-06-21 11:20:00;0;18;36
2019-06-21 12:50:00;0;16;32
2019-06-21 14:30:00;0;17;34
2019-06-21 15:55:00;0;16;33
2019-06-21 17:25:00;0;16;32
2019-06-21 19:15:00;0;21;42
2019-06-21 21:00:00;0;20;40
2019-06-21 22:45:00;0;20;40
2019-06-22 01:10:00;0;28;56
2019-06-22 02:35:00;0;16;32
2019-06-22 04:00:00;0;16;32
2019-06-22 05:25:00;0;16;32
2019-06-22 07:00:00;0;18;36
2019-06-22 08:45:00;0;19;38
2019-06-22 11:00:00;0;25;50
2019-06-22 12:40:00;0;18;36
2019-06-22 14:05:00;0;16;32
2019-06-22 15:45:00;0;16;32
2019-06-22 17:15:00;0;16;32
2019-06-22 18:40:00;0;16;31
2019-06-22 20:05:00;0;16;32
2019-06-22 21:40:00;0;18;37
2019-06-22 23:10:00;0;17;35
2019-06-23 00:40:00;0;17;34
2019-06-23 02:40:00;0;21;42
2019-06-23 04:05:00;0;16;32
2019-06-23 05:50:00;0;18;36
2019-06-23 07:20:00;0;16;32
2019-06-23 09:15:00;0;22;43
2019-06-23 10:50:00;0;18;36
2019-06-23 12:25:00;0;18;36
2019-06-23 14:00:00;0;18;36
2019-06-23 15:35:00;0;18;36
2019-06-23 17:05:00;0;17;34
2019-06-23 18:55:00;0;20;40
2019-06-23 20:25:00;0;17;34
2019-06-23 22:30:00;0;22;44
2019-06-23 23:55:00;0;16;32
2019-06-24 01:40:00;0;16;32
2019-06-24 04:00:00;0;16;32
2019-06-24 06:20:00;0;16;32
2019-06-24 08:05:00;0;16;32
2019-06-24 09:30:00;0;16;32
2019-06-24 11:25:00;0;16;32
2019-06-24 12:55:00;0;16;32
2019-06-24 14:25:00;0;16;32
2019-06-24 15:50:00;0;16;32
2019-06-24 17:35:00;0;16;32
2019-06-24 19:00:00;0;16;32
2019-06-24 20:30:00;0;16;32
2019-06-24 22:15:00;0;16;32
2019-06-24 23:55:00;0;16;32
2019-06-25 02:00:00;0;16;32
2019-06-25 03:25:00;0;16;32
2019-06-25 05:00:00;0;16;32
2019-06-25 06:30:00;0;16;32
2019-06-25 08:05:00;0;16;32
2019-06-25 10:25:00;0;17;34
2019-06-25 11:55:00;0;16;32
2019-06-25 13:20:00;0;16;32
2019-06-25 15:00:00;0;16;32
2019-06-25 16:35:00;0;16;32
2019-06-25 18:35:00;0;16;32
2019-06-25 20:35:00;0;17;34
2019-06-25 22:00:00;0;16;32
2019-06-25 23:25:00;0;16;32
2019-06-26 01:45:00;0;16;32
2019-06-26 03:15:00;0;16;32
2019-06-26 05:05:00;0;16;32
2019-06-26 06:45:00;0;16;32
2019-06-26 08:50:00;0;17;34
2019-06-26 10:25:00;0;16;32
2019-06-26 12:30:00;0;21;42
2019-06-26 14:20:00;0;21;42
2019-06-26 15:55:00;0;18;36
2019-06-26 17:40:00;0;19;38
2019-06-26 19:20:00;0;17;34
2019-06-26 21:15:00;0;22;44
2019-06-26 23:05:00;0;21;42
2019-06-27 00:40:00;0;18;36
2019-06-27 02:05:00;0;16;32
2019-06-27 03:35:00;0;16;32
2019-06-27 05:20:00;0;17;34
2019-06-27 06:55:00;0;18;33
2019-06-27 08:25:00;0;17;17
2019-06-27 10:10:00;0;17;17
2019-06-27 11:45:00;0;17;17
2019-06-27 13:40:00;0;22;22
2019-06-27 15:10:00;0;16;16
2019-06-27 16:45:00;0;17;17
2019-06-27 18:15:00;0;16;16
2019-06-27 20:15:00;0;21;21
2019-06-27 21:45:00;0;16;16
2019-06-27 23:15:00;0;17;17
2019-06-28 01:45:00;0;28;28
2019-06-28 03:15:00;0;17;17
2019-06-28 04:45:00;0;17;17
2019-06-28 06:25:00;0;19;19
2019-06-28 08:00:00;0;18;18
2019-06-28 09:25:00;0;16;16
2019-06-28 11:15:00;0;19;19
2019-06-28 13:00:00;0;20;20
2019-06-28 14:30:00;0;16;16
